fixed_contact_offset_nm,distance_interpretation,map_order,relative_time_min,point_index,row,column,lambda_D_nm,zeta_magnitude_mV,baseline_pN,rmse_pN,r2,rss_pN2
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,22,2,6,11.841840586928083,23.5,-73.96327337675334,7.525708525803684,0.993731896041053,2095.5426861681076
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,23,2,7,13.44207608814922,19.0,-2.8937143197549773,9.69454248377808,0.9781177962446971,3477.4136968817884
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,24,3,7,15.258557842693115,22.0,34.64580572636384,14.722887801178567,0.9735232769161685,8020.246732625428
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,25,3,6,12.616612944575133,31.0,-93.69717896221961,10.908781375945479,0.9949553642066901,4403.055911002472
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,26,3,5,11.841840586928083,14.5,37.87888232612864,5.900940198200552,0.9801657725932617,1288.3805232413495
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,27,3,4,15.258557842693115,7.0,-53.0490860757726,9.096233629369424,0.7567552133749292,3061.4342508826358
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,28,3,3,7.1323172791695315,8.5,9.813924905960041,9.259889566451568,0.7199148846083605,3172.585526966509
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,29,3,2,12.223089594559632,2.5,-24.164019581106615,10.626675351252091,0.32284116069847824,4178.270473773623
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,30,3,1,11.472483074052871,8.5,22.840018651585385,8.653363115917985,0.7913638327821015,2770.585648989403
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,31,3,0,7.598961145324,7.0,-101.17678180640124,15.660974170610508,0.3167598573331568,9074.846142983592
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,32,4,0,13.02280581041226,8.5,-56.66030967665427,8.56933704454915,0.8489629109142852,2717.040883174047
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,33,4,1,12.616612944575133,8.5,-61.70830701225098,9.684942972136552,0.7876749041166783,3470.530453820876
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,34,4,2,5.8973913155415785,7.0,-55.98165890589232,7.180517134443809,0.6993510389955016,1907.7135737675217
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,35,4,3,6.909853976110125,8.5,6.94022586856378,8.399153199674247,0.7390412910795041,2610.1936554491317
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,36,4,4,13.02280581041226,10.0,-19.620980371589862,7.952977662639489,0.8891515541616559,2340.2445869903786
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,37,4,5,11.841840586928083,16.0,-93.27971053899608,7.819531123580632,0.9733121082507138,2262.3674787279087
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,38,4,6,12.616612944575133,20.5,-17.047436084767142,7.54471819101264,0.988853785362334,2106.1425855264906
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,39,4,7,12.616612944575133,28.0,-30.17566091840928,9.378603524055428,0.9942851297480924,3254.4535502727213
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,40,5,7,11.841840586928083,26.5,-27.422551860268776,7.882164129533813,0.9952880575244898,2298.754920501653
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,41,5,6,10.432107924894561,16.0,-13.677298920339995,8.818904523084857,0.9605349397695625,2877.603848529602
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,42,5,5,10.767970476385223,20.5,-10.36194208145576,7.629584200343225,0.9875924108164539,2153.790537594698
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,43,5,4,12.223089594559632,10.0,14.846066568624888,9.558419377737575,0.8509613275303237,3380.4450970262396
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,44,5,3,24.54371275602257,7.0,-22.623106824841138,7.698168795844515,0.7922237165736565,2192.686703944625
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,45,5,2,31.625291525678737,8.5,23.287262047364713,6.387658815293508,0.8824532799964779,1509.6808502020838
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,46,5,1,22.317981094042864,10.0,-11.217217982318411,6.405054817887219,0.9331307599900045,1517.9149071451902
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,47,5,0,20.294088553975286,13.0,41.69166758431785,6.676096036376783,0.9606688718995512,1649.0995566162542
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,48,6,0,11.114646149663537,19.0,44.56548672666215,7.07133045932374,0.986881957152489,1850.1374352035086
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,49,6,1,13.44207608814922,8.5,101.48290478461603,8.001951937943142,0.8721044844087187,2369.1556882346244
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,50,6,2,4.434083662829019,8.5,40.60101003829077,7.396107118724993,0.6557016871193105,2023.9888189312173
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,51,6,3,8.903548887106776,11.5,67.74381260612344,7.148731141098081,0.9273347795002866,1890.8612063251026
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,52,6,4,10.106721224330608,17.5,57.07282964061382,6.36330211345985,0.9850892455664246,1498.1897101250163
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,53,6,5,10.432107924894561,14.5,-54.65322843438544,6.80943560658371,0.9714900793899315,1715.631291367772
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,54,6,6,10.106721224330608,17.5,-50.966154403095246,7.804178471646063,0.9761536563269061,2253.4924598402436
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,55,6,7,11.472483074052871,34.0,8.863431831371955,8.950325203598242,0.9973197601145728,2964.0078862561386
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,56,7,7,16.780266063679814,16.0,34.071888213171064,11.957883533843418,0.9506497876877457,5290.666208531652
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,57,7,6,12.223089594559632,28.0,-90.43046211666066,7.879218918951292,0.9961642071829732,2297.037358592119
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,58,7,5,10.432107924894561,19.0,-201.0214691250726,9.216459395644272,0.9769563849912176,3142.895580287705
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,59,7,4,11.114646149663537,23.5,-31.466985060475675,7.841717867027506,0.9918437178770136,2275.2239469241613
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,60,7,3,9.48607856330461,14.5,-87.62644963923073,10.860245933643423,0.9223176098370602,4363.962844351085
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,61,7,2,9.48607856330461,19.0,-37.500165161556694,13.374735572193893,0.9470822348154866,6618.691410166021
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,62,7,1,7.843610308975431,16.0,41.57862310149933,11.926874563772385,0.9035741432087631,5263.262463818546
-5.0,D_true=D_nominal+fixed_contact_offset,5,78.6563,63,7,0,10.106721224330608,14.5,66.12043402503174,8.115442848969243,0.9543612746487656,2436.835267490783
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,0,0,0,24.54371275602257,34.0,-42.012224773323545,12.296429528000878,0.9941956034328945,5594.480628072401
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,1,0,1,23.036510285681896,32.5,-45.70616777709036,11.001179288968157,0.9946017647668451,4477.959992676811
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,2,0,2,24.54371275602257,28.0,22.069568256123603,10.575585653826144,0.9907463174834141,4138.191441092294
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,3,0,3,24.54371275602257,25.0,-17.748811040134342,8.96505208271987,0.9898850738828333,2973.7698772975555
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,4,0,4,19.66109792896721,25.0,-96.94105186592023,7.920732430931683,0.9933708157108034,2321.3060829692786
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,5,0,5,26.9914125884324,25.0,-88.43336171505925,11.37858834791675,0.984804942158177,4790.474093279834
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,6,0,6,28.75737120051241,25.0,-56.61924004928397,7.36437930081492,0.9925237010925874,2006.6610519920362
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,7,0,7,26.149526485552656,23.5,60.18797717598415,12.035654844490837,0.9786919796098887,5359.708538821484
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,8,1,7,24.54371275602257,28.0,79.49868386485257,14.616288410157361,0.982775668407926,7904.527814889314
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,9,1,6,26.149526485552656,29.5,17.395690716891323,15.121015733249596,0.9850310966496842,8459.869321791728
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,10,1,5,34.77922432862523,26.5,-82.1004376965577,10.417482741269092,0.9863171890264765,4015.386026591658
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,11,1,4,24.54371275602257,22.0,-168.2870811937284,8.911588627302045,0.9861004544513112,2938.407238903588
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,12,1,3,26.149526485552656,22.0,-117.51302671499259,7.343088296119134,0.9891044851078847,1995.074991810267
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,13,1,2,23.77817258228512,20.5,-155.0416869615938,8.063071044850497,0.9838131718833247,2405.4852429493403
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,14,1,1,27.860403281929248,26.5,-123.69779852393981,10.973967866260224,0.9868750071579219,4455.8349169993435
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,15,1,0,22.317981094042864,31.0,-73.19454732904916,11.175919343467047,0.9937240083085834,4621.343407352194
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,16,2,0,32.64347032328333,26.5,-33.41580533689871,15.323389217958722,0.973604938493185,8687.831513626985
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,17,2,1,28.75737120051241,22.0,-50.46075521021135,8.47967905010429,0.9859004419843922,2660.483401332771
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,18,2,2,26.9914125884324,19.0,-76.06569212507677,8.638358244908439,0.9761128191105658,2760.985627192971
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,19,2,3,26.149526485552656,19.0,-91.32049389194071,6.766052516727041,0.9861036249380098,1693.840266387008
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,20,2,4,27.860403281929248,20.5,-105.03965415257477,8.010701439806521,0.9837458861784323,2374.339489635576
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,21,2,5,32.64347032328333,26.5,28.702233370101084,14.822944592958855,0.9751546757505436,8129.628397019341
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,22,2,6,24.54371275602257,32.5,71.89563202526959,19.78652058292935,0.9830522665183674,14485.736680811411
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,23,2,7,19.66109792896721,40.0,196.95974731175428,14.482977221610525,0.9956098747437792,7760.995280462505
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,24,3,7,17.320508075688775,35.5,47.18284777538203,11.724534914002735,0.995270382900391,5086.194601137757
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,25,3,6,21.62186346530268,31.0,81.88452071236969,16.347618758800213,0.9856577391140511,9888.051646073833
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,26,3,5,31.625291525678737,22.0,25.24348774003925,11.097709076630535,0.9733370387976129,4556.888429732527
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,27,3,4,28.75737120051241,20.5,-90.50932306680531,10.496529583030785,0.972206445808134,4076.553931635295
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,28,3,3,38.24769311355391,20.5,-100.79066851704711,7.096959442222197,0.9828611510271458,1863.5728330082316
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,29,3,2,31.625291525678737,19.0,-88.02201333082871,8.11826335351118,0.9773399645821992,2438.5293954476165
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,30,3,1,34.77922432862523,20.5,-77.1725456983873,9.81240112371216,0.9714052725719521,3562.478985067224
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,31,3,0,26.149526485552656,22.0,-2.17725912668179,12.012765498940938,0.9741032136909707,5339.341792504192
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,32,4,0,22.317981094042864,22.0,57.90143980310051,7.745393775846305,0.9888215247424094,2219.6716154879914
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,33,4,1,26.149526485552656,19.0,64.66300358748833,8.387649475218486,0.9780980392229155,2603.048557607919
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,34,4,2,38.24769311355391,20.5,62.33342597029528,9.515987179901273,0.9694783490224459,3350.49844429768
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,35,4,3,32.64347032328333,19.0,80.0600179099076,11.404752756432089,0.9544507142763413,4812.530261107778
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,36,4,4,26.149526485552656,17.5,67.89140460132177,11.132677256434103,0.9516744239374393,4585.650607149231
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,37,4,5,20.94745836293309,20.5,110.22868976606726,8.548215937487399,0.9834901383815556,2703.663841414802
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,38,4,6,17.878143222611804,32.5,83.02262409795384,8.530990636730662,0.9966956638434704,2692.77864602749
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,39,4,7,18.453731477822707,35.5,-51.437653370320795,9.259734658629496,0.9973239189218411,3172.4793800842995
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,40,5,7,20.94745836293309,32.5,-59.02580262603546,10.486752835102495,0.9951559521130139,4068.963445907618
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,41,5,6,19.047850843082976,32.5,-15.28335202037151,12.159162563786715,0.9931020446814132,5470.273667345916
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,42,5,5,18.453731477822707,28.0,-53.3525611633424,9.509309150116923,0.9930034775145957,3345.797538962406
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,43,5,4,13.02280581041226,16.0,-56.729240549596305,9.948898839728992,0.9456774470142482,3662.2817605569526
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,44,5,3,16.780266063679814,17.5,99.75910617606613,6.804800298042933,0.9812841486996009,1713.2963625610719
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,45,5,2,17.878143222611804,14.5,88.02885746696933,6.013639023133721,0.9749742734792978,1338.0626091205977
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,46,5,1,17.320508075688775,16.0,57.92468985138802,7.274110582872332,0.9744532207878686,1957.7693365586447
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,47,5,0,17.878143222611804,26.5,50.1385587259515,7.189977244942415,0.9955206289985389,1912.7435929632193
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,48,6,0,19.66109792896721,35.5,-49.039822753394795,15.060395036080976,0.992359683541442,8392.173449784063
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,49,6,1,19.047850843082976,32.5,-112.21716581657111,11.002310668206787,0.994652327947414,4478.881081470265
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,50,6,2,18.453731477822707,23.5,-106.04652604217793,8.874518171849887,0.9895235535622721,2914.0116929522737
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,51,6,3,17.878143222611804,23.5,-84.19631408480768,11.880001598217135,0.9796404584557364,5221.974205024741
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,52,6,4,21.62186346530268,32.5,-170.32046364405682,11.879466766403116,0.9938995168947264,5221.504034200816
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,53,6,5,23.036510285681896,32.5,-98.26709150577746,7.545117534132119,0.9974318171997693,2106.365548343114
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,54,6,6,23.036510285681896,32.5,-49.64892997887865,12.04524739872091,0.9940023420890852,5368.255441166535
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,55,6,7,25.333899557064026,34.0,48.952649827447615,15.994587596674496,0.990278080333958,9465.592798344664
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,56,7,7,19.66109792896721,44.5,186.71529427601172,18.189833918301503,0.9952118205002227,12242.192145089495
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,57,7,6,23.77817258228512,35.5,158.16633751534573,15.311745649476503,0.9924262960105843,8674.633528867716
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,58,7,5,23.77817258228512,35.5,13.04100751135195,14.917342483253744,0.992753922174174,8233.50295021942
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,59,7,4,22.317981094042864,43.0,-14.192404490557237,23.116150245567475,0.9919921975848421,19771.186880499023
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,60,7,3,21.62186346530268,38.5,-91.53166697370683,14.638421904896248,0.9951974956954631,7928.485647032613
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,61,7,2,24.54371275602257,32.5,-169.283252662574,11.228855809065852,0.9940382180683801,4665.226502889301
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,62,7,1,26.149526485552656,28.0,-55.186796347594026,12.044416250099488,0.9881601176008896,5367.514623809443
-2.0,D_true=D_nominal+fixed_contact_offset,2,0.0,63,7,0,24.54371275602257,28.0,2.9474454192448434,11.929300888505997,0.9880697193417002,5265.404128474869
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,0,0,0,17.878143222611804,38.5,-171.93524211986755,19.501048638903058,0.9911722246255641,14070.763226623923
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,1,0,1,14.7826298876199,29.5,-109.18276950139835,22.391317010053122,0.9656678374131671,18550.729865453686
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,2,0,2,13.44207608814922,23.5,-18.848462761765447,31.45383525337485,0.8617356396991686,36605.718829418525
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,3,0,3,13.44207608814922,22.0,12.466564267570565,28.114065861674316,0.8682830806892946,29244.825873158763
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,4,0,4,12.616612944575133,22.0,-75.22085181778763,25.22249420387657,0.8766467760488854,23538.445912989722
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,5,0,5,13.44207608814922,19.0,-83.78367775886333,23.59261855200939,0.8476951212780656,20594.631055202855
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,6,0,6,17.878143222611804,23.5,-131.86903081145485,16.425989891359347,0.9609960127451338,9983.08632470846
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,7,0,7,27.860403281929248,31.0,-119.88902320517049,14.06875642189638,0.9889249363568897,7323.406568570074
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,8,1,7,20.294088553975286,43.0,62.35672198737922,21.725277300390204,0.9929036705006915,17463.543929817446
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,9,1,6,20.94745836293309,23.5,-118.20862801965771,9.970674559323815,0.985901111881,3678.330993214044
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,10,1,5,17.320508075688775,23.5,-11.668606185714776,12.216357173613952,0.9788557489767583,5521.857155952435
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,11,1,4,15.258557842693115,20.5,5.636965109858789,14.989085892488491,0.9518174714793121,8312.889748018708
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,12,1,3,11.472483074052871,19.0,-32.99551655244866,19.122478348836644,0.8650598590022152,13529.75959346387
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,13,1,2,10.767970476385223,16.0,1.7434160500424145,18.609890649613206,0.7937355820832337,12814.137109650757
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,14,1,1,13.02280581041226,19.0,-55.51298378662965,21.171318250758148,0.8605018077197646,16584.314509570744
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,15,1,0,15.258557842693115,23.5,-181.32520764434616,20.87673752956385,0.9410997937191513,16126.01228549709
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,16,2,0,16.25687467927739,20.5,-149.89795610936488,16.86444046174315,0.9309025586654665,10523.146027244142
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,17,2,1,15.258557842693115,16.0,-91.49093003827191,12.547259138027623,0.9232777022490715,5825.047339442254
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,18,2,2,12.616612944575133,14.5,-75.40500141613032,11.740632264194321,0.8883565861295653,5100.1705006325055
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,19,2,3,11.472483074052871,14.5,-130.30644515246854,13.236021968685082,0.8579488273434933,6482.114269554021
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,20,2,4,15.749808336458166,19.0,-127.87796307943705,13.783541135764759,0.9397718452487673,7029.482230928812
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,21,2,5,20.294088553975286,26.5,-75.91381371980268,8.091856052964749,0.9937924437367269,2422.690972130383
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,22,2,6,21.62186346530268,34.0,-32.9981071015499,14.785035264741053,0.9924248745376681,8088.098907846553
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,23,2,7,20.294088553975286,35.5,170.52619014445605,15.643606993411836,0.9927985759613095,9054.730271279977
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,24,3,7,16.780266063679814,37.0,153.9195978404416,12.293044564492138,0.9956269134546349,5591.400952589818
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,25,3,6,18.453731477822707,35.5,137.72733008626227,18.060788068774595,0.9904801787923205,12069.10642961206
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,26,3,5,27.860403281929248,26.5,34.27159991129635,15.703525785889534,0.9751017712027219,9124.226717999609
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,27,3,4,26.9914125884324,19.0,-57.59675411740466,5.986927078280295,0.9886232952633466,1326.2019461038954
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,28,3,3,19.047850843082976,14.5,-160.91839810136523,8.361189428122216,0.9515351742378915,2586.6510801588806
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,29,3,2,20.94745836293309,16.0,-209.27072927061775,11.795403528917983,0.920074704649507,5147.867143170401
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,30,3,1,22.317981094042864,17.5,-29.52388926573194,8.257245231102155,0.9717517569697968,2522.737655842694
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,31,3,0,26.9914125884324,20.5,-93.88572720810251,9.877920389065881,0.9742531519804658,3610.2125148707673
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,32,4,0,40.750112830372316,25.0,96.36627116438834,13.0706452695322,0.9701892197504925,6321.145407191945
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,33,4,1,46.2568393186441,23.5,14.952962470310553,7.773120550125219,0.9839896523136403,2235.5919142108223
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,34,4,2,43.416257570305966,22.0,-57.016264539024505,7.901047571678111,0.9807953247608883,2309.7824510070614
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,35,4,3,40.750112830372316,22.0,-78.4407306954807,10.651981670159401,0.967662238759931,4198.19439955224
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,36,4,4,42.062065981861544,23.5,61.86311072741307,14.469004579734127,0.952208168066347,7746.027460549585
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,37,4,5,26.149526485552656,23.5,131.98269168433322,18.104453555928195,0.9491308863192032,12127.53582667416
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,38,4,6,16.25687467927739,31.0,157.06207197762004,8.436181275708385,0.9960689319258054,2633.2587171146715
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,39,4,7,15.258557842693115,41.5,71.8856846949433,12.612883682944595,0.9969412377065988,5886.13888758113
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,40,5,7,16.780266063679814,44.5,-23.70213256134899,20.07600314930565,0.9942383873026898,14912.69839068442
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,41,5,6,13.02280581041226,23.5,101.3477447828979,17.45804866668105,0.9544004785319328,11276.988140183548
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,42,5,5,15.258557842693115,28.0,165.01293845185927,8.258123168225104,0.9941208984396738,2523.274135678321
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,43,5,4,39.47908066151966,19.0,118.62269442943841,18.01861181248914,0.8719891685957895,12012.803751019408
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,44,5,3,87.17895312011498,28.0,42.77105250697416,10.516239937305684,0.9489682333739858,4091.878189502373
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,45,5,2,281.57732916788444,67.0,-61.70502599771123,11.636525448660933,0.949998139261508,5010.122807141341
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,46,5,1,135.85531569916466,41.5,55.35003906259655,13.517087981803645,0.9394928078586053,6760.331697789359
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,47,5,0,20.294088553975286,20.5,144.25920021594874,14.167947448862249,0.9525068926975377,7427.037191807725
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,48,6,0,12.223089594559632,31.0,163.30468153492956,16.902592046117206,0.9814704600441356,10570.81186146619
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,49,6,1,10.767970476385223,20.5,89.57713591040152,12.921752565414497,0.945295833971138,6177.952506386458
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,50,6,2,11.114646149663537,16.0,93.06642042089766,13.257899196509058,0.8882371979042293,6503.559970877435
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,51,6,3,12.223089594559632,20.5,55.6658535458042,12.49130085744587,0.9587565075115292,5773.206093115433
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,52,6,4,13.44207608814922,28.0,35.39842822780553,12.799679311998208,0.9859612711509927,6061.776248129812
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,53,6,5,11.114646149663537,23.5,-1.6687071534793034,18.78413033892534,0.9351312645622916,13055.211445820212
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,54,6,6,16.780266063679814,29.5,-81.15824673639108,21.281135966412037,0.9731917161857547,16756.809676773893
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,55,6,7,19.047850843082976,44.5,-57.75746390967231,19.089915274058594,0.995181788104317,13483.720011317217
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,56,7,7,25.333899557064026,28.0,58.29150708722621,9.806964977397318,0.9920602091797209,3558.5327965122096
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,57,7,6,20.294088553975286,44.5,101.77612901928038,24.136502349798118,0.9915032388531333,21555.11759022697
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,58,7,5,19.66109792896721,37.0,-42.476219850118596,9.650727168993866,0.9974817662337406,3446.0517909431846
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,59,7,4,16.25687467927739,38.5,-173.4787066304039,12.85062907498883,0.995891526953804,6110.130702049086
-2.0,D_true=D_nominal+fixed_contact_offset,3,27.161,60,7,3,17.320508075688775,31.0,-156.37493285819517,14.372500229380307,0.9899318940294826,7643.044225210868
