map_order,parameter,parameter_value,profile_delta_objective,diagnostic_scale
5,lambda_D_nm,39.47908066151966,0.9685684863668488,1.0
5,lambda_D_nm,40.750112830372316,1.0080319570586664,1.0
5,lambda_D_nm,42.062065981861544,1.046681592086373,1.0
5,lambda_D_nm,43.416257570305966,1.0844203266385388,1.0
5,lambda_D_nm,44.81404746557166,1.121281883762232,1.0
5,lambda_D_nm,46.2568393186441,1.1573218868080357,1.0
5,lambda_D_nm,47.74608197116491,1.1925204460345626,1.0
5,lambda_D_nm,49.283270910348534,1.2272154735287533,1.0
5,lambda_D_nm,50.86994977074026,1.2608872117977206,1.0
5,lambda_D_nm,52.50771188432339,1.2946467396049672,1.0
5,lambda_D_nm,54.19820188053225,1.327038293232562,1.0
5,lambda_D_nm,55.943117337777736,1.3598743112088627,1.0
5,lambda_D_nm,57.744210488143835,1.3917427625366787,1.0
5,lambda_D_nm,59.603289976967076,1.4236112911116903,1.0
5,lambda_D_nm,61.52222267906566,1.4534719853463403,1.0
5,lambda_D_nm,63.50293557344233,1.4731094107030904,1.0
5,lambda_D_nm,65.5474176783434,1.4933408109370938,1.0
5,lambda_D_nm,67.65772204861716,1.5140430599220445,1.0
5,lambda_D_nm,69.83596783737747,1.5353715366326715,1.0
5,lambda_D_nm,72.08434242404265,1.5574391744559177,1.0
5,lambda_D_nm,74.40510361088685,1.5802548075123508,1.0
5,lambda_D_nm,76.80058189030967,1.6039634669910436,1.0
5,lambda_D_nm,79.27318278510033,1.6284762911509612,1.0
5,lambda_D_nm,81.82538926404725,1.640084589952116,1.0
5,lambda_D_nm,84.4597642353182,1.6533192992871295,1.0
5,lambda_D_nm,87.17895312011498,1.6686076311978317,1.0
5,lambda_D_nm,89.98568650918722,1.685645389685803,1.0
5,lambda_D_nm,92.88278290487276,1.7046344339766855,1.0
5,lambda_D_nm,95.87315155141827,1.7191783136063883,1.0
5,lambda_D_nm,98.9597953564224,1.727790509975847,1.0
5,lambda_D_nm,102.14581390633477,1.7391861463579885,1.0
5,lambda_D_nm,105.43440657903933,1.753406228040965,1.0
5,lambda_D_nm,108.82887575664789,1.7700421086395162,1.0
5,lambda_D_nm,112.33263014172888,1.7749580230378137,1.0
5,lambda_D_nm,115.9491881803038,1.7836440885849505,1.0
5,lambda_D_nm,119.6821815950456,1.7957274554391482,1.0
5,lambda_D_nm,123.5353590322305,1.8064354113000816,1.0
5,lambda_D_nm,127.51258982610177,1.8113058225640084,1.0
5,lambda_D_nm,131.61786788442961,1.8202107495612088,1.0
5,lambda_D_nm,135.85531569916466,1.8317720689592323,1.0
5,lambda_D_nm,140.22918848621723,1.8345704005443415,1.0
5,lambda_D_nm,144.74387845851456,1.8420570735909014,1.0
5,lambda_D_nm,149.40391923663196,1.8509914882579062,1.0
5,lambda_D_nm,154.21399040142273,1.853830196998371,1.0
5,lambda_D_nm,159.1789221932208,1.8612854923891582,1.0
5,lambda_D_nm,164.30370036233566,1.8662725158438622,1.0
5,lambda_D_nm,169.59347117570732,1.8704539719270954,1.0
5,lambda_D_nm,175.05354658475343,1.8778620445242435,1.0
5,lambda_D_nm,180.68940955959303,1.8796237095475665,1.0
5,lambda_D_nm,186.50671959500858,1.8864497347254117,1.0
5,lambda_D_nm,192.51131839367036,1.8881324704499038,1.0
5,lambda_D_nm,198.70923573233554,1.8937013447884383,1.0
5,lambda_D_nm,205.10669551690685,1.8957686964333462,1.0
5,lambda_D_nm,211.71012203243765,1.9005421763191839,1.0
5,lambda_D_nm,218.52614639435313,1.9023016250533824,1.0
5,lambda_D_nm,225.56161320737215,1.9070026615626805,1.0
5,lambda_D_nm,232.82358743881156,1.9080341663469356,1.0
5,lambda_D_nm,240.31936151317703,1.9126675444570878,1.0
5,lambda_D_nm,248.05646263516715,1.9132898664888875,1.0
5,lambda_D_nm,256.04266034843863,1.9162496975384675,1.0
5,lambda_D_nm,264.2859743377304,1.9184788846771723,1.0
5,lambda_D_nm,272.7946824821739,1.919827816016312,1.0
5,lambda_D_nm,281.57732916788444,1.923254388164223,1.0
5,lambda_D_nm,290.6427338681724,1.9238813239175685,1.0
5,lambda_D_nm,300.0,1.9254567895646164,1.0
5,zeta_magnitude_mV,1.0,2.8075332550947913,1.0
5,zeta_magnitude_mV,2.5,2.661153656349071,1.0
5,zeta_magnitude_mV,4.0,2.400925520892937,1.0
5,zeta_magnitude_mV,5.5,2.047388884927795,1.0
5,zeta_magnitude_mV,7.0,1.6304283698934594,1.0
5,zeta_magnitude_mV,8.5,1.1873433290068234,1.0
5,zeta_magnitude_mV,10.0,0.7613759756204568,1.0
5,zeta_magnitude_mV,11.5,0.3988772982518051,1.0
5,zeta_magnitude_mV,13.0,0.1392721288533002,1.0
5,zeta_magnitude_mV,14.5,0.007736639444330104,1.0
5,zeta_magnitude_mV,16.0,0.0,1.0
5,zeta_magnitude_mV,17.5,0.08862715744577986,1.0
5,zeta_magnitude_mV,19.0,0.22963807699621974,1.0
5,zeta_magnitude_mV,20.5,0.38731489907962147,1.0
5,zeta_magnitude_mV,22.0,0.535492243693501,1.0
5,zeta_magnitude_mV,23.5,0.6678962402180978,1.0
5,zeta_magnitude_mV,25.0,0.7826042693619942,1.0
5,zeta_magnitude_mV,26.5,0.8782373917950543,1.0
5,zeta_magnitude_mV,28.0,0.9612121168945608,1.0
5,zeta_magnitude_mV,29.5,1.0290020551332595,1.0
5,zeta_magnitude_mV,31.0,1.0914337674268018,1.0
5,zeta_magnitude_mV,32.5,1.1416232990008721,1.0
5,zeta_magnitude_mV,34.0,1.1881219213920724,1.0
5,zeta_magnitude_mV,35.5,1.2294157532534042,1.0
5,zeta_magnitude_mV,37.0,1.265019656391242,1.0
5,zeta_magnitude_mV,38.5,1.298789206689515,1.0
5,zeta_magnitude_mV,40.0,1.3302691771300814,1.0
5,zeta_magnitude_mV,41.5,1.3570583971073795,1.0
5,zeta_magnitude_mV,43.0,1.3787738683882491,1.0
5,zeta_magnitude_mV,44.5,1.40319533270492,1.0
5,zeta_magnitude_mV,46.0,1.4230965250875882,1.0
5,zeta_magnitude_mV,47.5,1.4406984480239284,1.0
5,zeta_magnitude_mV,49.0,1.4599338282061878,1.0
5,zeta_magnitude_mV,50.5,1.4736482153648378,1.0
5,zeta_magnitude_mV,52.0,1.4897487598233519,1.0
5,zeta_magnitude_mV,53.5,1.5039804563372274,1.0
5,zeta_magnitude_mV,55.0,1.5156458475662336,1.0
5,zeta_magnitude_mV,56.5,1.5323470576210723,1.0
5,zeta_magnitude_mV,58.0,1.5387624031379654,1.0
5,zeta_magnitude_mV,59.5,1.5505233929680673,1.0
5,zeta_magnitude_mV,61.0,1.5628127838143124,1.0
5,zeta_magnitude_mV,62.5,1.5680608962181,1.0
5,zeta_magnitude_mV,64.0,1.577465187965183,1.0
5,zeta_magnitude_mV,65.5,1.5910425604930747,1.0
5,zeta_magnitude_mV,67.0,1.5946700817385113,1.0
5,zeta_magnitude_mV,68.5,1.6005557707567921,1.0
5,zeta_magnitude_mV,70.0,1.6095833263389139,1.0
5,zeta_magnitude_mV,71.5,1.6210674845973507,1.0
5,zeta_magnitude_mV,73.0,1.6230192717348104,1.0
5,zeta_magnitude_mV,74.5,1.6272879728640057,1.0
5,zeta_magnitude_mV,76.0,1.6338450941480882,1.0
5,zeta_magnitude_mV,77.5,1.642655838508394,1.0
5,zeta_magnitude_mV,79.0,1.648725555438844,1.0
5,zeta_magnitude_mV,80.5,1.6503140987359584,1.0
5,zeta_magnitude_mV,82.0,1.6535248683768244,1.0
5,zeta_magnitude_mV,83.5,1.6583217092324414,1.0
5,zeta_magnitude_mV,85.0,1.664665170009653,1.0
5,zeta_magnitude_mV,86.5,1.6725128289390687,1.0
5,zeta_magnitude_mV,88.0,1.6753716729230925,1.0
5,zeta_magnitude_mV,89.5,1.6763768985931065,1.0
5,zeta_magnitude_mV,91.0,1.678449371451804,1.0
5,zeta_magnitude_mV,92.5,1.6815545963764456,1.0
5,zeta_magnitude_mV,94.0,1.6856567934351294,1.0
5,zeta_magnitude_mV,95.5,1.690719101982617,1.0
5,zeta_magnitude_mV,97.0,1.6967037760775048,1.0
5,zeta_magnitude_mV,98.5,1.7007254382466568,1.0
5,zeta_magnitude_mV,100.0,1.700795453542458,1.0
5,zeta_magnitude_mV,101.5,1.701522991316202,1.0
5,zeta_magnitude_mV,103.0,1.7028808397208037,1.0
5,zeta_magnitude_mV,104.5,1.704841595492389,1.0
5,zeta_magnitude_mV,106.0,1.7073777686855383,1.0
5,zeta_magnitude_mV,107.5,1.7104618802744092,1.0
5,zeta_magnitude_mV,109.0,1.714066552675369,1.0
5,zeta_magnitude_mV,110.5,1.7181645932872243,1.0
5,zeta_magnitude_mV,112.0,1.7227290711809506,1.0
5,zeta_magnitude_mV,113.5,1.7253884146206504,1.0
5,zeta_magnitude_mV,115.0,1.7251532036109127,1.0
5,zeta_magnitude_mV,116.5,1.7252660529064308,1.0
5,zeta_magnitude_mV,118.0,1.7257090224447935,1.0
5,zeta_magnitude_mV,119.5,1.7264644787316763,1.0
5,zeta_magnitude_mV,121.0,1.727515127823565,1.0
5,zeta_magnitude_mV,122.5,1.7288440444561768,1.0
5,zeta_magnitude_mV,124.0,1.7304346975068936,1.0
5,zeta_magnitude_mV,125.5,1.7322709719832836,1.0
5,zeta_magnitude_mV,127.0,1.7343371877317721,1.0
5,zeta_magnitude_mV,128.5,1.7366181150610067,1.0
5,zeta_magnitude_mV,130.0,1.7390989874735612,1.0
5,zeta_magnitude_mV,131.5,1.741765511697535,1.0
5,zeta_magnitude_mV,133.0,1.744603875206431,1.0
5,zeta_magnitude_mV,134.5,1.7476007514115872,1.0
5,zeta_magnitude_mV,136.0,1.7491850208100912,1.0
5,zeta_magnitude_mV,137.5,1.748861587484582,1.0
5,zeta_magnitude_mV,139.0,1.7486799918556521,1.0
5,zeta_magnitude_mV,140.5,1.7486315611220462,1.0
5,zeta_magnitude_mV,142.0,1.748707938416499,1.0
5,zeta_magnitude_mV,143.5,1.7489010815008401,1.0
5,zeta_magnitude_mV,145.0,1.7492032605067798,1.0
5,zeta_magnitude_mV,146.5,1.749607054817576,1.0
5,zeta_magnitude_mV,148.0,1.7501053491807823,1.0
5,zeta_magnitude_mV,149.5,1.7506913291372799,1.0
5,zeta_magnitude_mV,151.0,1.7513584758468423,1.0
5,zeta_magnitude_mV,152.5,1.7521005603855755,1.0
5,zeta_magnitude_mV,154.0,1.7529116375857048,1.0
5,zeta_magnitude_mV,155.5,1.7537860394835003,1.0
5,zeta_magnitude_mV,157.0,1.7547183684364969,1.0
5,zeta_magnitude_mV,158.5,1.7557034899667345,1.0
5,zeta_magnitude_mV,160.0,1.7567365253823903,1.0
5,zeta_magnitude_mV,161.5,1.757812844226121,1.0
5,zeta_magnitude_mV,163.0,1.7589280565944059,1.0
5,zeta_magnitude_mV,164.5,1.7600780053683933,1.0
5,zeta_magnitude_mV,166.0,1.7612587583932215,1.0
5,zeta_magnitude_mV,167.5,1.7624666006392868,1.0
5,zeta_magnitude_mV,169.0,1.7636980263757704,1.0
5,zeta_magnitude_mV,170.5,1.7649497313836462,1.0
5,zeta_magnitude_mV,172.0,1.766218605232563,1.0
5,zeta_magnitude_mV,173.5,1.7675017236432924,1.0
5,zeta_magnitude_mV,175.0,1.768796340954934,1.0
5,zeta_magnitude_mV,176.5,1.770099882713716,1.0
5,zeta_magnitude_mV,178.0,1.7714099383980744,1.0
5,zeta_magnitude_mV,179.5,1.7722792655253388,1.0
5,zeta_magnitude_mV,181.0,1.772066903942537,1.0
5,zeta_magnitude_mV,182.5,1.7718834698578574,1.0
5,zeta_magnitude_mV,184.0,1.771727059801301,1.0
5,zeta_magnitude_mV,185.5,1.7715958689730182,1.0
5,zeta_magnitude_mV,187.0,1.7714881871481614,1.0
5,zeta_magnitude_mV,188.5,1.7714023946849873,1.0
5,zeta_magnitude_mV,190.0,1.7713369586395107,1.0
5,zeta_magnitude_mV,191.5,1.7712904289893179,1.0
5,zeta_magnitude_mV,193.0,1.7712614349684423,1.0
5,zeta_magnitude_mV,194.5,1.7712486815145987,1.0
5,zeta_magnitude_mV,196.0,1.771250945829498,1.0
5,zeta_magnitude_mV,197.5,1.7712670740524916,1.0
5,zeta_magnitude_mV,199.0,1.7712959780473014,1.0
5,zeta_magnitude_mV,200.5,1.7713366323012618,1.0
5,zeta_magnitude_mV,202.0,1.7713880709360619,1.0
5,zeta_magnitude_mV,203.5,1.7714493848287343,1.0
5,zeta_magnitude_mV,205.0,1.7715197188413354,1.0
5,zeta_magnitude_mV,206.5,1.7715982691575287,1.0
5,zeta_magnitude_mV,208.0,1.7716842807240634,1.0
5,zeta_magnitude_mV,209.5,1.7717770447950052,1.0
5,zeta_magnitude_mV,211.0,1.771875896576372,1.0
5,zeta_magnitude_mV,212.5,1.7719802129687756,1.0
5,zeta_magnitude_mV,214.0,1.7720894104054918,1.0
5,zeta_magnitude_mV,215.5,1.7722029427833872,1.0
5,zeta_magnitude_mV,217.0,1.772320299484014,1.0
5,zeta_magnitude_mV,218.5,1.7724410034821538,1.0
5,zeta_magnitude_mV,220.0,1.7725646095390948,1.0
5,zeta_magnitude_mV,221.5,1.7726907024778489,1.0
5,zeta_magnitude_mV,223.0,1.772818895537602,1.0
5,zeta_magnitude_mV,224.5,1.7729488288046222,1.0
5,zeta_magnitude_mV,226.0,1.7730801677169,1.0
5,zeta_magnitude_mV,227.5,1.7732126016398477,1.0
5,zeta_magnitude_mV,229.0,1.773345842510386,1.0
5,zeta_magnitude_mV,230.5,1.7734796235467956,1.0
5,zeta_magnitude_mV,232.0,1.7736136980217603,1.0
5,zeta_magnitude_mV,233.5,1.7737478380960892,1.0
5,zeta_magnitude_mV,235.0,1.7738818337106423,1.0
5,zeta_magnitude_mV,236.5,1.774015491534076,1.0
5,zeta_magnitude_mV,238.0,1.774148633964014,1.0
5,zeta_magnitude_mV,239.5,1.7742810981794341,1.0
5,zeta_magnitude_mV,241.0,1.7744127352419996,1.0
5,zeta_magnitude_mV,242.5,1.774543409244217,1.0
5,zeta_magnitude_mV,244.0,1.7746729965023165,1.0
5,zeta_magnitude_mV,245.5,1.7748013847918582,1.0
5,zeta_magnitude_mV,247.0,1.774928472624112,1.0
5,zeta_magnitude_mV,248.5,1.7750541685613292,1.0
5,zeta_magnitude_mV,250.0,1.775178390569085,1.0
