map_order,relative_time_min,point_index,row,column,window,far_baseline_150_200nm_pN,positive_fit_bins,log_force_slope_per_nm,log_force_intercept,log_linear_r2,apparent_local_decay_length_nm,fit_status
2,0.0,15,1,0,20_60nm,-81.52579442978035,9,-0.034907044895623414,7.026502502883286,0.995309065096021,28.64751235717975,negative_log_slope
2,0.0,16,2,0,20_60nm,-35.90837445939802,9,-0.028523863284288686,6.464543582203141,0.9876492286249133,35.05836464132869,negative_log_slope
2,0.0,17,2,1,20_60nm,-47.7975156764276,9,-0.029401360450700072,6.180250631344532,0.9744006063360549,34.01203157509635,negative_log_slope
2,0.0,18,2,2,20_60nm,-72.98633892149446,9,-0.030464501790907556,5.953914485350016,0.9380893955674132,32.82508957026372,negative_log_slope
2,0.0,19,2,3,20_60nm,-90.04708993831004,9,-0.02882013250706185,5.950544170036027,0.9870170344418507,34.697966768715176,negative_log_slope
2,0.0,20,2,4,20_60nm,-101.17047057067948,9,-0.029454667812865907,6.048708456351225,0.9871082696355546,33.95047624890193,negative_log_slope
2,0.0,21,2,5,20_60nm,25.78474381663947,9,-0.02781806865499846,6.440883246743255,0.9761110234900179,35.94785865266444,negative_log_slope
2,0.0,22,2,6,20_60nm,59.75065082551623,9,-0.03504004440909886,7.1193931989846675,0.9951245440773923,28.538776615828993,negative_log_slope
2,0.0,23,2,7,20_60nm,188.56731909679425,9,-0.0434383002788386,7.689535901422211,0.9978215788675865,23.021158599227235,negative_log_slope
2,0.0,24,3,7,20_60nm,47.38790625767472,9,-0.047521271034659245,7.533238437211712,0.9976274284917243,21.043208193456323,negative_log_slope
2,0.0,25,3,6,20_60nm,82.89047796948988,9,-0.03890264272503414,7.078922401517281,0.9924457793745308,25.70519455626835,negative_log_slope
2,0.0,26,3,5,20_60nm,24.014494157262728,9,-0.028104955908524833,6.132772766252723,0.9902294802453767,35.58091331844711,negative_log_slope
2,0.0,27,3,4,20_60nm,-89.71761277836526,9,-0.02991180866483621,6.066978128480475,0.9799728236682947,33.43161261844999,negative_log_slope
2,0.0,28,3,3,20_60nm,-92.61872159722921,9,-0.02490250630021036,5.785826479116823,0.96575770851039,40.15660062262699,negative_log_slope
2,0.0,29,3,2,20_60nm,-83.95142166162357,9,-0.026040757083208018,5.781700958945498,0.9533376744395482,38.4013412822331,negative_log_slope
2,0.0,30,3,1,20_60nm,-77.36585151552961,9,-0.02814494298060539,5.983641599926229,0.9959001627270885,35.530361553373815,negative_log_slope
2,0.0,31,3,0,20_60nm,-5.793362188426109,9,-0.032896583906899896,6.333748725372718,0.9873038554309149,30.398293112442442,negative_log_slope
2,0.0,32,4,0,20_60nm,54.77183598705212,9,-0.03753633156836531,6.466186893180581,0.9972176244938415,26.640855891276683,negative_log_slope
2,0.0,33,4,1,20_60nm,63.76663203525629,9,-0.03078743276943125,5.992913751336527,0.9543600024115672,32.48078550391175,negative_log_slope
2,0.0,34,4,2,20_60nm,69.22025206804143,9,-0.02525471658486374,5.795532600404749,0.9637848659346692,39.596563938450366,negative_log_slope
2,0.0,35,4,3,20_60nm,78.22898908709703,9,-0.028814544847401338,5.909356422367497,0.9869617944246353,34.70469532994153,negative_log_slope
2,0.0,36,4,4,20_60nm,64.84974927315287,9,-0.032561162969282235,5.929992193858653,0.9370457121010325,30.7114337698376,negative_log_slope
2,0.0,37,4,5,20_60nm,109.27380130485301,9,-0.03905428343850884,6.383113391072138,0.9946542080654609,25.605385938638584,negative_log_slope
2,0.0,38,4,6,20_60nm,88.60346909822458,9,-0.04664733890582869,7.3694265971184,0.9964813693003756,21.43745009803866,negative_log_slope
2,0.0,39,4,7,20_60nm,-42.74527233197557,9,-0.04820822540103916,7.601671968357909,0.9936580404236046,20.743348083882058,negative_log_slope
2,0.0,40,5,7,20_60nm,-51.527186450388015,9,-0.03885695772728905,7.16128372930623,0.9934248995052982,25.735416730726318,negative_log_slope
2,0.0,41,5,6,20_60nm,1.0525424472746132,9,-0.044939094060692394,7.283585904803612,0.996659414578061,22.252339992645428,negative_log_slope
2,0.0,42,5,5,20_60nm,-42.307610521882665,9,-0.045959462448526785,7.066517315662072,0.9947797147299605,21.75830496538052,negative_log_slope
2,0.0,43,5,4,20_60nm,-46.99229708337927,5,-0.058624180422482096,6.360216343550033,0.9880355070904843,17.057807764533024,negative_log_slope
2,0.0,44,5,3,20_60nm,104.6326666787672,8,-0.04344851040289903,6.155831220695391,0.9688647695903233,23.015748773133467,negative_log_slope
2,0.0,45,5,2,20_60nm,92.5453470717913,7,-0.04710587103964849,6.0127208614428564,0.9932807683946705,21.22877632722917,negative_log_slope
2,0.0,46,5,1,20_60nm,62.170202635691794,9,-0.043475068666092145,6.067483467994912,0.9750892843689509,23.001688799630074,negative_log_slope
2,0.0,47,5,0,20_60nm,54.519401030559536,9,-0.050578166004798565,7.16350840290602,0.9945704481074363,19.77137723627871,negative_log_slope
2,0.0,48,6,0,20_60nm,-39.29674435282324,9,-0.04185739173975078,7.366271282062657,0.9911387331494312,23.890642929151465,negative_log_slope
2,0.0,49,6,1,20_60nm,-102.77625777377034,9,-0.04448375421161078,7.308968375421065,0.9979358132874194,22.480117016269915,negative_log_slope
2,0.0,50,6,2,20_60nm,-99.81677019530903,8,-0.04465158390563728,6.758623535088695,0.9947055716793142,22.395622115294092,negative_log_slope
2,0.0,51,6,3,20_60nm,-68.46663187322103,8,-0.05133245629911872,6.877886387631158,0.9809184840340245,19.48085231248067,negative_log_slope
2,0.0,52,6,4,20_60nm,-158.6867771192861,9,-0.03762548747792232,7.125597887205397,0.992937198401121,26.577728742698007,negative_log_slope
2,0.0,53,6,5,20_60nm,-94.6092924434838,9,-0.038535538620447445,7.17241264871176,0.9988752848156023,25.950071954343656,negative_log_slope
2,0.0,54,6,6,20_60nm,-55.56260021382532,9,-0.03693445540171854,7.175864568449777,0.997155455286632,27.0749897114625,negative_log_slope
2,0.0,55,6,7,20_60nm,39.248269851586116,9,-0.03372847006386575,7.1403630647639,0.994071140313331,29.648543147865098,negative_log_slope
2,0.0,56,7,7,20_60nm,189.1074140005358,9,-0.04306668742063957,7.839778968776384,0.9961078613460281,23.219803051784133,negative_log_slope
2,0.0,57,7,6,20_60nm,147.1712817535368,9,-0.03433258209623286,7.236623859469441,0.995322486760783,29.126850907893843,negative_log_slope
2,0.0,58,7,5,20_60nm,14.367265938765724,9,-0.03610557465025814,7.261236089596684,0.9961849835348632,27.696554055340325,negative_log_slope
2,0.0,59,7,4,20_60nm,-32.69899579216165,9,-0.03752595513694625,7.693353265605654,0.9922640591726479,26.64822244632084,negative_log_slope
2,0.0,60,7,3,20_60nm,-101.57153149481786,9,-0.039034319708546115,7.5355108938128295,0.9963380411433451,25.618481568696623,negative_log_slope
2,0.0,61,7,2,20_60nm,-164.5840323258521,9,-0.03675520256212527,7.101238116326809,0.9978721462462855,27.20703275433609,negative_log_slope
2,0.0,62,7,1,20_60nm,-56.01674332805233,9,-0.03203735888788547,6.695928227347112,0.9821508855547606,31.213559254353445,negative_log_slope
2,0.0,63,7,0,20_60nm,2.3246601024672744,9,-0.036851283238205065,6.8370091919508145,0.997857761099779,27.136097094259764,negative_log_slope
3,27.161,0,0,0,20_60nm,-159.24697201069944,9,-0.048088427337430566,7.714952449938223,0.9940739288228845,20.79502398743721,negative_log_slope
3,27.161,1,0,1,20_60nm,-81.35970196134532,7,-0.06577307492378347,7.604321640327889,0.9833251120770329,15.20378971423763,negative_log_slope
3,27.161,2,0,2,20_60nm,30.311882734902692,5,-0.0736525979886834,7.238657919712255,0.9812569750805988,13.577253583826716,negative_log_slope
3,27.161,3,0,3,20_60nm,45.05034212316346,5,-0.0668953156791882,7.0599788110251325,0.9677130006948872,14.948729815339073,negative_log_slope
3,27.161,4,0,4,20_60nm,-38.764585631425966,5,-0.07618376274353643,7.1617040171058886,0.9946593639583124,13.126156598045453,negative_log_slope
3,27.161,5,0,5,20_60nm,-49.62284193823355,4,nan,nan,nan,nan,insufficient_positive_signal
3,27.161,6,0,6,20_60nm,-111.0645008967879,9,-0.04863613445129618,6.748998740488196,0.9855388350422513,20.560844550699063,negative_log_slope
3,27.161,7,0,7,20_60nm,-118.20167391009576,9,-0.03088172679279299,6.844813432734371,0.985740840422764,32.38160892717225,negative_log_slope
3,27.161,8,1,7,20_60nm,46.4645864206215,9,-0.04027912706904664,7.754528332352277,0.9894116396360334,24.826754519426302,negative_log_slope
3,27.161,9,1,6,20_60nm,-110.57491423044941,9,-0.03643116735289591,6.491660173101938,0.9774385531716817,27.44902435635267,negative_log_slope
3,27.161,10,1,5,20_60nm,0.5566678757197036,9,-0.05279395554705492,6.941356988727863,0.9927151913222382,18.941562336785058,negative_log_slope
3,27.161,11,1,4,20_60nm,22.03737382942201,8,-0.0634261741277555,6.956775089753566,0.992486928147252,15.766361659868693,negative_log_slope
3,27.161,12,1,3,20_60nm,-3.4707669233530494,5,-0.07830282054309047,6.883810472130625,0.9762582571386013,12.770932043880777,negative_log_slope
3,27.161,13,1,2,20_60nm,29.748266697394115,4,nan,nan,nan,nan,insufficient_positive_signal
3,27.161,14,1,1,20_60nm,-33.19244360141447,5,-0.06767363537456247,6.763167281929325,0.9950302302642687,14.776803321783499,negative_log_slope
3,27.161,15,1,0,20_60nm,-152.6607576132434,7,-0.06657152303123826,7.228724576587801,0.983364632557612,15.021437913186341,negative_log_slope
3,27.161,16,2,0,20_60nm,-131.84417428350184,7,-0.05070870898033248,6.5559746111980335,0.9795042625115243,19.720478397268067,negative_log_slope
3,27.161,17,2,1,20_60nm,-78.21973110117452,5,-0.05076334421911815,6.193322814334104,0.9914833897000931,19.699253770270452,negative_log_slope
3,27.161,18,2,2,20_60nm,-60.49791775904354,4,nan,nan,nan,nan,insufficient_positive_signal
3,27.161,19,2,3,20_60nm,-116.34283341130637,3,nan,nan,nan,nan,insufficient_positive_signal
3,27.161,20,2,4,20_60nm,-105.58277316336653,6,-0.055711151966925734,6.486945663248278,0.9815696283908399,17.949727562511615,negative_log_slope
3,27.161,21,2,5,20_60nm,-70.23626207165952,9,-0.04188289713534931,6.880513227377232,0.9875620286686922,23.876094262734192,negative_log_slope
3,27.161,22,2,6,20_60nm,-38.287893488903535,9,-0.04059183151368521,7.360970864771076,0.99519116445229,24.635498392400898,negative_log_slope
3,27.161,23,2,7,20_60nm,162.75066050515525,9,-0.04024072123514511,7.415635522878661,0.9932114627415557,24.850449229190957,negative_log_slope
3,27.161,24,3,7,20_60nm,155.41123198057895,9,-0.04718341938360338,7.583215186098383,0.9890584214872271,21.19388575613721,negative_log_slope
3,27.161,25,3,6,20_60nm,126.46461538737016,9,-0.044442937612466586,7.533419733964415,0.9912811637776562,22.500762859552566,negative_log_slope
3,27.161,26,3,5,20_60nm,23.130255742908663,9,-0.030550192647998964,6.589119506306257,0.9903816819352408,32.73301780849817,negative_log_slope
3,27.161,27,3,4,20_60nm,-53.59417591212368,9,-0.028756205251126175,5.907162690140121,0.9920166378906613,34.77510301749001,negative_log_slope
3,27.161,28,3,3,20_60nm,-160.69108807286597,6,-0.039483843942403826,5.830624797425268,0.9891404752255086,25.3268147209458,negative_log_slope
3,27.161,29,3,2,20_60nm,-198.55738619950156,7,-0.04405998423072553,5.947310197346008,0.9540708882563907,22.69633131876255,negative_log_slope
3,27.161,30,3,1,20_60nm,-16.48524683684632,7,-0.0396073707124765,6.019123760128459,0.9852768433893666,25.247825897339748,negative_log_slope
3,27.161,31,3,0,20_60nm,-86.4783782060176,9,-0.03197841863823595,6.08462930019822,0.9839168084524241,31.271089771910113,negative_log_slope
3,27.161,32,4,0,20_60nm,104.01586036612709,9,-0.02508777156499326,6.13427672453601,0.9698358951609698,39.86005681729703,negative_log_slope
3,27.161,33,4,1,20_60nm,28.635179444866097,9,-0.020683959953209662,5.78173327981812,0.9686832928371604,48.34664166156556,negative_log_slope
3,27.161,34,4,2,20_60nm,-44.20483835198329,9,-0.02181799889432198,5.733163526185833,0.9779253731643975,45.83371760369118,negative_log_slope
3,27.161,35,4,3,20_60nm,-68.55059954011115,9,-0.026637904346865027,5.926656402364824,0.9733038329620269,37.54049068494716,negative_log_slope
3,27.161,36,4,4,20_60nm,76.67435570092977,9,-0.027721828474447572,6.0495749409872,0.986480924438974,36.0726566402986,negative_log_slope
3,27.161,37,4,5,20_60nm,125.25110033810371,9,-0.033834940950313544,6.45681241706985,0.9914955700039535,29.555245905955488,negative_log_slope
3,27.161,38,4,6,20_60nm,159.40780921898028,9,-0.05119014987538977,7.378017986130434,0.9931606437333449,19.535008247373018,negative_log_slope
3,27.161,39,4,7,20_60nm,88.28703122593382,9,-0.061190105898971794,8.168499824959325,0.9975220048480957,16.342511347358258,negative_log_slope
