metric,point_index,row,column,valid_timepoints,linear_slope_per_min,linear_intercept,linear_r2,fitted_map5_minus_map2_change,observed_map5_minus_map2,strictly_decreasing,strictly_increasing
apparent_zeta_magnitude_mV,36,4,4,4,-0.10135628108208927,22.282721057592546,0.4755008947836105,-7.972310051677138,-7.5,False,False
apparent_zeta_magnitude_mV,37,4,5,4,-0.03352826580127901,23.33400852988943,0.28617709783085576,-2.637209333345142,-3.0,False,False
apparent_zeta_magnitude_mV,38,4,6,4,-0.1309777266361927,35.086286667607546,0.9114251139648403,-10.302223359614365,-10.5,True,False
apparent_zeta_magnitude_mV,39,4,7,4,-0.06662487959032094,41.15084267116953,0.19941503596597196,-5.240466516520161,-4.5,False,False
apparent_zeta_magnitude_mV,40,5,7,4,-0.054739573230190804,39.92795510344576,0.07503034151860778,-4.305612293865857,-1.5,False,False
apparent_zeta_magnitude_mV,41,5,6,4,-0.1716517813080261,33.329608837892444,0.9000996004065663,-13.501494006098493,-15.0,False,False
apparent_zeta_magnitude_mV,42,5,5,4,-0.05680601294515426,30.260173737198016,0.8214881638258378,-4.468150796017937,-4.5,False,False
apparent_zeta_magnitude_mV,43,5,4,4,-0.07336962323071222,19.29419969272047,0.5574481793517152,-5.77098309572187,-6.0,False,False
apparent_zeta_magnitude_mV,44,5,3,4,-0.07536303767329419,25.748512827666676,0.044949351001980706,-5.92777770014193,-10.5,False,False
apparent_zeta_magnitude_mV,45,5,2,4,-0.2426064785127276,39.152724470171364,0.0895436965722831,-19.082527955840657,-6.0,False,False
apparent_zeta_magnitude_mV,46,5,1,4,-0.12056236236018554,29.046884536926235,0.09780511883379502,-9.482989342511463,-6.0,False,False
apparent_zeta_magnitude_mV,47,5,0,4,-0.16059917219029615,26.88985227762254,0.9379965872584811,-12.632136667551592,-13.5,True,False
apparent_zeta_magnitude_mV,48,6,0,4,-0.17162117452595213,37.07839106812764,0.999754044658735,-13.499086589865648,-13.5,True,False
apparent_zeta_magnitude_mV,49,6,1,4,-0.28723842656707615,31.928521636746314,0.940468434682463,-22.593111851587913,-22.5,True,False
apparent_zeta_magnitude_mV,50,6,2,4,-0.15545860947055729,23.310321731449715,0.8634901391104476,-12.227799024098996,-12.0,False,False
apparent_zeta_magnitude_mV,51,6,3,4,-0.11441411635063474,25.052260712085094,0.999754044658735,-8.999391059910431,-9.0,True,False
apparent_zeta_magnitude_mV,52,6,4,4,-0.16056856540822217,33.63863450785774,0.9605083432469139,-12.629729251318746,-12.0,True,False
apparent_zeta_magnitude_mV,53,6,5,4,-0.1779648729361803,32.45579147083405,0.9170859873079418,-13.998058435130078,-15.0,True,False
apparent_zeta_magnitude_mV,54,6,6,4,-0.1771321756937801,34.67266046338018,0.9830695357354431,-13.932561551022676,-13.5,True,False
apparent_zeta_magnitude_mV,55,6,7,4,0.047418798312224675,39.61332080816416,0.10732849841319453,3.729787225685838,6.0,False,False
apparent_zeta_magnitude_mV,56,7,7,4,-0.31608838844292736,42.45139177883706,0.873300771885369,-24.86234310788343,-27.0,True,False
apparent_zeta_magnitude_mV,57,7,6,4,-0.03152303965046348,42.00422543566679,0.0297611661429408,-2.4794856636587506,-3.0,False,False
apparent_zeta_magnitude_mV,58,7,5,4,-0.187753132799273,39.595242635040755,0.8315695069561576,-14.767966739399457,-13.5,False,False
apparent_zeta_magnitude_mV,59,7,4,4,-0.2465643718952428,45.68519946646141,0.9403455716430112,-19.393841205103787,-18.0,True,False
apparent_zeta_magnitude_mV,60,7,3,4,-0.2690706353608658,39.83066920584575,0.9985109170423495,-21.164100616134867,-21.0,True,False
apparent_zeta_magnitude_mV,61,7,2,4,-0.1258677706985278,33.757973891199526,0.9679502042570711,-9.900293132394614,-10.5,True,False
apparent_zeta_magnitude_mV,62,7,1,4,-0.12032616274862584,29.41248672618217,0.9720814979936596,-9.464410755004739,-9.0,True,False
apparent_zeta_magnitude_mV,63,7,0,4,-0.1254667254683647,28.492017272354996,0.9247997913687971,-9.868748398457335,-10.5,True,False
fitted_baseline_pN,0,0,0,4,0.35587707538913455,-106.92558780656975,0.027626750358549116,27.991974004930384,22.18345491180673,False,False
fitted_baseline_pN,1,0,1,4,1.045247279544103,-85.02830255562833,0.44334886877279217,82.21528359400483,68.61987172098858,False,False
fitted_baseline_pN,2,0,2,4,0.49723674002745943,-0.9550679517820413,0.1957479315027049,39.11080219462186,39.76149361135171,False,False
fitted_baseline_pN,3,0,3,4,-0.16919723721996696,8.476142483017743,0.02220685233349061,-13.308428649944888,-28.615950673543118,False,False
fitted_baseline_pN,4,0,4,4,1.1120773288363373,-101.75326932941344,0.9940117860492584,87.47188800014959,86.35053269316955,False,True
fitted_baseline_pN,5,0,5,4,1.533973260902923,-121.63637236598626,0.43617736297667575,120.65666100155859,148.18576990725052,False,False
fitted_baseline_pN,6,0,6,4,0.2758734926067026,-91.96108164631032,0.040754884064392816,21.69918819652058,17.263655733057433,False,False
fitted_baseline_pN,7,0,7,4,0.44468596482834316,-27.630633039475892,0.027973852228849103,34.97735265532761,14.293059534689732,False,False
fitted_baseline_pN,8,1,7,4,-0.48318421599529565,68.79869770931613,0.13911776085044464,-38.00548264859077,-17.040585274663826,False,False
fitted_baseline_pN,9,1,6,4,-0.18046537146103542,-41.78533004609754,0.010891487064290214,-14.19473839725064,-29.642477819682316,False,False
fitted_baseline_pN,10,1,5,4,0.6395332892351517,-69.52131445465997,0.19426962398304573,50.30332225806686,83.72215004988948,False,False
fitted_baseline_pN,11,1,4,4,2.3651096487769183,-136.66673541120002,0.6621655184376212,186.03077406709193,227.87996652301206,False,False
fitted_baseline_pN,12,1,3,4,0.913285440505472,-82.90654033552521,0.36596261838858213,71.83565359403056,64.2706421022759,False,False
fitted_baseline_pN,13,1,2,4,0.6447311510835749,-86.62771739680575,0.07918327422683617,50.712166838974994,51.88814075167025,False,False
fitted_baseline_pN,14,1,1,4,1.989333837951353,-122.84971034550716,0.8500105990315052,156.473639158053,175.17350450174735,False,False
fitted_baseline_pN,15,1,0,4,1.076132912227007,-124.74565922268526,0.27109524987717193,84.64463318400112,49.30608318361522,False,False
fitted_baseline_pN,16,2,0,4,-0.020211704639405866,-78.117572597291,0.0002043610859103858,-1.5897779036284996,-30.276594940570455,False,False
fitted_baseline_pN,17,2,1,4,0.4281084947946519,-63.85244500352361,0.11307063416368732,33.67343019911658,2.5965691375381965,False,False
fitted_baseline_pN,18,2,2,4,1.2061288667731285,-92.97865449381686,0.8898271776194402,94.86963398356723,93.65201040795108,False,True
fitted_baseline_pN,19,2,3,4,2.3510940288417905,-124.14448950478459,0.6870548574548879,184.92835726078854,144.48953997808604,False,False
fitted_baseline_pN,20,2,4,4,1.106901741640386,-123.61937569732656,0.6903567374202418,87.06479546098869,68.19024718550983,False,False
fitted_baseline_pN,21,2,5,4,-1.469320128528839,7.833615056419397,0.7108805762161001,-115.57128482560293,-133.83708503773693,False,False
fitted_baseline_pN,22,2,6,4,-2.0378492904592727,38.92183705790608,0.6732469846014304,-160.28968514515168,-143.95412707555573,False,False
fitted_baseline_pN,23,2,7,4,-2.959245678258691,207.51634397497253,0.8657726183943685,-232.76331584281908,-202.68746104245506,True,False
fitted_baseline_pN,24,3,7,4,-0.11138178653679964,105.66401761064151,0.0029111977716192385,-8.760879216374473,-16.982881367820546,False,False
fitted_baseline_pN,25,3,6,4,-2.3495811190335223,132.53396712492824,0.6725880376612808,-184.80935737303645,-174.99050801558957,False,False
fitted_baseline_pN,26,3,5,4,0.09587722148190488,27.532578700423333,0.5506000108150751,7.5413474960471545,8.57891733677478,False,False
fitted_baseline_pN,27,3,4,4,0.5459435808339612,-86.54824381224154,0.7542750714356492,42.9419020771503,42.77312806060161,False,False
fitted_baseline_pN,28,3,3,4,1.644806174908367,-140.46722415122224,0.5803707629048778,129.37436793544498,107.84302487835942,False,False
fitted_baseline_pN,29,3,2,4,1.3139772607157236,-149.21513236755735,0.3204622801723921,103.35258961203418,69.07139384832801,False,False
fitted_baseline_pN,30,3,1,4,1.1934750517585255,-68.36596473489644,0.9758888886069972,93.87433171363412,97.3145133134987,False,True
fitted_baseline_pN,31,3,0,4,-1.0771596104726704,-29.005531182997977,0.7069896734802739,-84.72538946922151,-93.42715717356418,False,False
fitted_baseline_pN,32,4,0,4,-1.7649960117704653,93.74671446970652,0.7133765846456331,-138.82805580062126,-118.22403542528804,False,False
fitted_baseline_pN,33,4,1,4,-1.4875367977982208,57.474938182541266,0.9823828479724692,-117.0041406286562,-122.15312556249657,True,False
fitted_baseline_pN,34,4,2,4,-0.9533722101475164,41.14069116938474,0.2301150976161402,-74.98873057302609,-120.58169012727252,False,False
fitted_baseline_pN,35,4,3,4,-0.8064709400128866,14.687069002270214,0.14107770851477824,-63.43402019893561,-67.41037826208034,False,False
fitted_baseline_pN,36,4,4,4,-1.3963333190488825,69.93512734482448,0.6371282788739675,-109.83041244310462,-82.72048992711099,False,False
fitted_baseline_pN,37,4,5,4,-2.5856585057071673,154.6583280010622,0.7314222837793387,-203.37833112245465,-200.79442729098125,False,False
fitted_baseline_pN,38,4,6,4,-1.3614248947252596,133.3461038666907,0.40483596405903766,-107.08464494697844,-99.19193646080879,False,False
fitted_baseline_pN,39,4,7,4,0.048240682821889626,-1.5318662528116447,0.0009089213259306666,3.7944336202433973,22.322792941416427,False,False
fitted_baseline_pN,40,5,7,4,0.29025492616525517,-50.4029621627698,0.36221531632198656,22.83037854893216,32.14731291692582,False,False
fitted_baseline_pN,41,5,6,4,-0.3460235079776714,34.78750039009656,0.0462288724073919,-27.216928850544114,-0.9703090994700485,False,False
fitted_baseline_pN,42,5,5,4,0.5460573304180852,45.203202097250255,0.025800101968778945,42.950849198564036,43.64848905606133,False,False
fitted_baseline_pN,43,5,4,4,0.8295377283799604,15.153879324911493,0.10903923586291996,65.24836842477268,72.26153521603506,False,False
fitted_baseline_pN,44,5,3,4,-1.3061730927379556,102.66136721150181,0.7050432407703252,-102.73874263432445,-122.15586019732143,False,False
fitted_baseline_pN,45,5,2,4,-0.3366433772576397,32.44345173321379,0.028995683850629266,-26.47912247459009,-64.8672283396786,False,False
fitted_baseline_pN,46,5,1,4,-0.6352971224717493,73.96910072591706,0.24609441647883806,-49.97012105427466,-68.23811651515948,False,False
fitted_baseline_pN,47,5,0,4,-0.3381491528555222,91.02703652706143,0.05658415508336972,-26.597561211749813,-5.824030809866294,False,False
fitted_baseline_pN,48,6,0,4,1.1012284944167454,36.58018298730572,0.13488259029124905,86.61855882539186,92.90801790767127,False,False
fitted_baseline_pN,49,6,1,4,2.6413421512170734,-51.205713963955745,0.6381326477438515,207.7582006487755,212.6456435474572,False,False
fitted_baseline_pN,50,6,2,4,1.7837587084812545,-37.114972222316354,0.3790282679144345,140.3038601019141,147.8867661202217,False,False
