source,timestamp,acquisition_order,block,nominal_speed_um_per_s,point_index,row,column,pixel_acquisition_order,sensitivity_used_nm_per_V,contact_invOLS_nm_per_V,contact_response_ratio,contact_fit_R2,contact_height_um,terminal_load_nN,far_slope_pN_per_100nm,far_noise_pN,scanner_speed_um_per_s,gap_speed_20_200nm_um_per_s,approach_snap_detected,approach_snap_distance_nm,approach_barrier_force_nN,retract_free_baseline_valid,retract_snapoff_detected,retract_detachment_right_censored,retract_pull_off_censored,retract_detachment_piezo_travel_nm,retract_pull_off_force_nN,retract_pull_off_observed_floor_nN,branch_contact_height_difference_nm
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,28,3,3,28,54.213718954618635,53.723236543608515,1.0091298001119493,0.9998833359451973,7.117098506112787,22.777919316044585,-8.11925118244111,11.020155247277934,0.20000913530787195,0.19327573995406072,False,3.4570655470829634,7.609929823200909,True,True,False,False,26.689567511789217,-3.8528979973545723,-3.8528979973545723,2.006997239164003
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,29,3,2,29,54.213718954618635,53.52497553534908,1.0128677017108527,0.9998282510386427,7.118129986853439,22.87717616895501,-0.14073156787631788,10.659314904660386,0.20000964146699338,0.19344699273050894,True,3.9536341375467483,7.985548381291412,True,True,False,False,304.93372593618454,-1.2372119298354032,-1.2372119298354032,5.081355681707768
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,30,3,1,30,54.213718954618635,53.74222355953399,1.0087732766501991,0.999808446772658,7.119398684484976,22.76694074307484,-5.560551545397769,10.474761988872027,0.20000940914800364,0.1929395547376831,False,2.7977531218185847,8.099248438080759,True,False,False,False,240.6526431615685,-0.5520800305369242,-0.5520800305369242,17.804347105330088
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,31,3,0,31,54.213718954618635,53.66624373093448,1.010201482079294,0.9998830521387322,7.122081395977326,22.80748051842845,3.7375803591861483,9.7038999701657,0.20000937033197155,0.1933769885194275,False,107.72498132619718,0.057514658189509266,True,True,False,False,104.64009350911623,-1.1063297230562659,-1.1063297230562659,2.630399955641665
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,32,4,0,32,54.213718954618635,53.79953987418795,1.007698561760923,0.9998418932070218,7.119002474902927,22.821531274655733,-0.21839596479271556,9.75795858754103,0.20000910403475275,0.19300969302466736,True,2.7145828138704964,8.244435128919692,True,True,False,False,134.17761157620825,-2.0220997697386234,-2.0220997697386234,1.5535014627441626
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,33,4,1,33,54.213718954618635,53.84162048600193,1.0069109819737585,0.9998713242728692,7.118083758726723,22.716355915405085,-11.557359362191,10.741654624233497,0.20000922158944331,0.19317628367515424,True,2.6736060343422774,9.198671995050972,True,True,False,False,64.63088636664308,-1.4056635957046908,-1.4056635957046908,2.2330109756318723
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,34,4,2,34,54.213718954618635,53.48302876065946,1.013662094516544,0.9998822521621524,7.1170388433234955,22.75603236980817,-3.4484946575730016,9.858682328389843,0.2000090291564161,0.19310546482646676,True,3.430054422880996,8.29730550022882,True,True,False,False,131.31282628374296,-1.2264415708008003,-1.2264415708008003,2.542890328589408
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,35,4,3,35,54.213718954618635,53.66179980142484,1.0102851405513078,0.9998947292668079,7.115691605886312,22.825179131671387,8.768960001727159,10.728939263927376,0.2000094361352519,0.19288677956739914,False,4.20435991518197,8.38706869926166,True,True,False,False,86.84510327412484,-1.8636733577263045,-1.8636733577263045,3.2125536877885663
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,36,4,4,36,54.213718954618635,53.43258777662308,1.0146190033179958,0.9998672227656178,7.114634475069994,22.83706149096646,11.060966537604093,10.137220489538544,0.20000954419736447,0.19272807840138723,True,3.770262214834433,8.087280031537057,True,True,False,False,73.23607840784149,-1.9186602988129422,-1.9186602988129422,1.1836412399554745
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,37,4,5,37,54.213718954618635,53.36958700794867,1.0158167224817432,0.9998825863734304,7.113310890148704,22.8279858001885,6.319650032488156,9.984651499595717,0.2000088920865843,0.19271642256616295,True,3.643398823246081,7.599729941207326,True,True,False,False,107.07076120778007,-1.969257254669659,-1.969257254669659,0.6244175979074252
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,38,4,6,38,54.213718954618635,53.53186301743802,1.012737384778828,0.9998902111419731,7.11121340475848,22.857122255081684,-0.8301814644819943,10.065915813795108,0.20000954422490955,0.19324936652908972,False,84.59482068559721,0.08814386110763196,True,True,False,False,256.66912223842286,-1.4721356409828885,-1.4721356409828885,6.1228234564492485
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,39,4,7,39,54.213718954618635,53.3126300846934,1.0169019774206176,0.9999189718716178,7.1081679935979745,22.814736831763316,3.8035958130613774,10.339716699993494,0.20000904556649557,0.19304452199566982,True,4.199377216801961,8.096235582699045,True,True,False,False,115.39805196430086,-1.924805395210381,-1.924805395210381,1.976000232230511
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,40,5,7,40,54.213718954618635,53.50551670641418,1.0132360603503818,0.9999264824606083,7.1069471898371415,22.807753013466755,-7.46280536240947,10.782598663643505,0.20000906052545908,0.19359751999716018,False,289.1794275657313,0.029752778707945637,True,True,False,False,89.11754709298975,-2.410830553050246,-2.410830553050246,0.6956658632871894
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,41,5,6,41,54.213718954618635,53.97149920111228,1.00448791968153,0.9997247563083131,7.111401689935438,22.77749567295715,-6.1250207952530955,10.310403461897934,0.20000903675165588,0.19408694619873715,False,74.01979057733729,0.11134531075340495,True,True,False,False,342.2793278023437,-1.4046330665968179,-1.4046330665968179,-0.1334915226208633
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,42,5,5,42,54.213718954618635,53.73337222027055,1.0089394488843726,0.9998991709993235,7.11245267879213,22.79991712140474,-7.072407634113011,9.960072593667213,0.20000902549689875,0.1937371273885365,True,2.528713430353565,8.892749108334161,True,True,False,False,68.42210751745993,-2.856783186256074,-2.856783186256074,0.10427115247370188
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,43,5,4,43,54.213718954618635,53.60479611560682,1.0113594842838052,0.9999295191551314,7.11484286676028,22.784407974528744,-1.441589072484607,10.972759557043897,0.20000930682663834,0.19359596195444198,True,3.663900493532621,7.824093951694666,True,True,False,False,6.771388325121374,-0.6076449332588052,-0.6076449332588052,0.11967759573640031
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,44,5,3,44,54.213718954618635,53.5437648258918,1.012512271613797,0.9997444021133084,7.115255575132353,22.779722251880102,8.837849083526422,11.062274534347422,0.2000095827106832,0.19270537682764197,True,10.52160927684518,5.038686308766523,True,True,False,False,112.80811323762842,-1.6549965643189102,-1.6549965643189102,2.7176142291077356
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,45,5,2,45,54.213718954618635,53.736214833110274,1.0088860766057184,0.999804473519519,7.116729799738886,22.767906707064498,2.3664359958128833,9.977530156480151,0.20000900107392042,0.19303336101161075,True,4.006774763758271,7.528501741578221,True,True,False,False,162.507386638247,-1.448790744376011,-1.448790744376011,1.6377073373526827
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,46,5,1,46,54.213718954618635,53.18082132072141,1.019422370851854,0.9999134869116073,7.121270004511136,22.804859598061274,1.4339178338342866,9.781752307512985,0.20000962849596254,0.19462845719921473,False,300.869100395224,0.026298071217008973,True,True,False,False,87.93357838188658,-0.12207683870579615,-0.12207683870579615,1.028019703380994
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,47,5,0,47,54.213718954618635,55.27039961354004,0.9808816171710374,0.9999208909098539,7.145919540308395,22.792949154668015,-1.341860382594589,9.546357964813339,0.20000959623569584,0.19891802781634113,False,139.42234968042789,0.03708498022862414,True,True,False,False,56.41034530465207,-0.7144645059226329,-0.7144645059226329,1.6048919759058025
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,48,6,0,48,54.213718954618635,53.590767222132655,1.0116242361282841,0.9998761657547296,7.118255883641218,22.877839527519225,4.368609853297155,10.421519081881732,0.20000811263256285,0.19259971640068685,True,3.960122266825817,8.572808797699517,True,True,False,False,306.4156639624792,-1.2544499349121978,-1.2544499349121978,4.887905448592258
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,49,6,1,49,54.213718954618635,53.45423797822709,1.0142080591757925,0.999893382988519,7.118107858219375,22.79156450542715,7.035112892030438,10.111936238521606,0.20000904950319895,0.1928403370391479,True,3.2391616551091467,8.176635780830708,True,True,False,False,66.96392108346689,-1.9680822390159025,-1.9680822390159025,4.297427641880074
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,50,6,2,50,54.213718954618635,53.8651477499818,1.0064711825586137,0.9998554515638084,7.117415344701629,22.815250313873467,-2.4933758929883925,10.463912241097567,0.20000896132192525,0.19442405833288492,False,112.94905114611187,0.035343465169198486,True,True,False,False,56.07383724190842,-1.5775083485467318,-1.5775083485467318,-0.6377930351017062
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,51,6,3,51,54.213718954618635,54.00555249856513,1.0038545380321595,0.9998397870635064,7.114249500770064,22.773612696250435,-0.9626492540865628,10.251225204095125,0.20000842766070148,0.19364781594141756,True,5.625615704840527,6.587265519008145,True,True,False,False,155.78159862998226,-2.297466236570853,-2.297466236570853,3.1673172420618494
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,52,6,4,52,54.213718954618635,53.74099058421175,1.0087964208561828,0.9998481324169344,7.111515528594097,22.766183696793973,-9.113730224274622,10.194806421358026,0.2000094156425289,0.19336822882198365,True,4.202708043450223,8.180730254681345,True,True,False,False,126.62725731245253,-1.7993612146877485,-1.7993612146877485,2.9542654419854144
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,53,6,5,53,54.213718954618635,53.624747079858544,1.0109832103055514,0.9998682566995724,7.110314244315186,22.757371631813974,-4.003664114545367,10.50576949163885,0.20000925270953296,0.19338152921303134,True,2.306039997656955,7.949547800828822,True,True,False,False,66.90228638760162,-1.5327975210145495,-1.5327975210145495,2.0830806147629395
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,54,6,6,54,54.213718954618635,53.814573284749486,1.0074170553719184,0.9999035365132591,7.111248202299338,22.78062128619633,1.1528539488064757,9.691633308028353,0.20000903323439123,0.19400733852686433,False,83.8632167023408,0.10261169522774037,True,True,False,False,74.34925256997505,-1.2570311046757974,-1.2570311046757974,1.6725397452872832
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,55,6,7,55,54.213718954618635,54.31266308601314,0.9981782493110711,0.9998717832683727,7.109462076179316,22.78146648595267,4.3445476736306805,9.637582513434173,0.2000088730735764,0.19451479882271214,False,108.99053074809727,0.058137763013578606,True,True,False,False,67.00982820502351,-1.5792404117938783,-1.5792404117938783,-0.10469837922861777
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,56,7,7,56,54.213718954618635,53.540832051268836,1.012567733402153,0.9998810410988915,7.105089897169141,22.885868510390626,5.927847247716603,10.402111422344122,0.20000911160204837,0.19253176037792405,True,4.126882633841097,8.545999233855504,True,True,False,False,106.3599426342821,-2.5509412009090777,-2.5509412009090777,0.476053938903508
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,57,7,6,57,54.213718954618635,53.55454856203003,1.012308392289501,0.9998634045799504,7.107954006154327,22.875608560922085,5.043794737624951,10.48352915069898,0.20000939558551223,0.19300258004030704,False,245.9539715324363,0.0322359853142153,True,True,False,False,124.6395464588527,-2.079496796718557,-2.079496796718557,1.0152322972728376
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,58,7,5,58,54.213718954618635,53.448103780094506,1.0143244590617124,0.9999174607379894,7.110250063152907,22.8611671032226,5.881007986709979,11.108370442452195,0.2000086668927464,0.1933045285441714,True,3.348906333445308,7.964514083142018,True,True,False,False,74.77409635598652,-1.9867859468965228,-1.9867859468965228,0.8781193078450169
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,59,7,4,59,54.213718954618635,53.697305558141394,1.0096171193528152,0.9999295339166887,7.111999102594422,22.791948687633234,-11.704291061894102,10.443986515861464,0.2000095237151894,0.19406608892459898,False,102.77096246696038,0.047651221055243144,True,True,False,False,114.71492136664092,-1.3729812952949279,-1.3729812952949279,2.9214767316585726
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,60,7,3,60,54.213718954618635,53.835790200828654,1.0070200279847321,0.9998761434749524,7.117644610283662,22.759677969638684,-13.482547195609591,10.702493696841227,0.20000909250632665,0.1959673743973281,False,178.4158746960371,0.027823952355729063,True,True,False,False,94.6857056046234,-0.031272828232785786,-0.031272828232785786,0.8139681812920627
