acquisition_order,point_index,baseline_method,reference_window_min_nm,reference_window_max_nm,per_pixel_reference_median_pN,finite_reference_bins
9,58,linear_drift_corrected,200.0,250.0,23.368102233715646,11
9,59,linear_drift_corrected,200.0,250.0,-38.73693501597658,11
9,60,linear_drift_corrected,200.0,250.0,-199.69307782560676,11
9,61,linear_drift_corrected,200.0,250.0,291.39630956327704,11
9,62,linear_drift_corrected,200.0,250.0,-64.78206070391754,11
9,63,linear_drift_corrected,200.0,250.0,-57.844612343923956,11
9,0,far_constant_referenced,200.0,250.0,-19.29714878483485,11
9,1,far_constant_referenced,200.0,250.0,136.32634647590703,11
9,2,far_constant_referenced,200.0,250.0,13.647182979039217,11
9,3,far_constant_referenced,200.0,250.0,67.87074117484178,11
9,4,far_constant_referenced,200.0,250.0,84.49618523379512,11
9,5,far_constant_referenced,200.0,250.0,85.65581134439525,11
9,6,far_constant_referenced,200.0,250.0,59.99618395855609,11
9,7,far_constant_referenced,200.0,250.0,64.0674718435151,11
9,8,far_constant_referenced,200.0,250.0,87.51017796360514,11
9,9,far_constant_referenced,200.0,250.0,23.75163211234241,11
9,10,far_constant_referenced,200.0,250.0,48.82901444576823,11
9,11,far_constant_referenced,200.0,250.0,67.9652149088452,11
9,12,far_constant_referenced,200.0,250.0,12.295990326617192,11
9,13,far_constant_referenced,200.0,250.0,39.329883158000996,11
9,14,far_constant_referenced,200.0,250.0,84.69542192036171,11
9,15,far_constant_referenced,200.0,250.0,83.4080224229818,11
9,16,far_constant_referenced,200.0,250.0,45.97590767882131,11
9,17,far_constant_referenced,200.0,250.0,72.45299788913162,11
9,18,far_constant_referenced,200.0,250.0,62.159538928914365,11
9,19,far_constant_referenced,200.0,250.0,47.62087311071434,11
9,20,far_constant_referenced,200.0,250.0,81.28551253233756,11
9,21,far_constant_referenced,200.0,250.0,71.94988628124354,11
9,22,far_constant_referenced,200.0,250.0,40.93138443636117,11
9,23,far_constant_referenced,200.0,250.0,115.9718401770234,11
9,24,far_constant_referenced,200.0,250.0,65.58983967735125,11
9,25,far_constant_referenced,200.0,250.0,83.28548718382469,11
9,26,far_constant_referenced,200.0,250.0,70.3099719202776,11
9,27,far_constant_referenced,200.0,250.0,36.07318958809527,11
9,28,far_constant_referenced,200.0,250.0,50.32843420428256,11
9,29,far_constant_referenced,200.0,250.0,15.064725501412441,11
9,30,far_constant_referenced,200.0,250.0,146.90341371483632,11
9,31,far_constant_referenced,200.0,250.0,72.8335742578651,11
9,32,far_constant_referenced,200.0,250.0,94.3043048727207,11
9,33,far_constant_referenced,200.0,250.0,59.14292712529177,11
9,34,far_constant_referenced,200.0,250.0,33.07210515065759,11
9,35,far_constant_referenced,200.0,250.0,78.11312819568249,11
9,36,far_constant_referenced,200.0,250.0,73.02002736986137,11
9,37,far_constant_referenced,200.0,250.0,98.0948529883781,11
9,38,far_constant_referenced,200.0,250.0,52.33851099762391,11
9,39,far_constant_referenced,200.0,250.0,73.28823300019423,11
9,40,far_constant_referenced,200.0,250.0,45.88405301862923,11
9,41,far_constant_referenced,200.0,250.0,96.72825768757316,11
9,42,far_constant_referenced,200.0,250.0,87.6097651274342,11
9,43,far_constant_referenced,200.0,250.0,18.03275972167529,11
9,44,far_constant_referenced,200.0,250.0,73.30357328967114,11
9,45,far_constant_referenced,200.0,250.0,74.84639484282604,11
9,46,far_constant_referenced,200.0,250.0,56.23881077787554,11
9,47,far_constant_referenced,200.0,250.0,67.91669968438646,11
9,48,far_constant_referenced,200.0,250.0,64.10070913739295,11
9,49,far_constant_referenced,200.0,250.0,106.20955432984296,11
9,50,far_constant_referenced,200.0,250.0,10.467190856540476,11
9,51,far_constant_referenced,200.0,250.0,65.51575730375312,11
9,52,far_constant_referenced,200.0,250.0,108.22992034174158,11
9,53,far_constant_referenced,200.0,250.0,17.667523642424953,11
9,54,far_constant_referenced,200.0,250.0,76.67014324197066,11
9,55,far_constant_referenced,200.0,250.0,83.7197545657423,11
9,56,far_constant_referenced,200.0,250.0,21.68275087598505,11
9,57,far_constant_referenced,200.0,250.0,114.63854452898987,11
9,58,far_constant_referenced,200.0,250.0,95.34401481797133,11
9,59,far_constant_referenced,200.0,250.0,96.447330841571,11
9,60,far_constant_referenced,200.0,250.0,43.66694467618082,11
9,61,far_constant_referenced,200.0,250.0,110.62830600746086,11
9,62,far_constant_referenced,200.0,250.0,29.863926805208116,11
9,63,far_constant_referenced,200.0,250.0,60.48657435077363,11
10,0,linear_drift_corrected,200.0,250.0,-6.654191025074909,11
10,1,linear_drift_corrected,200.0,250.0,-210.37847756873856,11
10,2,linear_drift_corrected,200.0,250.0,-16.715165581708693,11
10,3,linear_drift_corrected,200.0,250.0,-22.96329785284469,11
10,4,linear_drift_corrected,200.0,250.0,85.9340398091338,11
10,5,linear_drift_corrected,200.0,250.0,58.68764956549872,11
10,6,linear_drift_corrected,200.0,250.0,-136.4684170641092,11
10,7,linear_drift_corrected,200.0,250.0,21.23651757704247,11
10,8,linear_drift_corrected,200.0,250.0,53.08985120118194,11
10,9,linear_drift_corrected,200.0,250.0,-37.53006923203566,11
10,10,linear_drift_corrected,200.0,250.0,-90.88066851838138,11
10,11,linear_drift_corrected,200.0,250.0,-114.06253508790431,11
10,12,linear_drift_corrected,200.0,250.0,-173.59830162306102,11
10,13,linear_drift_corrected,200.0,250.0,-18.690231226662902,11
10,14,linear_drift_corrected,200.0,250.0,-135.14273089410491,11
10,15,linear_drift_corrected,200.0,250.0,77.48229035393965,11
10,16,linear_drift_corrected,200.0,250.0,168.08200770258378,11
10,17,linear_drift_corrected,200.0,250.0,-151.830083703086,11
10,18,linear_drift_corrected,200.0,250.0,-129.95204604150035,11
10,19,linear_drift_corrected,200.0,250.0,-77.0929352681333,11
10,20,linear_drift_corrected,200.0,250.0,-29.334626560725916,11
10,21,linear_drift_corrected,200.0,250.0,101.37820257027934,11
10,22,linear_drift_corrected,200.0,250.0,-25.014649156369785,11
10,23,linear_drift_corrected,200.0,250.0,-70.35966826879663,11
10,24,linear_drift_corrected,200.0,250.0,117.08179936274719,11
10,25,linear_drift_corrected,200.0,250.0,10.717392356116983,11
10,26,linear_drift_corrected,200.0,250.0,42.22006315358606,11
10,27,linear_drift_corrected,200.0,250.0,36.55347957979164,11
10,28,linear_drift_corrected,200.0,250.0,-84.54413666756922,11
10,29,linear_drift_corrected,200.0,250.0,114.35043417342297,11
10,30,linear_drift_corrected,200.0,250.0,-95.19920451955238,11
10,31,linear_drift_corrected,200.0,250.0,48.766660372445,11
10,32,linear_drift_corrected,200.0,250.0,85.58213760020791,11
10,33,linear_drift_corrected,200.0,250.0,-78.93470445754711,11
10,34,linear_drift_corrected,200.0,250.0,-147.43675379685467,11
10,35,linear_drift_corrected,200.0,250.0,42.116217527642355,11
10,36,linear_drift_corrected,200.0,250.0,13.698481625543291,11
10,37,linear_drift_corrected,200.0,250.0,67.48315248357237,11
10,38,linear_drift_corrected,200.0,250.0,-16.28049464155866,11
10,39,linear_drift_corrected,200.0,250.0,39.04389321512368,11
10,40,linear_drift_corrected,200.0,250.0,123.34390455181813,11
10,41,linear_drift_corrected,200.0,250.0,123.89211851139048,11
10,42,linear_drift_corrected,200.0,250.0,-49.835150190715204,11
10,43,linear_drift_corrected,200.0,250.0,66.28489476592138,11
10,44,linear_drift_corrected,200.0,250.0,-0.5611956145485987,11
10,45,linear_drift_corrected,200.0,250.0,59.88329715471471,11
10,46,linear_drift_corrected,200.0,250.0,-75.09019447282799,11
10,47,linear_drift_corrected,200.0,250.0,-49.153061738463386,11
10,48,linear_drift_corrected,200.0,250.0,163.4863376409313,11
10,49,linear_drift_corrected,200.0,250.0,-16.668183303731304,11
10,50,linear_drift_corrected,200.0,250.0,218.90986524561467,11
10,51,linear_drift_corrected,200.0,250.0,154.07506357587454,11
10,52,linear_drift_corrected,200.0,250.0,48.837644429557066,11
10,53,linear_drift_corrected,200.0,250.0,104.15809733096626,11
10,54,linear_drift_corrected,200.0,250.0,-30.46419775289533,11
10,55,linear_drift_corrected,200.0,250.0,105.1684489691754,11
10,56,linear_drift_corrected,200.0,250.0,99.1028928779647,11
10,57,linear_drift_corrected,200.0,250.0,-49.44921730995995,11
10,58,linear_drift_corrected,200.0,250.0,75.0930845459352,11
10,59,linear_drift_corrected,200.0,250.0,-39.28665268606663,11
10,60,linear_drift_corrected,200.0,250.0,93.22961338357118,11
10,61,linear_drift_corrected,200.0,250.0,124.44966878296277,11
10,62,linear_drift_corrected,200.0,250.0,19.456601351608594,11
10,63,linear_drift_corrected,200.0,250.0,97.27730846107987,11
10,0,far_constant_referenced,200.0,250.0,63.79159606844004,11
10,1,far_constant_referenced,200.0,250.0,132.42866576947543,11
10,2,far_constant_referenced,200.0,250.0,75.92171172017052,11
10,3,far_constant_referenced,200.0,250.0,86.04399549896867,11
10,4,far_constant_referenced,200.0,250.0,108.99119779701304,11
10,5,far_constant_referenced,200.0,250.0,82.07217006004167,11
10,6,far_constant_referenced,200.0,250.0,34.66836828138637,11
10,7,far_constant_referenced,200.0,250.0,114.26308159008825,11
10,8,far_constant_referenced,200.0,250.0,65.26800539273029,11
10,9,far_constant_referenced,200.0,250.0,-0.5440190465068981,11
10,10,far_constant_referenced,200.0,250.0,58.35626959759016,11
10,11,far_constant_referenced,200.0,250.0,91.94676428671549,11
10,12,far_constant_referenced,200.0,250.0,48.292665544006006,11
10,13,far_constant_referenced,200.0,250.0,67.22457824958929,11
10,14,far_constant_referenced,200.0,250.0,23.473261981254307,11
10,15,far_constant_referenced,200.0,250.0,83.62771282885343,11
10,16,far_constant_referenced,200.0,250.0,74.70577552257242,11
10,17,far_constant_referenced,200.0,250.0,90.47814982497071,11
10,18,far_constant_referenced,200.0,250.0,27.256077593270977,11
10,19,far_constant_referenced,200.0,250.0,99.28759167504907,11
10,20,far_constant_referenced,200.0,250.0,117.18765165681948,11
10,21,far_constant_referenced,200.0,250.0,81.07093555629157,11
10,22,far_constant_referenced,200.0,250.0,99.43831313715692,11
10,23,far_constant_referenced,200.0,250.0,139.02112399490989,11
10,24,far_constant_referenced,200.0,250.0,61.22727336893305,11
10,25,far_constant_referenced,200.0,250.0,81.09650270542475,11
10,26,far_constant_referenced,200.0,250.0,30.42590521501447,11
10,27,far_constant_referenced,200.0,250.0,67.64344298312773,11
10,28,far_constant_referenced,200.0,250.0,47.11769914392399,11
10,29,far_constant_referenced,200.0,250.0,92.10004246373492,11
10,30,far_constant_referenced,200.0,250.0,19.51422011689514,11
10,31,far_constant_referenced,200.0,250.0,43.31960560132644,11
10,32,far_constant_referenced,200.0,250.0,37.47807325370517,11
10,33,far_constant_referenced,200.0,250.0,38.410338813686494,11
10,34,far_constant_referenced,200.0,250.0,3.652547869223825,11
10,35,far_constant_referenced,200.0,250.0,79.3877441184921,11
10,36,far_constant_referenced,200.0,250.0,43.34255367664702,11
10,37,far_constant_referenced,200.0,250.0,56.73431459992121,11
10,38,far_constant_referenced,200.0,250.0,63.30382475003259,11
10,39,far_constant_referenced,200.0,250.0,88.87671090550907,11
10,40,far_constant_referenced,200.0,250.0,40.85730206276552,11
10,41,far_constant_referenced,200.0,250.0,71.46959803087525,11
10,42,far_constant_referenced,200.0,250.0,88.69530886443742,11
10,43,far_constant_referenced,200.0,250.0,101.80102951188258,11
10,44,far_constant_referenced,200.0,250.0,55.973161862451775,11
10,45,far_constant_referenced,200.0,250.0,40.80623012339521,11
10,46,far_constant_referenced,200.0,250.0,66.04961184950976,11
10,47,far_constant_referenced,200.0,250.0,86.10279994198717,11
10,48,far_constant_referenced,200.0,250.0,118.15302979287912,11
10,49,far_constant_referenced,200.0,250.0,147.927721011709,11
10,50,far_constant_referenced,200.0,250.0,101.86999845565258,11
10,51,far_constant_referenced,200.0,250.0,81.18074957977937,11
10,52,far_constant_referenced,200.0,250.0,20.59209370915618,11
10,53,far_constant_referenced,200.0,250.0,73.61262399972676,11
10,54,far_constant_referenced,200.0,250.0,91.17289033358172,11
10,55,far_constant_referenced,200.0,250.0,114.44442127225888,11
10,56,far_constant_referenced,200.0,250.0,56.67307815979068,11
10,57,far_constant_referenced,200.0,250.0,63.62054560482669,11
10,58,far_constant_referenced,200.0,250.0,61.025355249657835,11
10,59,far_constant_referenced,200.0,250.0,6.9628077345179005,11
10,60,far_constant_referenced,200.0,250.0,60.59376930044885,11
10,61,far_constant_referenced,200.0,250.0,65.28596475602477,11
10,62,far_constant_referenced,200.0,250.0,28.921434385570535,11
10,63,far_constant_referenced,200.0,250.0,64.32551297309021,11
11,0,linear_drift_corrected,200.0,250.0,-20.68309851019312,11
11,1,linear_drift_corrected,200.0,250.0,-299.93565602446915,11
11,2,linear_drift_corrected,200.0,250.0,-50.55262585475312,11
11,3,linear_drift_corrected,200.0,250.0,-85.39849985028542,11
11,4,linear_drift_corrected,200.0,250.0,10.319546598977881,11
11,5,linear_drift_corrected,200.0,250.0,78.37856940017443,11
11,6,linear_drift_corrected,200.0,250.0,23.022549344954044,11
11,7,linear_drift_corrected,200.0,250.0,190.015661694488,11
11,8,linear_drift_corrected,200.0,250.0,-6.777688235018343,11
11,9,linear_drift_corrected,200.0,250.0,35.38532020815857,11
11,10,linear_drift_corrected,200.0,250.0,-81.12672701400838,11
11,11,linear_drift_corrected,200.0,250.0,165.97550271332233,11
11,12,linear_drift_corrected,200.0,250.0,118.92424966609114,11
11,13,linear_drift_corrected,200.0,250.0,103.91336649905132,11
11,14,linear_drift_corrected,200.0,250.0,182.19975164165885,11
11,15,linear_drift_corrected,200.0,250.0,81.19739723067873,11
11,16,linear_drift_corrected,200.0,250.0,168.09531054529774,11
11,17,linear_drift_corrected,200.0,250.0,-170.625363401095,11
11,18,linear_drift_corrected,200.0,250.0,-239.25355677615462,11
11,19,linear_drift_corrected,200.0,250.0,-144.7691168903104,11
11,20,linear_drift_corrected,200.0,250.0,-48.11672498217203,11
11,21,linear_drift_corrected,200.0,250.0,-41.78715773405397,11
11,22,linear_drift_corrected,200.0,250.0,37.880460847399505,11
11,23,linear_drift_corrected,200.0,250.0,-106.20248715257564,11
11,24,linear_drift_corrected,200.0,250.0,96.28563633997715,11
11,25,linear_drift_corrected,200.0,250.0,148.3661545110418,11
11,26,linear_drift_corrected,200.0,250.0,-21.520921728586888,11
11,27,linear_drift_corrected,200.0,250.0,203.61571755307324,11
11,28,linear_drift_corrected,200.0,250.0,54.924808119661115,11
11,29,linear_drift_corrected,200.0,250.0,91.66680336911205,11
11,30,linear_drift_corrected,200.0,250.0,-61.44415432493922,11
11,31,linear_drift_corrected,200.0,250.0,31.264892745037763,11
11,32,linear_drift_corrected,200.0,250.0,261.77541841123514,11
11,33,linear_drift_corrected,200.0,250.0,-161.23709630493005,11
11,34,linear_drift_corrected,200.0,250.0,-70.47841715945576,11
11,35,linear_drift_corrected,200.0,250.0,249.6416568779736,11
11,36,linear_drift_corrected,200.0,250.0,-85.52898414403647,11
11,37,linear_drift_corrected,200.0,250.0,80.18723330596761,11
11,38,linear_drift_corrected,200.0,250.0,-39.089344980508415,11
11,39,linear_drift_corrected,200.0,250.0,-21.542815177463826,11
11,40,linear_drift_corrected,200.0,250.0,289.7399665075406,11
11,41,linear_drift_corrected,200.0,250.0,17.078264497338697,11
11,42,linear_drift_corrected,200.0,250.0,-70.6363521449291,11
11,43,linear_drift_corrected,200.0,250.0,58.993173745524274,11
11,44,linear_drift_corrected,200.0,250.0,-111.68104589002267,11
11,45,linear_drift_corrected,200.0,250.0,34.7438669310547,11
11,46,linear_drift_corrected,200.0,250.0,134.0584912206144,11
11,47,linear_drift_corrected,200.0,250.0,96.53751117861661,11
11,48,linear_drift_corrected,200.0,250.0,134.67088322727128,11
11,49,linear_drift_corrected,200.0,250.0,-98.45095796468048,11
11,50,linear_drift_corrected,200.0,250.0,-9.041604134411036,11
11,51,linear_drift_corrected,200.0,250.0,-45.30446158384265,11
11,52,linear_drift_corrected,200.0,250.0,-39.487604295992156,11
11,53,linear_drift_corrected,200.0,250.0,186.6880417296273,11
11,54,linear_drift_corrected,200.0,250.0,39.537068096563345,11
11,55,linear_drift_corrected,200.0,250.0,61.644997318770024,11
11,56,linear_drift_corrected,200.0,250.0,291.35500669616937,11
11,57,linear_drift_corrected,200.0,250.0,-85.32040907329724,11
11,58,linear_drift_corrected,200.0,250.0,30.78279503863028,11
11,59,linear_drift_corrected,200.0,250.0,-135.89599088031585,11
11,60,linear_drift_corrected,200.0,250.0,-45.976242593087,11
11,61,linear_drift_corrected,200.0,250.0,-207.12834163708732,11
11,62,linear_drift_corrected,200.0,250.0,12.608136712033003,11
11,63,linear_drift_corrected,200.0,250.0,66.5042973839051,11
11,0,far_constant_referenced,200.0,250.0,85.94440833513463,11
11,1,far_constant_referenced,200.0,250.0,43.84572764343738,11
11,2,far_constant_referenced,200.0,250.0,48.254314820300024,11
11,3,far_constant_referenced,200.0,250.0,116.06381955501377,11
11,4,far_constant_referenced,200.0,250.0,131.04685489698812,11
11,5,far_constant_referenced,200.0,250.0,78.35838575069229,11
11,6,far_constant_referenced,200.0,250.0,72.56031755660264,11
11,7,far_constant_referenced,200.0,250.0,73.82208754594836,11
11,8,far_constant_referenced,200.0,250.0,46.52260815804429,11
11,9,far_constant_referenced,200.0,250.0,109.35132044643774,11
11,10,far_constant_referenced,200.0,250.0,27.769478419715092,11
11,11,far_constant_referenced,200.0,250.0,97.83176078786839,11
11,12,far_constant_referenced,200.0,250.0,108.89148591537948,11
11,13,far_constant_referenced,200.0,250.0,95.06296325417212,11
11,14,far_constant_referenced,200.0,250.0,67.7225764276505,11
11,15,far_constant_referenced,200.0,250.0,102.59280046941603,11
11,16,far_constant_referenced,200.0,250.0,103.53791196286869,11
11,17,far_constant_referenced,200.0,250.0,82.74140577841926,11
11,18,far_constant_referenced,200.0,250.0,110.74080146366225,11
11,19,far_constant_referenced,200.0,250.0,13.000957694885702,11
11,20,far_constant_referenced,200.0,250.0,119.35867677192121,11
11,21,far_constant_referenced,200.0,250.0,130.52060813707766,11
11,22,far_constant_referenced,200.0,250.0,89.88810991001439,11
11,23,far_constant_referenced,200.0,250.0,10.431521565553068,11
11,24,far_constant_referenced,200.0,250.0,68.37653421544472,11
11,25,far_constant_referenced,200.0,250.0,62.675434111374024,11
11,26,far_constant_referenced,200.0,250.0,113.14685727412123,11
11,27,far_constant_referenced,200.0,250.0,88.52930947175368,11
11,28,far_constant_referenced,200.0,250.0,122.87840018343438,11
11,29,far_constant_referenced,200.0,250.0,118.11742286078774,11
11,30,far_constant_referenced,200.0,250.0,78.49626127932879,11
11,31,far_constant_referenced,200.0,250.0,84.27387575410842,11
11,32,far_constant_referenced,200.0,250.0,64.55530552082105,11
11,33,far_constant_referenced,200.0,250.0,94.3376045254971,11
11,34,far_constant_referenced,200.0,250.0,77.01486324300996,11
11,35,far_constant_referenced,200.0,250.0,125.91284663254945,11
11,36,far_constant_referenced,200.0,250.0,70.37906558184591,11
11,37,far_constant_referenced,200.0,250.0,69.73028358277833,11
11,38,far_constant_referenced,200.0,250.0,72.98940914979859,11
11,39,far_constant_referenced,200.0,250.0,134.04550733731625,11
11,40,far_constant_referenced,200.0,250.0,120.01768563064503,11
11,41,far_constant_referenced,200.0,250.0,72.06475137565845,11
11,42,far_constant_referenced,200.0,250.0,122.20417575302818,11
11,43,far_constant_referenced,200.0,250.0,157.93775876990978,11
11,44,far_constant_referenced,200.0,250.0,73.3265213649992,11
11,45,far_constant_referenced,200.0,250.0,133.66237425366995,11
11,46,far_constant_referenced,200.0,250.0,99.8087250051364,11
11,47,far_constant_referenced,200.0,250.0,46.103681065606075,11
11,48,far_constant_referenced,200.0,250.0,88.34541307466898,11
11,49,far_constant_referenced,200.0,250.0,87.16533324476133,11
11,50,far_constant_referenced,200.0,250.0,83.01721919459331,11
11,51,far_constant_referenced,200.0,250.0,101.39239163799787,11
11,52,far_constant_referenced,200.0,250.0,80.55504037383191,11
11,53,far_constant_referenced,200.0,250.0,129.534776281708,11
11,54,far_constant_referenced,200.0,250.0,79.55879458210795,11
11,55,far_constant_referenced,200.0,250.0,62.792980638500055,11
11,56,far_constant_referenced,200.0,250.0,112.46745705499087,11
11,57,far_constant_referenced,200.0,250.0,30.54844045416909,11
11,58,far_constant_referenced,200.0,250.0,97.97481210523155,11
11,59,far_constant_referenced,200.0,250.0,102.92997504351766,11
11,60,far_constant_referenced,200.0,250.0,57.24522107035229,11
11,61,far_constant_referenced,200.0,250.0,127.29721421995082,11
11,62,far_constant_referenced,200.0,250.0,103.74737550908407,11
11,63,far_constant_referenced,200.0,250.0,75.19622827369099,11
12,0,linear_drift_corrected,200.0,250.0,148.7430325072881,11
12,1,linear_drift_corrected,200.0,250.0,144.05057385356065,11
12,2,linear_drift_corrected,200.0,250.0,-43.021134640629484,11
12,3,linear_drift_corrected,200.0,250.0,-135.8861192044147,11
12,4,linear_drift_corrected,200.0,250.0,-107.2165483212595,11
12,5,linear_drift_corrected,200.0,250.0,24.541029325797222,11
12,6,linear_drift_corrected,200.0,250.0,14.241235903180828,11
12,7,linear_drift_corrected,200.0,250.0,-30.99899073410419,11
12,8,linear_drift_corrected,200.0,250.0,-4.166214622985103,11
12,9,linear_drift_corrected,200.0,250.0,18.55652253693551,11
12,10,linear_drift_corrected,200.0,250.0,-12.351621623228679,11
12,11,linear_drift_corrected,200.0,250.0,-21.048133612084627,11
12,12,linear_drift_corrected,200.0,250.0,-66.0628528601797,11
12,13,linear_drift_corrected,200.0,250.0,-15.86044402538989,11
12,14,linear_drift_corrected,200.0,250.0,161.42716193937443,11
12,15,linear_drift_corrected,200.0,250.0,-22.57648534881293,11
12,16,linear_drift_corrected,200.0,250.0,39.523752940040396,11
12,17,linear_drift_corrected,200.0,250.0,-97.86038164219113,11
12,18,linear_drift_corrected,200.0,250.0,-22.8704787076177,11
12,19,linear_drift_corrected,200.0,250.0,-208.64439921622107,11
12,20,linear_drift_corrected,200.0,250.0,148.5766821418938,11
12,21,linear_drift_corrected,200.0,250.0,45.11195329102372,11
12,22,linear_drift_corrected,200.0,250.0,-32.24505704676745,11
12,23,linear_drift_corrected,200.0,250.0,123.29956573767433,11
12,24,linear_drift_corrected,200.0,250.0,42.85259500697527,11
12,25,linear_drift_corrected,200.0,250.0,-205.03899246902958,11
12,26,linear_drift_corrected,200.0,250.0,-112.56619314954271,11
12,27,linear_drift_corrected,200.0,250.0,-134.04449498979295,11
12,28,linear_drift_corrected,200.0,250.0,-125.83392190671897,11
12,29,linear_drift_corrected,200.0,250.0,-47.31144649745802,11
12,30,linear_drift_corrected,200.0,250.0,-49.06842762178252,11
12,31,linear_drift_corrected,200.0,250.0,104.53189725719741,11
12,32,linear_drift_corrected,200.0,250.0,84.78168915984334,11
12,33,linear_drift_corrected,200.0,250.0,-33.91225455187577,11
12,34,linear_drift_corrected,200.0,250.0,-94.66691000270117,11
12,35,linear_drift_corrected,200.0,250.0,-6.277995770149634,11
12,36,linear_drift_corrected,200.0,250.0,-180.4060608141072,11
12,37,linear_drift_corrected,200.0,250.0,151.9480755837055,11
12,38,linear_drift_corrected,200.0,250.0,151.58021386324864,11
12,39,linear_drift_corrected,200.0,250.0,23.6819925496099,11
12,40,linear_drift_corrected,200.0,250.0,320.7628466923941,11
12,41,linear_drift_corrected,200.0,250.0,3.4027833169030464,11
12,42,linear_drift_corrected,200.0,250.0,-269.9708671354679,11
12,43,linear_drift_corrected,200.0,250.0,-108.7533231065522,11
12,44,linear_drift_corrected,200.0,250.0,-23.65069543343101,11
12,45,linear_drift_corrected,200.0,250.0,-59.3237303023352,11
12,46,linear_drift_corrected,200.0,250.0,-44.52020130971854,11
12,47,linear_drift_corrected,200.0,250.0,-70.73217677169768,11
12,48,linear_drift_corrected,200.0,250.0,33.11442948253984,11
12,49,linear_drift_corrected,200.0,250.0,-26.92010077392736,11
12,50,linear_drift_corrected,200.0,250.0,-25.919325763631303,11
12,51,linear_drift_corrected,200.0,250.0,109.66538687476964,11
12,52,linear_drift_corrected,200.0,250.0,0.5942632234882479,11
12,53,linear_drift_corrected,200.0,250.0,-130.94787844459125,11
12,54,linear_drift_corrected,200.0,250.0,-194.25733328090098,11
12,55,linear_drift_corrected,200.0,250.0,10.253024428138152,11
12,56,linear_drift_corrected,200.0,250.0,-48.47358992513969,11
12,57,linear_drift_corrected,200.0,250.0,53.945078364524825,11
12,58,linear_drift_corrected,200.0,250.0,-14.820936538531885,11
12,59,linear_drift_corrected,200.0,250.0,-27.633798733080482,11
12,60,linear_drift_corrected,200.0,250.0,108.84392027705526,11
12,61,linear_drift_corrected,200.0,250.0,-12.415703500731265,11
12,62,linear_drift_corrected,200.0,250.0,78.10394788746385,11
12,63,linear_drift_corrected,200.0,250.0,-54.151755810115574,11
12,0,far_constant_referenced,200.0,250.0,58.67685670420337,11
12,1,far_constant_referenced,200.0,250.0,127.86430605958157,11
12,2,far_constant_referenced,200.0,250.0,63.10839195638785,11
12,3,far_constant_referenced,200.0,250.0,73.53473773321302,11
12,4,far_constant_referenced,200.0,250.0,47.05128691506805,11
12,5,far_constant_referenced,200.0,250.0,97.95947181575214,11
12,6,far_constant_referenced,200.0,250.0,15.02269560259038,11
12,7,far_constant_referenced,200.0,250.0,78.18471621326385,11
12,8,far_constant_referenced,200.0,250.0,80.99180211176633,11
12,9,far_constant_referenced,200.0,250.0,24.20498131776648,11
12,10,far_constant_referenced,200.0,250.0,87.78599137977918,11
12,11,far_constant_referenced,200.0,250.0,21.87943084763633,11
12,12,far_constant_referenced,200.0,250.0,0.7905861384242173,11
12,13,far_constant_referenced,200.0,250.0,79.86404139924049,11
12,14,far_constant_referenced,200.0,250.0,102.5110479510782,11
12,15,far_constant_referenced,200.0,250.0,42.87897761157043,11
12,16,far_constant_referenced,200.0,250.0,-19.764528742832038,11
12,17,far_constant_referenced,200.0,250.0,-0.6066897413420169,11
12,18,far_constant_referenced,200.0,250.0,-14.455603762958383,11
12,19,far_constant_referenced,200.0,250.0,20.9893822631801,11
12,20,far_constant_referenced,200.0,250.0,11.727713667879678,11
12,21,far_constant_referenced,200.0,250.0,18.07747105321593,11
12,22,far_constant_referenced,200.0,250.0,39.6862019145051,11
12,23,far_constant_referenced,200.0,250.0,78.31492159716066,11
12,24,far_constant_referenced,200.0,250.0,105.77541166572487,11
12,25,far_constant_referenced,200.0,250.0,33.60963887152906,11
12,26,far_constant_referenced,200.0,250.0,39.135759901265025,11
12,27,far_constant_referenced,200.0,250.0,80.47316313769579,11
12,28,far_constant_referenced,200.0,250.0,11.855487054663204,11
12,29,far_constant_referenced,200.0,250.0,45.76525931349544,11
12,30,far_constant_referenced,200.0,250.0,93.3593180970651,11
12,31,far_constant_referenced,200.0,250.0,80.67626607608025,11
12,32,far_constant_referenced,200.0,250.0,87.0644365440235,11
12,33,far_constant_referenced,200.0,250.0,106.28107998852828,11
12,34,far_constant_referenced,200.0,250.0,140.777088269395,11
12,35,far_constant_referenced,200.0,250.0,88.9342058116163,11
12,36,far_constant_referenced,200.0,250.0,98.3578828299818,11
12,37,far_constant_referenced,200.0,250.0,90.26351049001998,11
12,38,far_constant_referenced,200.0,250.0,190.27795750735962,11
12,39,far_constant_referenced,200.0,250.0,62.09312670006216,11
12,40,far_constant_referenced,200.0,250.0,110.83271848275409,11
12,41,far_constant_referenced,200.0,250.0,154.19447870070462,11
12,42,far_constant_referenced,200.0,250.0,106.16621489411335,11
12,43,far_constant_referenced,200.0,250.0,97.10883405630788,11
12,44,far_constant_referenced,200.0,250.0,108.85837333930364,11
12,45,far_constant_referenced,200.0,250.0,45.92365092034299,11
12,46,far_constant_referenced,200.0,250.0,52.908097193268965,11
12,47,far_constant_referenced,200.0,250.0,88.79745274318552,11
12,48,far_constant_referenced,200.0,250.0,109.8047320107591,11
