acquisition_order,source,speed_um_per_s,distance_nm,available_pixels,map_median_force_pN,map_force_q25_pN,map_force_q75_pN,map_force_spatial_mad_pN
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,190.0,64,56.683581806973905,36.871589367181734,68.98979561096806,24.152557794547377
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,195.0,64,53.98736709877072,28.294150708122913,69.10752512870428,29.260465981171592
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,200.0,64,47.552751457590446,22.5827283090963,72.10908109948812,36.741322368214384
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,205.0,64,38.90650746681878,19.36154366509618,58.68957283962857,29.3468545990712
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,210.0,64,39.403569244351004,13.274856357330657,66.11899130834985,38.85483452021968
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,215.0,64,40.77806881935722,10.141546377287076,63.32351169647175,40.619820058809914
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,220.0,64,30.64034127880589,5.411241950516738,55.40180292518562,37.89765747662257
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,225.0,64,32.22949095679543,16.05027257968161,54.12898712657896,31.252488766065554
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,230.0,64,25.98474025697117,2.4201401488435366,60.86249094179951,42.08120499539744
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,235.0,64,22.01908126111828,-0.7731197692701178,49.54969656895851,38.13874484787164
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,240.0,64,22.54733986976455,-0.403388446082135,47.03996700734078,35.37686364323705
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,245.0,64,24.85136584395918,7.0792203711740616,48.01038229616819,29.81023852761407
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,250.0,64,16.035767627137933,7.082765842155558,38.409487108340194,19.792966140289366
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,255.0,64,17.57282870341637,3.538214363483148,42.03829322569132,30.55012989764472
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,260.0,64,19.688646498397095,-3.71264656549522,46.31516670591243,37.888790177484644
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,265.0,64,10.6523841320213,-7.302949530690456,35.723660298760635,34.05882928215882
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,270.0,64,13.959115689169575,-6.112143458062576,32.63395629826866,28.626957637621146
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,275.0,64,15.335752487338048,-7.9403970482370445,40.05572880970866,36.27319775065763
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,280.0,64,2.1610639690503546,-10.493517210324065,22.23382248601967,27.565534562072173
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,285.0,64,11.361080705439921,-19.364186200711295,41.99863034003639,45.50159983588206
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,290.0,64,10.750199368823498,-9.625083915085165,29.61796164542732,29.188397682928812
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,295.0,64,3.013269279120089,-20.09632595842482,32.31874073332952,41.53008147539944
7,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.19.36.626.jpk-force-map,0.3,300.0,64,4.224064186977973,-15.815973277706755,19.960562584782714,29.28871360999883
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,5.0,64,823.6456963625744,374.4163980083285,1406.9387457804814,839.3443688826438
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,10.0,64,683.5003193994854,429.90827080730594,1074.146624422629,435.85776871986724
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,15.0,64,775.0266693586806,543.3940917257888,1015.5825181799348,348.3115384271298
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,20.0,64,679.0351134828907,460.0594282125603,784.6167873087811,265.6745249561599
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,25.0,64,550.7252641995503,385.0295748642833,669.936126101857,215.53827525070864
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,30.0,64,458.7316410461171,319.8730215350512,554.9437119628697,166.33825021721415
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,35.0,64,395.1599546647406,286.9413947829159,467.595326784079,144.5687360799956
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,40.0,64,318.0362687550934,238.44554804420358,394.0410437852203,114.88747868192146
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,45.0,64,272.62758288698745,202.62533993167764,332.5870556238541,95.7280454483373
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,50.0,64,236.58866560423286,177.0971287664594,279.6950153955283,70.68725938768537
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,55.0,64,197.32259104996075,156.32669942812083,232.79397617751815,57.257894506433686
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,60.0,64,171.44958283177664,129.85373621964015,206.73277634774124,57.066400146140595
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,65.0,64,146.86318295702193,117.96144786894305,184.387702283956,54.03584714662419
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,70.0,64,130.98977801969846,96.44099402557887,154.88486075589427,46.2134892086397
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,75.0,64,115.4964674527547,81.10570543164037,133.9642210780433,47.37579316383552
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,80.0,64,96.26480565569898,78.37144318087039,111.55179134941778,25.36182650306183
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,85.0,64,86.87581862951197,67.76310407036686,106.67072156781975,29.26776123835501
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,90.0,64,76.01667058229805,52.986301710335766,94.22958933887529,32.845409400364545
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,95.0,64,68.7015355660615,48.27861208678863,89.09435567723202,30.870408882232567
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,100.0,64,60.91385885197988,35.61278977628798,82.91791328047937,35.63497328125155
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,105.0,64,52.88388067478174,34.97336242798342,79.24055574858833,31.74586430747664
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,110.0,64,42.31619022340615,26.432182008380384,66.23672082608755,30.28968675985621
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,115.0,64,43.204943706304206,17.95938444614529,58.956816856777984,32.34697384892
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,120.0,64,41.50639802414597,21.583841562877243,54.11326445386184,22.633621384619072
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,125.0,64,39.75768558435954,25.401477145244446,49.83459338671727,19.372199286540628
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,130.0,64,35.399738448770876,20.62650641115284,50.244642016606356,22.280845345302552
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,135.0,64,28.463869421843818,8.751862577257782,49.91635459837402,31.265580927947674
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,140.0,64,30.136569614601946,12.7697924186576,43.150328542326314,24.54203118818491
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,145.0,64,22.77590677473205,3.007379489707795,44.63555781502515,30.191851711493353
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,150.0,64,20.40653810169811,7.573382814959177,36.5974780709583,21.398880683848382
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,155.0,64,21.730638972377527,2.9492851252346006,36.119253678969486,25.03948421340949
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,160.0,64,22.345248023810285,3.0228702157259737,43.29580882592528,30.0825456695095
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,165.0,64,20.589958238323863,6.4792570970676655,31.115583498939976,17.25060585637464
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,170.0,64,12.716577218689485,-9.683874119657355,36.509918191808985,34.684305473859624
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,175.0,64,15.500302103178864,-1.850205688542509,30.85980427580726,24.612380065543
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,180.0,64,13.779704916924207,-6.118811925679332,29.8804590390414,27.28961663631894
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,185.0,64,7.244142758496016,-7.7406743721429905,21.96545187061522,22.011068208423374
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,190.0,64,7.3242472080126495,-9.156195377760607,25.551762039051656,24.96635969948189
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,195.0,64,8.943732200803488,-4.155142881912997,20.52604035492556,17.446718089901754
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,200.0,64,14.151432638492084,0.41087701095898194,27.252014186215607,20.427014873260347
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,205.0,64,8.247726425384982,-2.7897057958171105,25.018168656311715,20.140092653843283
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,210.0,64,13.167614143945297,-3.2112606387748883,24.174868442750196,21.790638450948883
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,215.0,64,4.297591290793285,-16.299872080029346,20.014738706792116,28.07887994890661
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,220.0,64,1.7537655643167103,-12.78769373359062,21.579070087910843,26.069466449917552
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,225.0,64,4.05315260451617,-12.424655729452107,20.95570504856302,25.933362005280152
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,230.0,64,1.6949339406907122,-13.740398235129323,22.084672474280108,29.77076553672402
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,235.0,64,0.27396218762978614,-15.078780395464928,15.567889714719595,22.896987537911222
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,240.0,64,7.145499140623594,-15.219141284046746,20.196096174553272,29.136274666953618
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,245.0,64,4.441663326572495,-13.98481206997637,27.08820182952759,31.74348168139157
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,250.0,64,3.9991918615849533,-9.560345934426607,16.964134292826472,19.674424351836944
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,255.0,64,6.027267533579872,-14.682408337049957,26.258172280715705,30.80887817770038
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,260.0,64,1.2633308353485933,-22.94405984822943,15.570929873248726,25.943089014858714
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,265.0,64,-0.36732073427363826,-17.92503976696294,8.499156647896712,20.773576434235988
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,270.0,64,-3.3922039160010957,-14.275010526586444,13.485397690203547,18.74244910578311
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,275.0,64,1.5957932941755604,-13.441824845896283,17.83209541085552,23.604283600588158
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,280.0,64,5.304405643857184,-15.446473901217722,19.70575256750257,25.053829096224543
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,285.0,64,1.5536949681735726,-13.8509622566072,15.246163074565336,22.432915841013195
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,290.0,64,-1.9154158464097597,-10.580290127457785,14.743973618208155,19.69223263957716
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,295.0,64,-0.18814190872788067,-16.95299256742895,10.034088784824192,21.703390122606685
8,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.22.15.764.jpk-force-map,0.1,300.0,64,-1.4187682594126492,-19.53641490907492,19.036760298792192,27.74663870758927
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,5.0,64,1434.2074435614545,1008.4626077305774,2171.115313013238,839.9293158677668
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,10.0,64,1182.2621336992859,940.2523849774178,1839.6332266154877,571.6938608821321
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,15.0,64,1234.358605031332,936.4740146577909,1512.017517742292,428.5798776867394
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,20.0,64,1088.3541384595935,807.4016240314519,1283.3027301863356,394.36183003061103
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,25.0,64,889.9273817131659,641.575796030015,1078.4404631471707,326.484300874482
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,30.0,64,798.4501547514514,599.9524471663352,920.4207019195827,222.49542059929493
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,35.0,64,674.1570590083892,518.9345169929238,786.5283677508339,201.7319887482797
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,40.0,64,559.7373875415319,464.30370489765767,644.2059142126025,133.25877850806947
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,45.0,64,505.20362028867294,405.6505145546442,577.8379364058994,129.85850089193858
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,50.0,64,428.5993955807041,364.10273889602644,507.0359246622813,102.66414017266008
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,55.0,64,389.4147508856586,316.9148561647383,436.93413515373084,84.85010465538106
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,60.0,64,332.0919736770817,293.65168736053863,383.5710194620534,70.73800686695265
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,65.0,64,304.2169837906213,266.98694565043246,342.8491065954637,57.379948826121336
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,70.0,64,277.3110672156537,232.27259313175637,314.6092562665118,61.130300534466706
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,75.0,64,247.80191342383404,207.77165733204401,280.08199361260455,54.097476103778966
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,80.0,64,235.3553221636355,194.531858061616,263.9607784780459,46.845229004990976
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,85.0,64,210.00368042359077,169.6512586496793,243.42739038302614,59.21051798990055
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,90.0,64,193.96082185448984,147.94952189285178,226.7164921834442,60.47141845127966
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,95.0,64,183.9835517272893,155.7880032179862,207.20530976177685,41.2084269541022
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,100.0,64,172.86841736167565,137.4196801725866,196.2817799377662,42.55620729649053
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,105.0,64,157.01288888785393,127.75974626586586,180.35820824281274,36.18007882814896
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,110.0,64,134.0775187570519,104.93391296401619,167.91739079867585,45.73883079171955
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,115.0,64,128.81090385763267,108.68220476697236,157.53228381904466,38.40994664776874
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,120.0,64,120.52891559117231,93.69079372301408,140.71275172588247,36.77657049635777
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,125.0,64,111.33474722514072,85.93064411190375,141.7410874191577,40.008836128856316
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,130.0,64,115.5692821488496,89.68313580688773,148.5089441973699,43.70306102687834
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,135.0,64,93.99394805956672,76.68773380368316,117.49796037619936,32.74894988871004
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,140.0,64,84.7504578845981,66.57322578453842,117.89409220410293,33.526128128786915
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,145.0,64,84.72860519195943,63.63883495094956,107.62223320061855,32.80168698357159
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,150.0,64,81.57320228876728,64.73059978279183,109.06503279488608,32.463845342798294
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,155.0,64,79.85878482529876,61.14547419928549,102.48686699800386,31.24096864613549
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,160.0,64,80.61953686518564,53.92608346717558,103.02920808484708,36.01973054903295
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,165.0,64,76.84168842563312,52.07063412645847,99.70289359919312,36.29731876935934
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,170.0,64,70.88531374406526,42.4420875784986,89.73280553587287,31.78413370374774
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,175.0,64,51.78998690358968,35.74079121929916,83.91703197339785,35.80492575416775
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,180.0,64,58.35331639549956,39.567017113365694,87.94386691130556,32.37109486762417
9,raw/keeper_6e87fc8bc37b4a89aeda/12-09-26_99.7wt_glycerol_D3/map-data-2026.09.12-15.28.13.596.jpk-force-map,0.3,185.0,64,56.459455024543495,37.207506175071785,75.69805865497057,28.79548544751893
