location,location_order,instrument_scan_number,point_index,gap_speed_um_per_s,far_sample_count,far_distance_min_nm,far_distance_max_nm,hydro_far_line_slope_pN_per_nm,hydro_far_line_intercept_pN
A,9,13,2,1.970310870054943,200,710.8488085060565,909.7426541261426,-0.001038702688955263,1.6804162126058806
A,9,13,3,1.9733951250635733,200,712.7065836746243,911.681990149211,-0.001035626067408708,1.679218912693519
A,9,13,4,1.9751524257349709,200,710.7970030919635,910.0929081819038,-0.0010419110187476518,1.6850782447834276
A,9,13,5,1.9863298348682643,198,706.3922724732471,901.0559381136183,-0.0010623918078578468,1.7063333499403117
A,9,13,6,1.9787001849512045,200,713.8906130745099,913.0460564997001,-0.0010357509888165683,1.6815629507065206
A,9,13,7,1.984473280093367,200,709.8008924385325,908.9552598567481,-0.0010490504133094005,1.6948344336476093
A,9,13,8,1.9731517825348388,199,706.6087546411187,902.4980793490806,-0.0010530817671394643,1.693229543325485
A,9,13,9,1.9735063502775898,194,688.0639021180577,878.9364192709915,-0.0011108689615097814,1.7392329523978844
A,9,13,10,1.9746854396328053,197,696.0984770843139,889.8939650832486,-0.0010847173808751808,1.7191805450077187
A,9,13,11,1.976231203819576,196,694.5714018317329,887.4846604971128,-0.0010907060470203706,1.7245697679806407
A,9,13,12,1.9784571132032447,198,699.9587717222282,894.8319437601593,-0.001074826428605913,1.712953596066946
A,9,13,13,1.9772415434752557,200,709.1835038499221,906.1316735184931,-0.0010471519151521787,1.6902139384752721
A,9,13,14,1.9766033948099915,200,711.804167723428,911.3107153816231,-0.0010392779633994693,1.683551616276346
A,9,13,15,1.9722377173431591,200,715.6098063529364,915.0491330724433,-0.001027653467030296,1.672221353059462
A,9,13,16,1.9702978195644671,197,699.3970522195478,893.1646775582158,-0.0010734330864483423,1.7082766891437267
A,9,13,17,1.9765621937894384,197,701.1768071823243,895.0818916091173,-0.001072046905721046,1.7098655200791506
A,9,13,18,1.9784614571121992,199,706.5546253663597,902.3663150686485,-0.0010563384047358375,1.698127340749373
A,9,13,19,1.9800245842838613,200,713.1223086330598,912.3225254975328,-0.00103813765942031,1.6840709743701412
A,9,13,20,1.976983745871797,200,713.5310849876461,912.7119943023076,-0.0010357240607732476,1.6808156191522998
A,9,13,21,1.976807521305085,200,707.7041227757478,907.0444721626824,-0.0010504443594859048,1.692703980228585
A,9,13,22,1.9731798790461226,200,710.9909301240298,910.0442834714801,-0.001040350427967477,1.6829714568197458
A,9,13,23,1.9728363970791456,200,711.4144653189214,910.3638662924566,-0.0010392177840384848,1.6819049282720375
A,9,13,24,1.9733261472405497,198,704.0986864878727,898.8536773153279,-0.001061361567477473,1.6999387404431143
A,9,13,25,1.966424189409759,197,700.4044311782985,894.301630632152,-0.0010685572890350606,1.702705991251361
A,9,13,26,1.9728418623805621,195,692.0106112087478,883.8660701627329,-0.0010976175197070339,1.7285308643632564
A,9,13,27,1.9756443080671913,195,693.1737111449286,884.9490767742376,-0.0010959644227754087,1.7284422187022934
A,9,13,28,1.9784527726543057,198,700.3752364689569,895.3288177566625,-0.0010738776676816153,1.7121906466142633
A,9,13,29,1.9815800132148267,200,709.9480256747336,906.5062430778445,-0.0010478817272087135,1.6926502273323665
A,9,13,30,1.9709564257174996,200,712.013962378648,911.0344507955847,-0.0010363376233224644,1.678764640960569
A,9,13,31,1.9604097949421693,200,712.4482075624013,911.6618889005628,-0.001029288241023146,1.6685560762445313
A,9,13,32,1.9590000113345543,200,708.0846431243821,904.860974291158,-0.00104077303748014,1.677280287126516
A,9,13,33,1.9667095805408243,198,700.7503984527214,895.556267288082,-0.0010667194970395857,1.7013993542417913
A,9,13,34,1.9679836219786824,200,711.3479136562946,908.2351225122044,-0.0010365440157722914,1.6776661056049105
A,9,13,35,1.970447031475406,200,713.1342713057114,912.3615568215057,-0.001033133198013492,1.675938895772937
A,9,13,36,1.967848587784216,200,713.1586556340574,912.2772119121208,-0.0010316751142888944,1.6736497064703872
A,9,13,37,1.9699790576494671,200,709.8734126871718,908.9286419334624,-0.0010415985483345895,1.6826262081272365
A,9,13,38,1.9578800457712853,200,713.4493062568015,912.664252299118,-0.001025438627260599,1.664345457187426
A,9,13,39,1.9692767469450445,200,715.2551875534707,914.4745636586863,-0.0010271743890477277,1.6705805581778699
A,9,13,40,1.9755875232163915,200,707.6874781479112,904.7692426142228,-0.0010498233704274167,1.6916758965669578
A,9,13,41,1.9568677800266552,198,705.9334853199986,900.6748597275725,-0.0010476122244918564,1.6818131050055263
A,9,13,42,1.960258765052347,196,693.8055788607461,886.7741317400273,-0.0010841567494587429,1.7124306612379319
A,9,13,43,1.960317910877718,197,701.7485543204954,895.4781814594904,-0.0010617142379793644,1.694592784852615
A,9,13,44,1.9538474891796387,199,705.8578420743454,901.6218172876683,-0.001044730511766189,1.6782392124523537
A,9,13,45,1.9590202054263457,199,707.883957828542,903.9299320951698,-0.0010418966393505426,1.678155344633562
A,9,13,46,1.9714950616721845,199,705.4801731258219,901.5289357347979,-0.0010551328223946845,1.6941774825417164
A,9,13,47,1.969264965847513,200,710.5035553450437,909.6290771592635,-0.0010395682219998422,1.6806745939911494
A,9,13,48,1.9653823248732347,200,713.1691908235824,912.3413100617435,-0.0010306525030485993,1.671773453130232
A,9,13,49,1.9608735514196516,200,712.6805067812855,909.3664047805746,-0.0010298396052697185,1.6691954467162413
A,9,13,50,1.9661532298321645,200,711.3956029883583,908.300702659552,-0.001035558395498046,1.676087701326661
A,9,13,51,1.9599134552867514,200,712.7563597139141,911.6176047682002,-0.0010293744131180586,1.6684163689026443
A,9,13,52,1.954259358092655,200,711.5152973691486,910.5730683689019,-0.001028793320558459,1.6655471955793686
A,9,13,53,1.9704537227179821,200,710.4373612289542,909.4689037749165,-0.00104011800616305,1.6816261166577893
A,9,13,54,1.9762227191907054,200,709.3492172115239,908.691118841615,-0.0010459432608157441,1.6888063941079734
A,9,13,55,1.9733598529129264,200,710.5232584333968,909.8762688919717,-0.0010414272191080908,1.6839227663036864
A,9,13,56,1.981059736127902,199,710.6967359193386,906.5245193895727,-0.0010469039051262928,1.6915926456133914
A,9,13,57,1.972479919803907,198,703.3224253960523,898.282028936782,-0.001062146713087749,1.7002069330117418
A,9,13,58,1.9728991615628997,196,693.1866109516432,886.0742823068254,-0.0010929135891421479,1.7248740746832834
A,9,13,59,1.9715897618081495,199,700.8105808025324,896.9161323894203,-0.0010671452729443995,1.7038835462513355
A,9,13,60,1.9614606984389658,199,710.6419802707675,906.3799289134145,-0.001036302827507492,1.674658550398151
A,9,13,61,1.9594258205764952,199,709.1075151065093,905.0077680046732,-0.0010387697054994865,1.6757952608265683
A,9,13,62,1.966697689369339,200,710.9556842919013,907.6641501829256,-0.0010372642984816643,1.6777056966045265
A,9,13,63,1.9638396125080058,200,713.0353118257085,912.2008626357866,-0.0010303907867535858,1.6709079113149863
A,10,14,0,1.9786250445846343,200,711.9549552161242,910.7672100672893,-0.001041129610396341,1.6859068502694505
A,10,14,1,1.9818611096947185,200,707.4046655804078,904.2881825899183,-0.0010542413919264156,1.6979260466831367
A,10,14,2,1.9710286188532355,200,711.3421895768674,910.6679804410863,-0.0010378159259158864,1.6799990577934358
A,10,14,3,1.9808777793929107,200,705.4697726421792,902.3971448960226,-0.0010585862520087034,1.7010190955674078
A,10,14,4,1.980961861080154,200,712.1098986675242,911.500912597229,-0.0010410479207878416,1.6868403684483275
A,10,14,5,1.989051147422516,200,707.9019746090042,906.494076972829,-0.0010570214328945438,1.7032463268740021
A,10,14,6,1.9827674308424672,200,711.1216547138793,910.3188418240941,-0.0010449585948845868,1.6907869354901668
A,10,14,7,1.9831024452330288,200,714.8436177573114,913.9522875553616,-0.0010351705252510258,1.6829495716468064
A,10,14,8,1.975671513780866,198,708.2610972744864,903.0792185742473,-0.001051332248014918,1.6928466876434793
A,10,14,9,1.9779326702436888,194,689.1038850141991,880.0050062896944,-0.0011099664688663177,1.7404596980461187
A,10,14,10,1.9740625363094562,196,696.0924053276284,888.84046419764,-0.0010859655592137963,1.7198589849374935
A,10,14,11,1.974576226322537,196,694.8469131704484,887.6806612707041,-0.0010895554193918635,1.7229368613086202
A,10,14,12,1.9740363942364694,197,698.3426977355243,892.1592401978805,-0.001078466359895503,1.713913322358331
A,10,14,13,1.9745967373146638,200,707.3423673301126,904.0501259443568,-0.0010508479580732598,1.6920840110529118
A,10,14,14,1.973522507980886,200,712.6264348572759,911.9585477882069,-0.0010359534091762578,1.6795399844729093
A,10,14,15,1.9723157949631782,200,711.0804438960264,910.1231078659964,-0.0010393473656898522,1.6817909524915322
A,10,14,16,1.978208766582398,197,699.6193298995034,893.418961305769,-0.0010770168653045495,1.714557332673589
A,10,14,17,1.9859059508263193,197,701.8025572566006,895.7814238916352,-0.0010750306420969382,1.716277628589609
A,10,14,18,1.983896020620545,200,709.4748092552264,906.3513263169591,-0.00105017948914714,1.6954997295991001
A,10,14,19,1.9796863533860338,200,713.1707893694055,912.3891304337615,-0.0010379727047176936,1.68379309925584
A,10,14,20,1.9779683077784964,200,712.666514354321,911.765500696279,-0.0010383680690870293,1.6833876077275942
A,10,14,21,1.9720986634159368,200,716.039024474073,915.1679426883024,-0.001026613075602192,1.6713114204757917
A,10,14,22,1.9725526034537904,200,714.1492255935369,913.3430066579682,-0.0010316494114278618,1.6756172328685
A,10,14,23,1.975767116150276,200,714.069978393301,913.4245276522553,-0.0010333836294696887,1.6783920502235803
A,10,14,24,1.9771030320556535,198,703.2781748030384,898.0480527975492,-0.0010656896835798577,1.7050388505408274
A,10,14,25,1.9689358676105817,196,696.9979653192471,889.9921114601606,-0.0010801284598598924,1.7129895535828443
A,10,14,26,1.9705178688648317,196,693.3842064870987,886.1631369997244,-0.0010914128024612827,1.7226492030491016
A,10,14,27,1.9779941406137918,196,692.3557450292304,885.192977455214,-0.0010984338410188485,1.731467105979976
A,10,14,28,1.9798277306678296,197,699.5989755489318,893.5812828830944,-0.0010776267190842456,1.7157403743677957
A,10,14,29,1.9769803880902677,200,711.6208857385564,908.5000421561995,-0.0010408417857355207,1.6849767979374
A,10,14,30,1.9736003950694345,200,712.9862570970829,912.1724376160633,-0.001035263254040733,1.6790098574244108
A,10,14,31,1.9602512636947411,200,713.3635139147125,912.4854346676344,-0.0010274056025893707,1.666954721512537
A,10,14,32,1.961155955460135,200,708.0252375851751,905.0083642531927,-0.0010413879692478113,1.678696680063148
A,10,14,33,1.967036871028883,199,702.578351398688,898.3480254357497,-0.0010608035220923632,1.696835062978326
A,10,14,34,1.9727227187761496,199,708.1392816643785,904.1317591353966,-0.0010488752305671384,1.6896436911180097
A,10,14,35,1.9710069949972457,200,713.8515389305193,912.757057288477,-0.0010318203362963323,1.6751050644201242
