source,timestamp,acquisition_order,block,nominal_speed_um_per_s,point_index,row,column,pixel_acquisition_order,sensitivity_used_nm_per_V,contact_invOLS_nm_per_V,contact_response_ratio,contact_fit_R2,contact_height_um,terminal_load_nN,far_slope_pN_per_100nm,far_noise_pN,scanner_speed_um_per_s,gap_speed_20_200nm_um_per_s,approach_snap_detected,approach_snap_distance_nm,approach_barrier_force_nN,retract_free_baseline_valid,retract_snapoff_detected,retract_detachment_right_censored,retract_pull_off_censored,retract_detachment_piezo_travel_nm,retract_pull_off_force_nN,retract_pull_off_observed_floor_nN,branch_contact_height_difference_nm
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,10,1,5,10,81.95449406743373,79.51440701057554,1.0306873577832714,0.9997953553144405,6.272267433831273,30.06748793974993,-71.54287264478891,22.24880069008819,2.000724660257394,2.003158527144539,True,13.55538997777505,0.18830243188479553,True,True,False,False,420.90829813515245,-124.92229584627624,-124.92229584627624,-1.5138902173258846
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,11,1,4,11,81.95449406743373,79.59275343847801,1.0296728097336305,0.9999258044364236,6.27098896409822,30.400217614286646,-45.00145562757892,14.629394293058105,2.000720627722453,1.9995308574716348,True,12.187325238241717,0.18657454683692096,True,True,False,False,426.6564064074247,-127.43945303854716,-127.43945303854716,-1.5002832312046055
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,12,1,3,12,81.95449406743373,79.83367978378521,1.0265654081008462,0.9997674804022767,6.270598240361515,30.787150466286302,7.656149345349112,20.17473477162622,2.000719974832651,1.996721655778566,True,12.61507080114274,0.5632701339946288,True,True,False,False,501.6178354418446,-150.04498012283196,-150.04498012283196,-8.46704001374637
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,13,1,2,13,81.95449406743373,78.81392467151267,1.039847900088856,0.999932638038064,6.266400649428848,30.110085840854,-61.68892956959313,17.77652563358293,2.000726880230754,2.0005779009431137,True,19.859055836045904,0.47582727333498154,True,True,False,False,447.80628817019954,-133.26350340597693,-133.26350340597693,-0.21659483355185294
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,14,1,1,14,81.95449406743373,79.50926495743578,1.0307540147844025,0.9999157213671502,6.266896862416337,30.785629298929074,-10.659339142987694,19.67370444982809,2.000707991578455,1.996500306165696,True,15.968456424932144,0.6698414422585577,True,True,False,False,536.4862431513512,-160.3008388351261,-160.3008388351261,-3.1322485548321013
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,15,1,0,15,81.95449406743373,79.31421418685593,1.0332888613679962,0.9997817876419666,6.263974611698726,30.547345724196525,-20.227422090564072,21.09556377064673,2.000721811118952,1.9976892395494443,True,23.300023705179527,0.8230697932566754,True,True,False,False,478.4418450439081,-143.27255629337648,-143.27255629337648,-1.989842351774837
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,16,2,0,16,81.95449406743373,79.6743705510782,1.0286180298706442,0.9998013075085009,6.262087581778383,30.8293871994893,4.320448142019689,25.217690454303167,2.0007144521820153,1.9970347224726572,True,24.52787310642221,0.7701929409939647,True,True,False,False,518.8156756983044,-154.80591258753137,-154.80591258753137,-0.23392098821960336
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,17,2,1,17,81.95449406743373,79.33583312610257,1.0330072911337411,0.9998820082674723,6.262811657451015,30.584068389505134,-20.97782238632606,16.644784527764138,2.000714944437589,1.996075652356997,True,24.98178712209289,0.6930769322728344,True,True,False,False,534.4678283279283,-158.04683756316786,-158.04683756316786,7.67488230143371
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,18,2,2,18,81.95449406743373,79.6808693396893,1.028534135565862,0.999888948783964,6.265868585335,30.306616787300307,-38.26672294485971,18.039476626482113,2.000713598315983,1.9958686596227295,True,24.624344052545634,0.34200644569704297,True,True,False,False,475.6706664766395,-142.0448095940206,-142.0448095940206,-2.268747157920175
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,19,2,3,19,81.95449406743373,79.61415754954083,1.029395984205907,0.9998653059133256,6.268084701060053,30.757165028935663,4.4025885632178525,16.062753297998704,2.000714829330401,1.9945100364752313,True,25.420052578966608,0.8581911897252381,True,True,False,False,440.4653971004175,-132.563046744677,-132.563046744677,-11.673170156549592
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,20,2,4,20,81.95449406743373,79.41040033115513,1.0320372863714236,0.999939891946697,6.268743222867174,30.34975390982932,-37.820325982409045,13.14153121213299,2.000710684058533,1.9988503350169555,True,27.822858474906475,0.514517661111243,True,True,False,False,482.0452905935198,-143.8235994975873,-143.8235994975873,-3.1593187711687034
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,21,2,5,21,81.95449406743373,79.92243639537567,1.0254253719444373,0.99984909045224,6.273346028378917,30.46380687563257,-13.371672001761837,22.060702275648083,2.0007106904468466,1.9921476510089011,True,26.49763565952238,0.5795994818653838,True,True,False,False,536.8120243742574,-159.92159736380478,-159.92159736380478,-4.553867457715822
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,22,2,6,22,81.95449406743373,79.24824077264867,1.0341490646151867,0.9998519327582698,6.276723495463667,30.705387146208167,7.8078563716739815,16.062471773355327,2.000719521696261,1.9976834635926433,True,25.833494581876465,0.7752342137298226,True,True,False,False,525.9518555025236,-155.7197825256593,-155.7197825256593,-1.7563973907776347
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,23,2,7,23,81.95449406743373,79.93446335158312,1.025271086226797,0.9998195536379512,6.280154326723633,30.722720100484192,-10.036570468261704,17.841806509511354,2.000708613867894,1.9953798397292766,True,22.05370557378971,0.6351474999900774,True,True,False,False,416.127838847673,-124.34718711500928,-124.34718711500928,-3.5036662160675256
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,24,3,7,24,81.95449406743373,79.26880280724531,1.0338808101683976,0.999933031518117,6.276938697727508,30.809439221847267,-11.718907963118678,16.53193612195751,2.000709986269533,1.993521638367994,True,24.008708351500818,0.9228523528484078,True,True,False,False,376.70637069279775,-112.09176623459945,-112.09176623459945,-1.5234111832668162
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,25,3,6,25,81.95449406743373,79.27340591181877,1.0338207766498302,0.9999378593179007,6.2743120023522225,30.20993869881487,-50.30095704402758,21.747578565628835,2.000712355303592,1.9980268458822408,True,25.518786122533662,0.5077518819868325,True,True,False,False,460.7907584207251,-137.0494699355751,-137.0494699355751,-1.4414629343285346
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,26,3,5,26,81.95449406743373,79.30501726660218,1.0334086908010462,0.9999146691203357,6.271665553009479,30.779700474518535,-4.465655734510605,26.430705028052824,2.0007075557931735,1.9967155791618314,True,24.399188049388954,0.6352998660782243,True,True,False,False,445.6188793105714,-133.14824684078792,-133.14824684078792,-3.960711160119484
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,27,3,4,27,81.95449406743373,79.59354040051872,1.0296626290906847,0.9997885736109009,6.269413142019757,30.796101778486083,1.9669131290204676,10.153706899905519,2.000712444500555,1.9938141425736031,True,23.62352891780158,0.7094723373246156,True,True,False,False,447.2811832605812,-133.37432017811742,-133.37432017811742,-3.7321451414253786
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,28,3,3,28,81.95449406743373,79.84821875695923,1.0263784883778755,0.9999208938063918,6.267227224220229,30.837423392403412,0.7212912216490408,16.184159619750556,2.000704506739526,1.9916337462218374,True,24.725126645063696,0.8771899391045836,True,True,False,False,423.513412935809,-127.4514480529891,-127.4514480529891,-9.307233321869493
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,29,3,2,29,81.95449406743373,79.74800423112701,1.0276682765616534,0.9999202044992295,6.265407283991198,30.55190049209926,-15.136254348483195,21.939451031126136,2.0007056338407536,1.996392049419664,True,21.879596794916544,0.47299409928182734,True,True,False,False,434.8365908475365,-129.95878627870397,-129.95878627870397,-3.2464312011057417
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,30,3,1,30,81.95449406743373,79.48423807533273,1.0310785641520495,0.999857095956963,6.261609686061922,30.55106945885771,-10.799933164252609,13.091399920252007,2.000698636834044,1.9957078117952884,True,29.16552890190964,0.5916578940523333,True,True,False,False,450.0108972041188,-133.80817468695483,-133.80817468695483,-1.5986906973650052
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,31,3,0,31,81.95449406743373,79.48811043586878,1.0310283338984998,0.9997362494126862,6.262947615520187,30.606111833966402,-15.338904350537579,22.5373276843112,2.000710095692282,1.9955469045694032,True,24.88003410320309,0.7826506555207928,True,True,False,False,439.9321026762842,-131.32124109540987,-131.32124109540987,-4.057878412690099
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,32,4,0,32,81.95449406743373,79.65101716099372,1.028919616955853,0.999928278858348,6.265122806267129,31.070666748628557,-0.918813876214031,23.266503495498174,2.0007116402260716,1.9921480187372773,True,21.278853953860278,1.1293804364203621,True,True,False,False,212.1904735093581,-62.109509675930475,-62.109509675930475,-4.0157022779223945
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,33,4,1,33,81.95449406743373,78.57821690201469,1.0429670880624486,0.9999112946867773,6.266196160223573,30.446170956245513,-10.833126622596259,14.025078277134394,2.0007088616074715,1.9950634869304014,True,20.40345419254232,0.7448636005299141,True,True,False,False,188.60926719342763,-52.831025412974306,-52.831025412974306,1.719691926560747
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,34,4,2,34,81.95449406743373,79.68067019010874,1.0285367062287494,0.9998834001406449,6.266464384533929,30.28734777030101,-25.32454711416902,13.364359320338972,2.0007083866796758,1.9974308575653323,True,25.402085557138935,0.5065219297195058,True,True,False,False,341.63415181853384,-101.75641382867003,-101.75641382867003,-2.6195997473518147
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,35,4,3,35,81.95449406743373,79.65042527576387,1.0289272628952422,0.9999004159633956,6.2680276010263665,30.46625320825909,-25.965400835608055,18.57116784479719,2.000704859094524,1.9954425653377503,True,15.682440133114989,0.48458827905248913,True,True,False,False,341.308559865576,-101.3296834035054,-101.3296834035054,-3.1204151605890433
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,36,4,4,36,81.95449406743373,79.34345704127692,1.032908032035943,0.9998717839626836,6.269947887126039,30.389590526872926,-14.113155074004483,25.058063956967036,2.000708149256614,1.996575352154883,True,25.62631040102622,0.7594245328029363,True,True,False,False,430.9281068540105,-128.63502246861165,-128.63502246861165,-3.807039067990155
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,37,4,5,37,81.95449406743373,79.88262856672496,1.0259363711220164,0.9999237697632742,6.274920362517958,30.71478812538586,-9.722270725328242,23.684882549598914,2.0007097031249015,1.9948585959091678,True,23.674467048503757,0.6999314268654615,True,True,False,False,324.1889404236405,-96.25773564874362,-96.25773564874362,-2.2233458459894426
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,38,4,6,38,81.95449406743373,80.29142571223288,1.020712901040783,0.9999419990954823,6.277947861308869,30.482068502692798,-22.51853862282688,21.939231102899644,2.0007094097857383,1.9995962221297412,True,25.826320698229168,0.6604892951763299,True,True,False,False,359.3111653475756,-107.28212042476422,-107.28212042476422,-4.7832289447967264
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,39,4,7,39,81.95449406743373,80.21255882795587,1.021716490097443,0.9999280605277056,6.278336485858633,30.48679624634568,-23.80128877316243,17.831704084468292,2.0007103845654193,1.994851419194429,True,21.127161406064474,0.7294911664410643,True,True,False,False,350.47859847888185,-104.41717623390245,-104.41717623390245,-3.8926876091144385
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,40,5,7,40,81.95449406743373,79.54363227595441,1.0303086711342968,0.99989501878651,6.276467213418811,30.934285233978205,6.547727940504427,21.01696759593654,2.0007038872426857,1.9951252204588925,True,22.644791085391045,0.7823673033669885,True,True,False,False,337.6840517745803,-99.49591108851024,-99.49591108851024,3.701703040996815
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,41,5,6,41,81.95449406743373,79.41996513727995,1.0319129947460033,0.9999397239816219,6.275486681955363,30.977302510461953,19.59907112438556,12.959569747812118,2.0007046194513336,1.9928220620508288,True,23.810875325977502,1.132076261814776,True,True,False,False,394.86840923478934,-117.92083911105001,-117.92083911105001,-1.66349182924879
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,42,5,5,42,81.95449406743373,79.65836881534658,1.028824658177595,0.9998791255200217,6.271315698830037,30.50491686437416,-31.039510207633,13.629036811729161,2.0006986330059995,1.9967852694327186,True,20.732979911498884,0.5769487045629078,True,True,False,False,339.2524789090375,-101.00554724953923,-101.00554724953923,-1.6164648639411228
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,43,5,4,43,81.95449406743373,79.72256224646269,1.0279962379291199,0.9999206225417859,6.269883751838311,30.638471569627672,-11.925522971151942,16.772305309890463,2.000702007963592,1.995684898372378,True,27.41234965633423,0.5456473424724979,True,True,False,False,374.4793661897526,-111.80302063266669,-111.80302063266669,-2.3286786063849747
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,44,5,3,44,81.95449406743373,80.03715822572987,1.0239555711897763,0.9999435623575428,6.269642904787271,30.704750230674144,-14.59580204131825,20.18885521066286,2.00070040269491,1.9943992642324255,True,22.678555791039877,0.7323178351424858,True,True,False,False,263.81070412812875,-77.63375814602617,-77.63375814602617,-2.5953611922097655
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,45,5,2,45,81.95449406743373,79.90945415769232,1.0255919644464817,0.9999199012981892,6.267211429148198,30.751685717706845,-2.45863044710121,18.58792096833019,2.00070255125064,1.994446428025915,True,25.52333489670651,0.7356580553187343,True,True,False,False,312.80129922475635,-93.22108713954523,-93.22108713954523,-4.838771647715584
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,46,5,1,46,81.95449406743373,80.0448070288878,1.0238577255593448,0.9999041952508597,6.264752787146129,30.739811215122995,-18.42546186193151,23.264886913644443,2.0006934599725192,1.994388542649895,True,26.013662251282543,0.6513349839500027,True,True,False,False,349.57588400533143,-104.1222378981254,-104.1222378981254,-1.9875514018463964
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,47,5,0,47,81.95449406743373,79.89983598432366,1.0257154230393315,0.9997229199319466,6.26178640562813,30.35363145043594,-18.36858822977497,22.41184578387357,2.000699190619644,1.9969288417576512,True,26.842664832752046,0.522545898498345,True,True,False,False,366.88022303293917,-108.83211699610848,-108.83211699610848,0.7537051774010418
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,48,6,0,48,81.95449406743373,80.2320108734837,1.021468777551471,0.9998902171258278,6.262115113652892,31.15381640240115,13.559021055519388,48.810044532617304,2.000701188467351,1.9940130508390277,True,25.99715422931119,0.8049612500739538,True,True,False,False,380.09300923838083,-114.59021066237763,-114.59021066237763,-6.411986980558924
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,49,6,1,49,81.95449406743373,80.35106982303881,1.019955232057597,0.9998484499865432,6.265430162383683,30.45233923473639,-28.331095374802516,17.0619651715363,2.0007000630832645,1.9980573114290558,True,22.34977296299208,0.5788950443081955,True,True,False,False,331.1581409157905,-99.01212490506006,-99.01212490506006,-2.7984701133549854
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,50,6,2,50,81.95449406743373,79.73170064626271,1.027878414772973,0.9999193510318258,6.26667189402493,30.44938035356719,-42.04436295946787,23.76358455846919,2.000703542828548,1.9974477313365997,True,23.425976879741818,0.5754518133886699,True,True,False,False,315.24325537425796,-93.90643566255719,-93.90643566255719,-2.6958542924529345
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,51,6,3,51,81.95449406743373,78.73151466246925,1.0409363317698352,0.9998832860166195,6.268355740905154,30.65732846914073,1.6464478018318471,31.473689606146973,2.0007051395156443,1.9950547020623082,True,23.789590986729245,0.7404995160437615,True,True,False,False,358.96962348776805,-106.60003224852822,-106.60003224852822,-0.17391108547613968
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,52,6,4,52,81.95449406743373,79.6572104556027,1.0288396191467368,0.9999124224322166,6.2709595492021775,30.65096741807671,1.75757668679941,23.4170742126183,2.000704694201624,1.9932367612913688,True,25.300159069366746,0.7048034618194342,True,True,False,False,346.6282169998657,-103.52778706025668,-103.52778706025668,-3.2255838929416845
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,53,6,5,53,81.95449406743373,79.71316959249572,1.0281173673860413,0.9998717708725205,6.274355110670783,30.708380000638005,-7.6905202355144695,16.66927930340381,2.0007052146142077,1.9945798733130833,True,24.000746035488202,0.7668673502065003,True,True,False,False,331.47452144466894,-98.93216782986997,-98.93216782986997,-3.8672607746424488
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,54,6,6,54,81.95449406743373,79.982538656002,1.0246548239724291,0.9999331113815098,6.276884294577666,30.51913231105035,-19.619281298955812,25.700531574913597,2.0007082656521975,1.9972886810975488,True,20.33904390237713,0.7562066978047725,True,True,False,False,260.5735030144612,-76.63379133601391,-76.63379133601391,-3.935365642139425
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,55,6,7,55,81.95449406743373,80.26615440268498,1.021034266277148,0.9998410069623932,6.276619089369182,30.47132303220548,-12.439294260211994,20.561535000448703,2.000700481245739,1.9913740074231687,True,24.344732977785167,0.8122584046949666,True,True,False,False,338.39492840988794,-100.7085735851874,-100.7085735851874,-2.2898162915303937
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,56,7,7,56,81.95449406743373,79.78716668455064,1.0271638594644164,0.999801135844667,6.2755117741885575,30.78184179721578,-26.681268727721285,26.743537619288407,2.0007063771621234,1.999121849369743,True,25.384590323397187,0.42606490495762533,True,True,False,False,357.96015671010383,-106.60347678850943,-106.60347678850943,-3.0048796284580312
raw\keeper_6f30d59535114f89b568\08-09-26\map-data-2026.09.08-15.16.47.619.jpk-force-map,2026-09-08T15:16:47.619000,1,1,2.0,57,7,6,57,81.95449406743373,79.22148657659784,1.034498311114036,0.9996732953741697,6.2732774556406605,30.60837298544785,-16.16608703920174,15.849681948832,2.000701382305066,1.9990888531855364,True,24.351624220161643,0.7555403502803618,True,True,False,False,334.44619736025277,-99.68467660255904,-99.68467660255904,-3.487258167085924
