acquisition_order,point_index,far_samples,far_slope_pN_per_100nm_height,far_fit_R2,far_residual_MAD_pN,far_first_half_slope_pN_per_100nm,far_second_half_slope_pN_per_100nm,contact_R2,contact_InvOLS_nm_per_V
24,28,199,-6.223893965645285,0.0813593490955643,10.90229848037737,19.81305506256787,-12.515652347678413,0.9996903747070022,82.10016402115008
25,28,199,110.41309423512247,0.8560782779377194,26.808530410986364,98.41677113040797,159.5030511158971,0.9998071407357672,81.9784222636908
26,28,199,-13.141957442422544,0.17317933606140434,16.096567404808567,9.865612496007543,-17.109734676614263,0.9998962281956294,82.38364841285278
