source,timestamp,map_order,baseline_method,distance_nm,force_median_pN,force_q25_pN,force_q75_pN,valid_pixels
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,245.0,1.4773931271950338,-9.593831228159845,12.875540823631635,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,250.0,0.2676762461704369,-9.394581828881414,8.793699802673338,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,255.0,-1.743147686155346,-8.989918849043214,9.189330852623746,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,260.0,2.397733478783871,-10.309837100467373,9.469660669962835,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,265.0,0.32095132852054087,-11.908917374696006,8.419458609593224,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,270.0,0.5261579581503885,-12.309707415695238,8.042290539069844,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,275.0,0.9614940223055966,-11.512842858466298,9.040991382206217,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,280.0,-0.48858158208666747,-13.172559755280664,12.911520721090174,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,285.0,0.05203337676806598,-12.66427348818504,14.793029886379443,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,290.0,-0.4231850881027768,-9.202117463676373,10.037637498248895,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,295.0,1.658977786348991,-11.88556148398762,13.223100128908804,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,300.0,4.764542575692845,-8.74553936474424,13.569417728603494,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,305.0,1.54817034536751,-12.535594356148868,15.72732464355574,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,310.0,1.1449412398319465,-11.604921240253208,10.416328136331028,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,315.0,3.4936569125466916,-14.869025224437738,12.351792365598268,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,320.0,3.8956443125000693,-11.845900816411007,14.821515203717935,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,325.0,0.3499835876038089,-12.68570769168367,15.792455057771903,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,330.0,1.351448703880974,-12.288775807313492,16.282854851603517,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,335.0,3.63766519563678,-10.766592585911887,15.759387255546976,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,340.0,3.4475659839208666,-10.13691481596926,14.391633774797999,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,345.0,1.2303528452204873,-11.557677299300764,15.336778673607622,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,350.0,2.708278131950828,-12.063317550930208,17.869473723384317,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,355.0,1.7837691973370942,-9.07643912012967,20.760977339721737,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,360.0,3.3731523422583582,-10.556773906977401,18.23824549901969,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,365.0,5.022462563718994,-11.231020037987246,17.389997982232202,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,370.0,4.229840500562004,-9.11945534921956,18.90031108955857,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,375.0,4.7766048584893435,-10.191697683668684,20.030484902291292,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,380.0,5.119345163531289,-8.77250211452394,18.14224983176607,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,385.0,4.249885176384856,-3.852362003643263,18.806754486841132,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,390.0,6.998134402307695,-6.764383326501551,17.4886544471614,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,395.0,8.355614247586992,-6.694833031702233,18.081731466854176,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,400.0,8.247201524513358,-7.043560131514829,19.018465288566876,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,405.0,7.326329013389804,-7.2629724642907645,16.73121404215984,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,410.0,5.3560378989899835,-7.886072151090515,18.655384663514894,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,415.0,5.893134692029115,-4.631295740979854,20.467387880632742,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,420.0,8.414920471335417,-4.686684679261383,16.4133817598032,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,425.0,6.104431591894574,-6.62303584108711,16.70886334168419,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,430.0,5.630307010511957,-4.3521189359670185,18.351521568955853,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,435.0,7.654464495634771,-4.233181279865223,14.74343557414697,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,440.0,9.750700033348654,-5.181977384374424,15.73583919611777,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,445.0,8.560909570472624,-1.7840796237324192,17.32878485348253,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,450.0,7.117367702595345,-8.105558394913063,15.521452814507054,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,455.0,5.563757504202256,-2.8233871958413275,16.925230539342763,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,460.0,5.339688775493716,-5.2513355104530675,18.983594056806623,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,465.0,7.338361731767362,-6.356305656313004,15.09278352675088,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,470.0,6.4398990499567486,-4.135500440750779,16.894956574677604,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,475.0,2.3583241087656637,-5.631578280512344,15.848716146402598,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,480.0,5.575849351417103,-5.465071474854415,15.481171294139646,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,485.0,4.177156706583759,-4.650143057849446,15.478200070068375,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,490.0,3.2544512015058666,-6.459810685895479,15.4149174320158,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,495.0,1.915094344839297,-4.956785207758497,13.76228121346031,64
31-08-26/map-data-2026.08.31-14.40.37.339.jpk-force-map,2026-08-31T14:40:37.339000,1,far_constant_referenced,500.0,4.168730847277589,-4.950990581709403,14.37652635688443,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,5.0,905.6146674842198,647.0950814392093,1240.2829034321135,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,10.0,580.6663336035622,415.90345098627586,943.6978365561077,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,15.0,470.82255366908714,334.3144821880659,734.7096866457289,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,20.0,392.35065384843665,265.86970189983174,573.3379618288125,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,25.0,322.4460183444975,213.5826313106476,458.49649639355437,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,30.0,240.75742433280445,167.2424861286036,371.54235821441864,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,35.0,203.06422750031098,127.29916670082885,301.8640446831609,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,40.0,178.08600755000168,96.1485726373038,250.79998173773598,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,45.0,153.22330621419786,65.91754509329627,200.5464601261864,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,50.0,135.67832693433365,35.59738282061477,174.09877619519582,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,55.0,107.06045300531329,8.240624686526768,158.06682509397558,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,60.0,89.9191284091144,3.0635462092037695,146.60968507563518,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,65.0,68.90987416119023,-13.854952923851389,132.28247420742974,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,70.0,52.28192170340039,-17.448875046898575,123.4716863470732,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,75.0,37.73397925153012,-28.09484222691616,114.46474178423132,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,80.0,31.34040006705205,-29.85720497258651,103.80055933612296,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,85.0,18.991648938822504,-39.70328979925694,105.04017278923274,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,90.0,6.939115462020134,-45.34575734750125,88.24143770414675,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,95.0,2.5683981429066494,-56.28886265419423,85.42005205115296,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,100.0,-8.659321240116961,-52.404450520194814,85.45385496421139,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,105.0,-9.55403475764715,-53.951605480526936,81.2949980130581,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,110.0,-15.31910290273869,-59.042448932743014,80.13432411613793,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,115.0,-18.299733258789402,-67.64642751655268,77.34294110872861,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,120.0,-24.711962835205888,-64.9368250030094,73.16894116523238,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,125.0,-25.003209618312567,-72.61561309526597,69.79401959328685,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,130.0,-27.21312210361649,-76.14174601738122,69.68631480993642,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,135.0,-33.15460513896038,-79.52220569462928,67.85209693531594,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,140.0,-29.06206983631568,-84.6712124639788,68.35044050148034,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,145.0,-33.024767446309525,-81.76447085985623,62.305990496055486,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,150.0,-35.78773080385753,-78.22004267500242,58.3297527093838,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,155.0,-35.02987427825406,-82.0959492139346,58.762444306364735,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,160.0,-32.07483940089148,-84.6057110288387,65.48939148620099,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,165.0,-32.96686613764189,-86.53708169211598,56.6045611991709,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,170.0,-36.89290448975365,-87.9768470314407,58.056424952241336,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,175.0,-38.37781123055558,-89.47794593835678,57.86316855759674,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,180.0,-35.518218071699934,-83.13915025250671,56.44296797854548,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,185.0,-35.85821437031433,-83.68062422596267,49.16908513846298,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,190.0,-37.176807632115185,-83.51363690655074,49.30610063809611,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,195.0,-37.79953916590807,-80.8686576307802,47.69492309517639,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,200.0,-38.50069759549231,-83.72270577281611,49.746936584189015,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,205.0,-37.70399767831576,-80.53245190826027,40.08684501324763,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,210.0,-37.14691682572085,-75.20542615396172,41.80087589155962,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,215.0,-34.515646667382796,-79.40294056516973,36.03545729741309,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,220.0,-33.28170193354218,-73.84498151072098,36.49372642268552,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,225.0,-36.00780104702069,-71.1375780130146,33.26762995800862,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,230.0,-30.875405432320683,-73.81280748635923,30.39877853409213,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,235.0,-33.52827666565142,-72.77066146938715,32.76973637625122,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,240.0,-31.35711895118473,-67.4921952110334,30.187037955148128,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,245.0,-31.014205787945077,-60.95473390031712,32.81993054241745,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,250.0,-29.660307805929442,-63.87317646845381,32.73688608985875,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,255.0,-25.450980819510463,-56.86369140769837,36.21206037405652,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,260.0,-25.33276170041257,-53.832173054793564,31.606971150104233,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,265.0,-27.39839287189128,-58.66528528043266,34.923374977588466,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,270.0,-25.701515076035903,-53.309518472594135,39.015691973132206,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,275.0,-23.45985872430439,-54.11202740721425,34.95549088000499,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,280.0,-21.93480338905706,-47.70093661363113,34.698276477949605,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,285.0,-18.980118171448048,-52.25143091549428,34.5770968584112,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,290.0,-18.23986620107935,-49.86704123179701,37.77646009900974,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,295.0,-16.246600142547102,-46.92483396843567,34.628082173352304,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,300.0,-8.553807068286162,-46.201189874747904,39.753592616660654,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,305.0,-13.346148291615627,-46.198255539637195,36.46101330901499,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,310.0,-14.571905906306402,-44.84982021828438,35.0472160932326,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,315.0,-9.253395755885755,-42.897662403890884,38.87282731302799,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,320.0,-7.830559831839041,-46.38565033039427,41.5303614866547,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,325.0,-1.8547948811028137,-44.65646032058895,40.81145242146878,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,330.0,-3.8049071429502086,-45.22826271561017,43.24361951606787,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,335.0,-5.435143484709297,-41.48234977564874,42.863801496079844,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,340.0,-6.620788405203269,-34.411933056702935,45.77030856064665,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,345.0,-0.5833896009747667,-39.951171802995496,40.04396971212617,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,350.0,-2.6987181748176834,-36.060616673044905,44.467628304906015,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,355.0,-0.21531106679268028,-36.027990023523074,47.2450540639833,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,360.0,1.5576839754117395,-41.303751483073015,48.26166706477804,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,365.0,-1.069417590598624,-43.168964213303795,49.688453952182044,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,370.0,-1.3739258393836258,-40.79097842429723,46.15516541365294,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,375.0,-1.0938748612274551,-40.71080023529441,56.38975472710728,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,380.0,-0.3060604271656773,-43.4015626569879,53.19551036106307,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,385.0,1.244028634721421,-50.19993706105399,52.44105067080082,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,390.0,1.821035529635607,-45.706236066945046,55.13014717022447,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,395.0,-4.046656046726278,-46.053675093288476,53.36217148401245,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,400.0,-2.393411257460097,-49.47632389327889,51.44388411786666,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,405.0,-4.893121014476609,-46.8470828292105,57.22991155269245,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,410.0,-6.981186829621019,-56.32816766348584,56.571972812949944,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,415.0,-15.764669966186332,-51.939943314937516,58.749634301151744,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,420.0,-13.634570674354645,-57.16454110458045,54.06704749296264,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,425.0,-15.08114116914498,-58.46902253767868,59.76288848480825,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,430.0,-20.71874855885862,-60.684515701146665,56.29491811070211,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,435.0,-21.664245362039456,-59.53150451594284,57.53830391518024,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,440.0,-17.963734009823664,-62.03096269435925,56.63783250709509,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,445.0,-24.456774291121995,-59.67468466396674,56.018004139810365,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,450.0,-28.065827720425894,-62.789810359203706,52.220240866432626,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,455.0,-24.710450534487194,-65.90781746910596,55.1888760466755,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,460.0,-21.820452427429714,-66.99277414166272,47.84658659584646,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,465.0,-30.05643143856838,-65.88689737125372,54.83151941707287,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,470.0,-35.33486490961785,-68.25330245807294,53.946740976615914,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,475.0,-33.790644377158515,-65.90798629773465,51.48432936066776,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,480.0,-35.1032126422954,-72.6012536959277,48.1848560779474,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,485.0,-26.03767547709066,-70.81241056420632,51.2246546297319,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,490.0,-23.390452338988453,-77.86523109788436,38.69583900627572,64
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2026-08-31T15:01:59.514000,2,linear_drift_corrected,495.0,-37.12940891972982,-72.40556917361731,43.38119725615648,64
