dataset_type,curve_id,source,baseline_method,acquisition_order,block,nominal_speed_um_per_s,actual_gap_speed_um_per_s,clock_epoch_s,elapsed_min,fit_variant,model,dmin_nm,dmax_nm,n_distance_bins,lambda_D_nm,lambda_profile_low_nm,lambda_profile_high_nm,zeta_magnitude_mV,zeta_signed_silica_mV,zeta_profile_low_mV,zeta_profile_high_mV,baseline_pN,weighted_grid_objective,reduced_grid_objective,rmse_pN,r2,lambda_grid_boundary,zeta_grid_boundary,baseline_boundary,fit_status,weight_definition,profile_interval_status,pair_half_span_min,early_source,late_source
map,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,linear_drift_corrected,7,2,0.1,0.09549660650086758,1787835692.64,59.87396250168482,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,22.317981094042864,21.62186346530268,22.317981094042864,71.5,-71.5,71.5,73.0,5.567683217226204,28.006770875023314,0.6088428451092025,94.82690998589167,0.98737747254881,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-14.58.45.160.jpk-force-map,linear_drift_corrected,7,2,0.1,0.09549660650086758,1787835692.64,59.87396250168482,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,22.317981094042864,22.317981094042864,23.036510285681896,71.5,-71.5,70.0,71.5,9.592387779997777,7.642604099387619,0.22478247351140057,16.417244842218718,0.999128932992469,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,linear_drift_corrected,8,2,0.05,0.047614987825790156,1787836254.24175,69.23399166663488,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,21.62186346530268,21.62186346530268,21.62186346530268,74.5,-74.5,74.5,74.5,3.1503236564253343,11.800946209289679,0.2565423088976017,61.738362267055216,0.9950719701328097,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,linear_drift_corrected,8,2,0.05,0.047614987825790156,1787836254.24175,69.23399166663488,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,22.317981094042864,21.62186346530268,22.317981094042864,73.0,-73.0,71.5,74.5,3.988496880501412,3.5105311276946116,0.10325091552042975,18.261556813675213,0.9990109535597418,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,linear_drift_corrected,9,2,0.2,0.19067403820313544,1787836689.437,76.48724583387374,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,20.94745836293309,20.294088553975286,20.94745836293309,73.0,-73.0,73.0,74.5,3.8616830679277236,9.840954129980398,0.21393378543435648,79.63901905778343,0.991815732080709,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.16.41.656.jpk-force-map,linear_drift_corrected,9,2,0.2,0.19067403820313544,1787836689.437,76.48724583387374,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,20.94745836293309,20.94745836293309,20.94745836293309,73.0,-73.0,73.0,73.0,6.270402027120284,1.63067862740196,0.047961136100057644,13.682255839436078,0.999436108984987,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,linear_drift_corrected,10,2,0.2,0.1910683257040373,1787836932.08125,80.53131666580836,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,20.294088553975286,19.66109792896721,20.294088553975286,73.0,-73.0,73.0,74.5,2.958140342422858,8.584159613731588,0.1866121655159041,65.73918397970034,0.9943175730826104,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,27-08-26/0/map2-0.2-data-2026.08.27-15.20.44.298.jpk-force-map,linear_drift_corrected,10,2,0.2,0.1910683257040373,1787836932.08125,80.53131666580836,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,20.294088553975286,19.66109792896721,20.294088553975286,71.5,-71.5,71.5,73.0,5.538057817797502,1.61389696581631,0.04746755781812677,20.23476712140397,0.9987152445462862,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,linear_drift_corrected,11,2,0.05,0.04798290979465139,1787837418.131,88.63214583396912,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,18.453731477822707,18.453731477822707,19.047850843082976,73.0,-73.0,71.5,73.0,1.6985048563653287,3.2060899955102817,0.0696976085980496,30.686697713609895,0.9987011158191117,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map,linear_drift_corrected,11,2,0.05,0.04798290979465139,1787837418.131,88.63214583396912,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,18.453731477822707,17.878143222611804,19.047850843082976,71.5,-71.5,70.0,73.0,3.6983694651223105,0.7088920858428516,0.020849767230672105,5.707573750696587,0.9998877664407291,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,linear_drift_corrected,12,2,0.1,0.09666990577550738,1787837942.66425,97.37436666488648,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,17.320508075688775,16.780266063679814,17.320508075688775,68.5,-68.5,68.5,71.5,1.7013098253295116,1.540242779902573,0.033483538693534196,49.035822190117706,0.9962313101050897,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,27-08-26/0/map2-0.1-data-2026.08.27-15.36.15.070.jpk-force-map,linear_drift_corrected,12,2,0.1,0.09666990577550738,1787837942.66425,97.37436666488648,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,17.320508075688775,16.780266063679814,17.878143222611804,68.5,-68.5,67.0,71.5,1.8297683216913248,0.17180581185016747,0.0050531121132402195,4.704732549547984,0.9999091844556794,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.05-data-2026.08.27-15.48.41.060.jpk-force-map,27-08-26/0/map3-0.05-data-2026.08.27-15.48.41.060.jpk-force-map,linear_drift_corrected,13,3,0.05,0.047606609142386985,1787838847.0895,112.44812083244324,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,21.62186346530268,21.62186346530268,22.317981094042864,76.0,-76.0,73.0,77.5,0.46855058165368346,4.387832612226342,0.09538766548318135,97.64935009973648,0.9890954053918354,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.05-data-2026.08.27-15.48.41.060.jpk-force-map,27-08-26/0/map3-0.05-data-2026.08.27-15.48.41.060.jpk-force-map,linear_drift_corrected,13,3,0.05,0.047606609142386985,1787838847.0895,112.44812083244324,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,22.317981094042864,21.62186346530268,23.036510285681896,73.0,-73.0,71.5,76.0,0.05363875827079016,0.8729726806163967,0.025675667076952843,30.78179097434201,0.9973289980977527,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,linear_drift_corrected,14,3,0.2,0.19086437504015724,1787839835.07925,128.91461666822434,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,21.62186346530268,20.94745836293309,21.62186346530268,73.0,-73.0,71.5,74.5,1.6188195893111552,9.173799943523578,0.1994304335548604,133.9503731215394,0.9785980986590717,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.09.07.348.jpk-force-map,linear_drift_corrected,14,3,0.2,0.19086437504015724,1787839835.07925,128.91461666822434,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,21.62186346530268,20.94745836293309,21.62186346530268,71.5,-71.5,70.0,74.5,3.0052900281741692,1.8712860462221728,0.055037824888887435,33.64285597005067,0.9966313368180302,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,linear_drift_corrected,15,3,0.1,0.09540009573083572,1787840125.81825,133.76026666561762,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,20.294088553975286,20.294088553975286,20.94745836293309,74.5,-74.5,73.0,76.0,2.4769661024589342,12.205981362267307,0.2653474209188545,115.90802178118618,0.9849083869073746,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,27-08-26/0/map3-0.1-data-2026.08.27-16.12.38.424.jpk-force-map,linear_drift_corrected,15,3,0.1,0.09540009573083572,1787840125.81825,133.76026666561762,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,20.294088553975286,20.294088553975286,20.94745836293309,74.5,-74.5,71.5,74.5,4.829891879134025,2.8444607575725884,0.08366061051684083,15.524396434366516,0.9993021791022193,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,linear_drift_corrected,16,3,0.1,0.095783837489214,1787840503.06275,140.04767500162126,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,19.66109792896721,19.66109792896721,19.66109792896721,73.0,-73.0,71.5,73.0,1.4300836590306247,7.47565881050353,0.16251432196746804,106.80356333577886,0.9862646923035143,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,27-08-26/0/map3-0.1-data-2026.08.27-16.18.55.666.jpk-force-map,linear_drift_corrected,16,3,0.1,0.095783837489214,1787840503.06275,140.04767500162126,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,19.66109792896721,19.66109792896721,20.294088553975286,71.5,-71.5,70.0,73.0,3.449132999215798,2.012949008423953,0.0592043826007045,25.181954872003494,0.9979944548951061,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map,linear_drift_corrected,17,3,0.2,0.19244846406308702,1787840798.24725,144.96741666793824,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,19.047850843082976,18.453731477822707,19.047850843082976,71.5,-71.5,70.0,73.0,2.3297609318218804,10.993977430556907,0.23899950935993275,110.76615495904036,0.9844930575619437,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map,27-08-26/0/map3-0.2-data-2026.08.27-16.25.10.504.jpk-force-map,linear_drift_corrected,17,3,0.2,0.19244846406308702,1787840798.24725,144.96741666793824,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,19.047850843082976,19.047850843082976,19.047850843082976,70.0,-70.0,68.5,70.0,4.237285601855477,2.1594150367017573,0.06351220696181639,24.70435532281135,0.9979021565697066,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.05-data-2026.08.27-16.29.39.734.jpk-force-map,27-08-26/0/map3-0.05-data-2026.08.27-16.29.39.734.jpk-force-map,linear_drift_corrected,18,3,0.05,0.04842620755797471,1787841306.4865,153.438070833683,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,17.878143222611804,17.320508075688775,17.878143222611804,70.0,-70.0,68.5,71.5,3.2564675073659073,11.950791815230096,0.25979982207021945,84.5683085620243,0.9898539700464363,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map3-0.05-data-2026.08.27-16.29.39.734.jpk-force-map,27-08-26/0/map3-0.05-data-2026.08.27-16.29.39.734.jpk-force-map,linear_drift_corrected,18,3,0.05,0.04842620755797471,1787841306.4865,153.438070833683,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,17.878143222611804,17.320508075688775,18.453731477822707,67.0,-67.0,65.5,70.0,5.706766233614655,3.0929753979178325,0.09096986464464213,25.55824067812575,0.9973470238979335,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,linear_drift_corrected,19,4,0.2,0.19495108280404694,1787842108.4025,166.8033374985059,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,16.25687467927739,15.749808336458166,16.25687467927739,65.5,-65.5,65.5,68.5,2.8674625182581748,17.18158233046383,0.37351265935790934,121.28934070708799,0.9773535806146877,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-16.47.00.630.jpk-force-map,linear_drift_corrected,19,4,0.2,0.19495108280404694,1787842108.4025,166.8033374985059,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,16.25687467927739,16.25687467927739,16.780266063679814,65.5,-65.5,64.0,65.5,4.231872954269016,3.862044701584263,0.11358955004659597,12.27382494008436,0.9992520742351416,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,linear_drift_corrected,20,4,0.1,0.09772370530801239,1787842400.42875,171.67044166723886,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,15.258557842693115,14.7826298876199,15.258557842693115,67.0,-67.0,65.5,68.5,1.0801954209242743,11.557678439730989,0.2512538791245867,76.00123142070319,0.9908811143228026,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-16.50.32.826.jpk-force-map,linear_drift_corrected,20,4,0.1,0.09772370530801239,1787842400.42875,171.67044166723886,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,15.258557842693115,15.258557842693115,15.749808336458166,65.5,-65.5,64.0,65.5,3.0086768252848026,2.781524719082134,0.08180955056123923,8.97891650538825,0.9995785930144231,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.05-data-2026.08.27-16.56.56.658.jpk-force-map,27-08-26/0/map4-0.05-data-2026.08.27-16.56.56.658.jpk-force-map,linear_drift_corrected,21,4,0.05,0.04908511865867665,1787842943.774,180.72619583209357,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,13.874844806111179,13.44207608814922,14.321546547664008,67.0,-67.0,65.5,68.5,1.7332729463792313,7.080384043595962,0.15392139225208612,54.46139613477165,0.995079984290657,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.05-data-2026.08.27-16.56.56.658.jpk-force-map,27-08-26/0/map4-0.05-data-2026.08.27-16.56.56.658.jpk-force-map,linear_drift_corrected,21,4,0.05,0.04908511865867665,1787842943.774,180.72619583209357,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,14.321546547664008,13.874844806111179,14.7826298876199,64.0,-64.0,62.5,65.5,2.6321728804794278,1.2052254756458853,0.03544780810723192,8.951929252294022,0.9995131494535037,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.05-data-2026.08.27-17.08.28.590.jpk-force-map,27-08-26/0/map4-0.05-data-2026.08.27-17.08.28.590.jpk-force-map,linear_drift_corrected,22,4,0.05,0.049425618405138094,1787843635.6685,192.25777083237966,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,12.223089594559632,11.841840586928083,12.616612944575133,64.0,-64.0,62.5,65.5,3.0726516577256424,4.671429075848824,0.10155280599671357,45.834768003308334,0.9959180364730574,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.05-data-2026.08.27-17.08.28.590.jpk-force-map,27-08-26/0/map4-0.05-data-2026.08.27-17.08.28.590.jpk-force-map,linear_drift_corrected,22,4,0.05,0.049425618405138094,1787843635.6685,192.25777083237966,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,12.616612944575133,11.841840586928083,13.44207608814922,61.0,-61.0,58.0,65.5,5.166400340571594,0.6006068045123159,0.017664906015068114,7.732661154502132,0.9995049682914506,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,linear_drift_corrected,23,4,0.1,0.09926823854122471,1787844164.45825,201.0709333340327,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,11.472483074052871,11.114646149663537,11.472483074052871,59.5,-59.5,58.0,61.0,3.3306893068055023,9.03617375098471,0.19643855980401545,55.23711509237136,0.9926883938933003,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,27-08-26/0/map4-0.1-data-2026.08.27-17.19.56.860.jpk-force-map,linear_drift_corrected,23,4,0.1,0.09926823854122471,1787844164.45825,201.0709333340327,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,11.472483074052871,11.114646149663537,11.841840586928083,58.0,-58.0,55.0,61.0,5.886001489013705,1.3567095979949375,0.03990322347043934,5.505742694034712,0.9996549774741905,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map,linear_drift_corrected,24,4,0.2,0.19882876533419525,1787844435.8835,205.59468750158945,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,10.767970476385223,10.432107924894561,10.767970476385223,58.0,-58.0,58.0,59.5,2.4129006761966028,6.497647114032333,0.14125319813113765,50.902794615310654,0.9931418645452452,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map,27-08-26/0/map4-0.2-data-2026.08.27-17.25.48.068.jpk-force-map,linear_drift_corrected,24,4,0.2,0.19882876533419525,1787844435.8835,205.59468750158945,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,11.114646149663537,10.767970476385223,11.472483074052871,55.0,-55.0,53.5,58.0,3.80981384054809,1.2683612290695114,0.03730474203145622,10.78454736100311,0.9984089045466248,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map5-0.1-data-2026.08.27-17.31.45.428.jpk-force-map,27-08-26/0/map5-0.1-data-2026.08.27-17.31.45.428.jpk-force-map,linear_drift_corrected,25,5,0.1,0.09959368685394637,1787844872.56275,212.87267500162125,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,10.106721224330608,9.48607856330461,10.767970476385223,56.5,-56.5,52.0,62.5,2.2086533177515064,2.4951543929813753,0.05424248680394294,49.83769464294256,0.9928571396953771,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map5-0.1-data-2026.08.27-17.31.45.428.jpk-force-map,27-08-26/0/map5-0.1-data-2026.08.27-17.31.45.428.jpk-force-map,linear_drift_corrected,25,5,0.1,0.09959368685394637,1787844872.56275,212.87267500162125,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,10.106721224330608,9.190199357757056,11.114646149663537,56.5,-56.5,50.5,65.5,3.6588250461900405,0.38779671380654235,0.011405785700192421,3.3462228151641704,0.9998221098227277,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,linear_drift_corrected,26,5,0.05,0.04989539992565871,1787845419.73575,221.99222499926884,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,9.48607856330461,8.356791719157386,10.767970476385223,52.0,-52.0,43.0,61.0,2.615518798001293,2.420261498766353,0.0526143804079642,56.5486072490062,0.9879699069960656,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,27-08-26/0/map5-0.05-data-2026.08.27-17.38.13.338.jpk-force-map,linear_drift_corrected,26,5,0.05,0.04989539992565871,1787845419.73575,221.99222499926884,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,9.48607856330461,8.356791719157386,11.114646149663537,50.5,-50.5,40.0,64.0,4.382186395662795,0.35979256062286047,0.010582134135966485,11.175936589890025,0.9968647348169559,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,linear_drift_corrected,27,5,0.2,0.19972526061066104,1787845856.75475,229.27587500015895,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,8.62583929892546,7.598961145324,9.48607856330461,47.5,-47.5,40.0,58.0,2.565975928203036,3.802688405858973,0.08266713925780377,54.41304494287393,0.9844227676020194,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.49.29.094.jpk-force-map,linear_drift_corrected,27,5,0.2,0.19972526061066104,1787845856.75475,229.27587500015895,measurement_window_20_200nm,nonlinear_pb_derjaguin,20.0,200.0,37,8.356791719157386,7.3619428061166206,9.791483623609768,49.0,-49.0,38.5,61.0,4.258602691495349,1.7248017209776967,0.05072946238169696,2.821383023554808,0.9996615734948824,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map,27-08-26/0/map5-0.2-data-2026.08.27-17.53.38.834.jpk-force-map,linear_drift_corrected,28,5,0.2,0.19976521943818015,1787846106.47925,233.43794999917347,previous_primary_10_250nm,nonlinear_pb_derjaguin,10.0,250.0,49,8.096135972076024,7.3619428061166206,9.190199357757056,47.5,-47.5,38.5,55.0,2.604219131669844,6.764144452219544,0.14704661852651182,29.78977943114707,0.9945810928264391,False,False,False,interior_grid_solution,"max(pixel_IQR/1.349,2_pN); spatial_scale_not_SE",diagnostic_correlated_bins_not_formal_CI,,,
