pair_id,concentration_wt_percent,primary_included,load_regime,source_first,source_second,timestamp_first,timestamp_second,speed_first_um_per_s,speed_second_um_per_s,delta_speed_um_per_s,same_speed_control,metric,unit,paired_pixel_count,median_difference_second_minus_first,difference_mad,spatial_block_count,spatial_block_bootstrap_ci95_low,spatial_block_bootstrap_ci95_high,difference_row_gradient_per_pixel,difference_column_gradient_per_pixel,difference_plane_r2,difference_plane_inliers,difference_correlation_with_acquisition_order,inference_scope
c30_high_load_162734_2_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:42:02.033000,2.0006948003103613,1.0001721841168327,-1.0005226161935286,False,snap_distance_nm,nm,128,-2.7999021614301465,6.590305718649237,12,-3.7581288574778515,-1.5566317239705247,-0.20487324715014482,0.20592597492159762,0.02129198426638601,124,-0.08959190266361948,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:42:02.033000,2.0006948003103613,1.0001721841168327,-1.0005226161935286,False,barrier_force_nN,nN,128,0.27678101816313627,1.081555184170101,12,-0.07537550249077496,0.5171536281764736,-0.024514060859607986,-0.04761385121653985,0.04058053689424601,128,-0.08178749762835966,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:42:02.033000,2.0006948003103613,1.0001721841168327,-1.0005226161935286,False,retract_detachment_piezo_travel_nm,nm,3,-60.31135746990731,153.2305299780032,0,nan,nan,nan,nan,nan,0,0.5747470548095972,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:42:02.033000,2.0006948003103613,1.0001721841168327,-1.0005226161935286,False,retract_pull_off_force_nN,nN,1,63.98870116495909,0.0,0,nan,nan,nan,nan,nan,0,nan,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:53:04.534000,2.0006948003103613,4.00273760231792,2.0020428020075585,False,contact_invOLS_nm_per_V,nm/V,206,-1.3383244937317045,1.146275086047869,16,-1.756921194383899,-0.7091521817306656,0.20842713023489284,0.007691717284112803,0.6725827194123336,202,0.6430275088786271,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:53:04.534000,2.0006948003103613,4.00273760231792,2.0020428020075585,False,contact_height_nm,nm,206,38.795918475367216,8.53748310442587,16,35.130793753378384,44.33254677644891,-1.936016324839673,0.05898319663274476,0.9594640067447012,203,-0.9759975159488747,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:53:04.534000,2.0006948003103613,4.00273760231792,2.0020428020075585,False,terminal_load_nN,nN,206,0.007264068839786475,0.23162551112772872,16,-0.025101901116229897,0.05490005748992964,-0.006942719068359743,-0.0010984059375364905,0.014169577619714602,205,-0.15647278604312886,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:53:04.534000,2.0006948003103613,4.00273760231792,2.0020428020075585,False,far_slope_pN_per_100nm,pN/100nm,206,11.553722021702804,19.517599242161115,16,5.540008922788108,13.261592852601709,-1.2923484838542516,0.0993881242113347,0.06480312242286224,205,-0.23462704872283785,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:53:04.534000,2.0006948003103613,4.00273760231792,2.0020428020075585,False,snap_distance_nm,nm,154,-5.793322033080589,4.775161369796541,16,-7.354774201686779,-4.530682574052565,0.08285888868356156,0.14100649591557682,0.01626695106868359,145,-0.03815250799088197,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:53:04.534000,2.0006948003103613,4.00273760231792,2.0020428020075585,False,barrier_force_nN,nN,154,0.8242473108142332,1.2275211216769706,16,0.5595920659784248,0.9694453184085954,-0.07987910333205508,0.02885856127125634,0.06000663251812455,154,-0.2262727786994001,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:53:04.534000,2.0006948003103613,4.00273760231792,2.0020428020075585,False,retract_detachment_piezo_travel_nm,nm,5,-19.247305370116692,161.00639055216695,0,nan,nan,nan,nan,nan,0,-0.43068723660844227,within_area_paired_not_independent_map_replication
c30_high_load_162734_2_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.27.34.022.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:27:34.022000,2026-08-20T16:53:04.534000,2.0006948003103613,4.00273760231792,2.0020428020075585,False,retract_pull_off_force_nN,nN,1,-63.52631631959183,0.0,0,nan,nan,nan,nan,nan,0,nan,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:42:02.033000,1.0001704103420987,1.0001721841168327,1.773774733981881e-06,True,contact_invOLS_nm_per_V,nm/V,100,-0.28710806728973637,0.4273056737063283,8,-0.3622787488883006,-0.14853848025580874,-0.028667118230771622,0.022057643527277782,0.08667115748776222,91,-0.169689237687726,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:42:02.033000,1.0001704103420987,1.0001721841168327,1.773774733981881e-06,True,contact_height_nm,nm,100,-16.547884670157146,7.7441088069211235,8,-23.45762363324684,-13.153392584647008,3.6786065430607504,-0.02100120634393443,0.8499924939785283,99,0.9123385583827729,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:42:02.033000,1.0001704103420987,1.0001721841168327,1.773774733981881e-06,True,terminal_load_nN,nN,100,0.05653146009424681,0.2539116250381958,8,-0.03892696206849777,0.12684921565428553,0.04603221676245982,-0.004153193064950062,0.11401529327544446,99,0.1190465127662646,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:42:02.033000,1.0001704103420987,1.0001721841168327,1.773774733981881e-06,True,far_slope_pN_per_100nm,pN/100nm,100,5.104522966584884,24.418412095128367,8,-2.6640434306965517,11.894332223048126,2.756571562339056,-0.1337495906804302,0.05062797098838645,100,0.2267494898580562,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:42:02.033000,1.0001704103420987,1.0001721841168327,1.773774733981881e-06,True,snap_distance_nm,nm,65,0.7091130880289285,4.528091583915965,8,-0.6476937509816789,1.910241052586474,1.1218654608481489,0.1833589238207609,0.07625940334988701,64,0.1517181145602651,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:42:02.033000,1.0001704103420987,1.0001721841168327,1.773774733981881e-06,True,barrier_force_nN,nN,65,-0.09106029983719344,0.8556043617275926,8,-0.41325728119770533,0.1159671719738764,-0.04288397677590264,-0.018663999649542247,0.012580059461277604,65,-0.029096697566666014,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:42:02.033000,1.0001704103420987,1.0001721841168327,1.773774733981881e-06,True,retract_detachment_piezo_travel_nm,nm,7,7.11712772379588,35.88381680562995,0,nan,nan,nan,nan,nan,0,-0.22876411759435056,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_164202_1,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:42:02.033000,1.0001704103420987,1.0001721841168327,1.773774733981881e-06,True,retract_pull_off_force_nN,nN,1,-2.200188073966719,0.0,0,nan,nan,nan,nan,nan,0,nan,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:53:04.534000,1.0001704103420987,4.00273760231792,3.002567191975821,False,contact_invOLS_nm_per_V,nm/V,101,-0.2059752724308268,0.7571781270192962,8,-0.6344515002718722,0.04264423386710936,0.19348184060355875,0.015346432668290028,0.24526493663513338,97,0.40010526709610933,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:53:04.534000,1.0001704103420987,4.00273760231792,3.002567191975821,False,contact_height_nm,nm,101,10.786499799387457,4.583348199568482,8,7.96796486538824,13.535598622403086,1.7680128175117173,0.04616996205249713,0.8691066679018742,98,0.8163588947128352,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:53:04.534000,1.0001704103420987,4.00273760231792,3.002567191975821,False,terminal_load_nN,nN,101,-0.12738492771872245,0.2337474976037877,8,-0.1742843963496341,-0.09363988531996803,0.025750627140567812,-0.0013949332918428217,0.04730434095739067,100,0.010092396202828013,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:53:04.534000,1.0001704103420987,4.00273760231792,3.002567191975821,False,far_slope_pN_per_100nm,pN/100nm,101,-4.279885137701701,20.905722512131586,8,-9.009561777969733,-1.061917906594875,0.5013521521983781,-0.1898649003211097,0.004228291064592105,101,0.050398698870619714,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:53:04.534000,1.0001704103420987,4.00273760231792,3.002567191975821,False,snap_distance_nm,nm,63,-3.339584516460607,3.9846795354456304,8,-3.623257766703981,-2.3260275503096337,0.130747731474374,0.22678166902361457,0.03126963903066016,59,0.08898950612643328,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:53:04.534000,1.0001704103420987,4.00273760231792,3.002567191975821,False,barrier_force_nN,nN,63,0.5884014630425662,0.7771639016239271,8,0.45933076971362996,0.8123977671877358,-0.053727956452539714,0.0004986111531460613,0.0209518064177161,61,-0.24374366469691106,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:53:04.534000,1.0001704103420987,4.00273760231792,3.002567191975821,False,retract_detachment_piezo_travel_nm,nm,10,-15.360248867445705,28.526034684204163,0,nan,nan,nan,nan,nan,0,0.20647260452832225,within_area_paired_not_independent_map_replication
c30_high_load_163753_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.37.53.539.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:37:53.539000,2026-08-20T16:53:04.534000,1.0001704103420987,4.00273760231792,3.002567191975821,False,retract_pull_off_force_nN,nN,1,-129.71520555851762,0.0,0,nan,nan,nan,nan,nan,0,nan,within_area_paired_not_independent_map_replication
c30_high_load_164202_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:42:02.033000,2026-08-20T16:53:04.534000,1.0001721841168327,4.00273760231792,3.002565418201087,False,contact_invOLS_nm_per_V,nm/V,179,-0.04134986025006526,0.754122475832629,12,-0.21501191359167648,0.2662525155398667,0.030321066120916743,0.00225664168153826,0.017177472034221042,175,0.09923916763519745,within_area_paired_not_independent_map_replication
c30_high_load_164202_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:42:02.033000,2026-08-20T16:53:04.534000,1.0001721841168327,4.00273760231792,3.002565418201087,False,contact_height_nm,nm,179,25.22207293728752,9.48452895843119,12,17.408276609501627,27.679677628867466,-2.14597321197952,0.10014502959664595,0.9097042817112857,175,-0.931386638317118,within_area_paired_not_independent_map_replication
c30_high_load_164202_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:42:02.033000,2026-08-20T16:53:04.534000,1.0001721841168327,4.00273760231792,3.002565418201087,False,terminal_load_nN,nN,179,-0.18787853706118796,0.2846561269969938,12,-0.22626878936501402,-0.14302703477842726,-0.008495064075857973,0.0035415305768175627,0.013927635743292144,177,0.03407571320109709,within_area_paired_not_independent_map_replication
c30_high_load_164202_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:42:02.033000,2026-08-20T16:53:04.534000,1.0001721841168327,4.00273760231792,3.002565418201087,False,far_slope_pN_per_100nm,pN/100nm,179,-15.475313198861539,21.25635057729974,12,-18.274847384781495,-11.33270588178858,-0.6377399828537762,0.07534608813108701,0.008876258940178294,179,-0.08371000742211535,within_area_paired_not_independent_map_replication
c30_high_load_164202_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:42:02.033000,2026-08-20T16:53:04.534000,1.0001721841168327,4.00273760231792,3.002565418201087,False,snap_distance_nm,nm,113,-3.573839292852246,3.317813783455268,12,-4.493238612425946,-2.9126648780578517,0.19692587606182121,0.05601502572753976,0.04369704263924323,90,0.0813152933766566,within_area_paired_not_independent_map_replication
c30_high_load_164202_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:42:02.033000,2026-08-20T16:53:04.534000,1.0001721841168327,4.00273760231792,3.002565418201087,False,barrier_force_nN,nN,113,0.5866920930957553,0.8063656079216921,12,0.42307095971532993,0.7308085927587566,-0.036208870099002644,0.00811942021747656,0.020942352296700273,110,-0.08876624518195707,within_area_paired_not_independent_map_replication
c30_high_load_164202_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:42:02.033000,2026-08-20T16:53:04.534000,1.0001721841168327,4.00273760231792,3.002565418201087,False,retract_detachment_piezo_travel_nm,nm,5,19.850872286019353,94.01115873597129,0,nan,nan,nan,nan,nan,0,0.11787066994593633,within_area_paired_not_independent_map_replication
c30_high_load_164202_1_to_165304_4,30,True,high_load,20-08-26/30/map-data-2026.08.20-16.42.02.033.jpk-force-map,20-08-26/30/map-data-2026.08.20-16.53.04.534.jpk-force-map,2026-08-20T16:42:02.033000,2026-08-20T16:53:04.534000,1.0001721841168327,4.00273760231792,3.002565418201087,False,retract_pull_off_force_nN,nN,1,-127.51501748455091,0.0,0,nan,nan,nan,nan,nan,0,nan,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_170748_1,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.07.48.782.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:07:48.782000,2.00069701891158,1.0001694814408835,-1.0005275374706966,False,contact_invOLS_nm_per_V,nm/V,255,0.16927437312425297,0.5584801785843262,16,0.035561666207961196,0.31474190165967997,0.0057588589493667505,0.013976913540717964,0.015040445956942983,234,-0.04766816036481374,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_170748_1,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.07.48.782.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:07:48.782000,2.00069701891158,1.0001694814408835,-1.0005275374706966,False,contact_height_nm,nm,255,48.867180869079675,13.476039031759656,16,40.60302260213973,57.19311516846392,-2.297017612888291,0.02243302755595611,0.907517299961798,250,-0.9275384908860768,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_170748_1,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.07.48.782.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:07:48.782000,2.00069701891158,1.0001694814408835,-1.0005275374706966,False,terminal_load_nN,nN,255,0.2067522461105611,0.20765430038144153,16,0.16352388398605555,0.2401479035542451,0.0122983030733523,0.0032683722589762158,0.06406527794227701,253,0.1589152585184204,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_170748_1,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.07.48.782.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:07:48.782000,2.00069701891158,1.0001694814408835,-1.0005275374706966,False,far_slope_pN_per_100nm,pN/100nm,255,18.229563901053254,16.5667650489962,16,14.958105478504041,21.489872948590946,1.118500523967712,0.05482477165250865,0.09363251816511398,253,0.2817132853356027,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_170748_1,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.07.48.782.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:07:48.782000,2.00069701891158,1.0001694814408835,-1.0005275374706966,False,snap_distance_nm,nm,124,0.2976490017775699,2.914560154549571,16,-0.2387466917203085,0.9428993231237346,-0.01565640388619455,-0.13164019114247028,0.06404614723393798,115,0.12646809551251056,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_170748_1,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.07.48.782.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:07:48.782000,2.00069701891158,1.0001694814408835,-1.0005275374706966,False,barrier_force_nN,nN,124,-0.1297259521785845,0.7572566245162575,16,-0.25594556168952387,0.037055231934875366,0.03864177355879431,0.035740843923451435,0.0912608603072973,122,0.12847747584985175,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_170748_1,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.07.48.782.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:07:48.782000,2.00069701891158,1.0001694814408835,-1.0005275374706966,False,retract_detachment_piezo_travel_nm,nm,239,40.08011514688542,67.87919032210628,16,13.029345281607037,62.322683232327115,5.71726547699102,-3.3167278567328173,0.26918224300458504,228,0.3441153367918826,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_170748_1,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.07.48.782.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:07:48.782000,2.00069701891158,1.0001694814408835,-1.0005275374706966,False,retract_pull_off_force_nN,nN,116,-0.4644711536842152,13.801380900752344,13,-3.4616607515193247,1.86698518421457,0.24857046912452033,1.1397320974031833,0.11212153070153874,108,-0.09366805762473984,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_171839_4,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.18.39.693.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:18:39.693000,2.00069701891158,4.0027398807261,2.00204286181452,False,contact_invOLS_nm_per_V,nm/V,255,2.5686136880593082,0.8556804687214217,16,2.426281678660259,2.7484185040321663,0.05824283463438682,0.004353985255301297,0.12416480114805861,228,0.034943826607731446,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_171839_4,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.18.39.693.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:18:39.693000,2.00069701891158,4.0027398807261,2.00204286181452,False,contact_height_nm,nm,255,96.80466036505459,21.325537511139704,16,84.06381401552542,108.15017127199371,-3.7080193895053477,0.02482030524385137,0.9717058998470521,236,-0.9294193905570232,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_171839_4,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.18.39.693.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:18:39.693000,2.00069701891158,4.0027398807261,2.00204286181452,False,terminal_load_nN,nN,255,0.06302138114124034,0.19827362745743796,16,0.03050208598589421,0.10771751578354184,-0.00047174424491964063,0.00865926643810313,0.03908194387999642,254,-0.0904849149864044,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_171839_4,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.18.39.693.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:18:39.693000,2.00069701891158,4.0027398807261,2.00204286181452,False,far_slope_pN_per_100nm,pN/100nm,255,8.288165577585335,14.429690407794732,16,5.85720994359123,9.728942798830865,-0.15497946375735827,0.48742356164020056,0.024440076162623336,254,-0.04843592316295285,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_171839_4,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.18.39.693.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:18:39.693000,2.00069701891158,4.0027398807261,2.00204286181452,False,snap_distance_nm,nm,94,-3.2275932510883725,2.064616935876533,16,-3.9791405119192023,-2.5358270893471775,-0.08109828675920601,-0.0641984486202474,0.07221120068862963,91,-0.14303472601396647,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_171839_4,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.18.39.693.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:18:39.693000,2.00069701891158,4.0027398807261,2.00204286181452,False,barrier_force_nN,nN,94,0.7789687629000002,0.7135692939643321,16,0.5356135232505689,0.9255799755716067,0.02388457611497735,-0.0013677647841736779,0.016751279960041998,92,0.10237298999513854,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_171839_4,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.18.39.693.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:18:39.693000,2.00069701891158,4.0027398807261,2.00204286181452,False,retract_detachment_piezo_travel_nm,nm,243,32.06281124293503,86.23830937234884,16,-0.26400151085910295,56.26203229305156,7.894485630299652,-2.997345900107904,0.20682423678597006,228,0.17482724940999397,within_area_paired_not_independent_map_replication
c40_main_170303_2_to_171839_4,40,True,main,20-08-26/40/map-data-2026.08.20-17.03.03.894.jpk-force-map,20-08-26/40/map-data-2026.08.20-17.18.39.693.jpk-force-map,2026-08-20T17:03:03.894000,2026-08-20T17:18:39.693000,2.00069701891158,4.0027398807261,2.00204286181452,False,retract_pull_off_force_nN,nN,142,4.619163670316752,25.219956548301152,15,-3.2905062671324945,10.667533833147615,-2.134239507240915,0.33108375390697087,0.11478654711160596,129,-0.025827305739289895,within_area_paired_not_independent_map_replication
