concentration_wt_percent,speed_um_per_s,map_timestamp,map_row,map_column,distance_nm,force_linear_drift_corrected_pN
0,1,2026-08-20T15:06:26.277000,0,0,25.0,2018.6269447115515
0,1,2026-08-20T15:06:26.277000,0,0,30.0,1507.7229333478588
0,1,2026-08-20T15:06:26.277000,0,0,35.0,1173.9995451647158
0,1,2026-08-20T15:06:26.277000,0,0,40.0,929.4003487428974
0,1,2026-08-20T15:06:26.277000,0,0,45.0,745.7337052519154
0,1,2026-08-20T15:06:26.277000,0,0,50.0,574.4832316380035
0,1,2026-08-20T15:06:26.277000,0,0,55.0,465.3337585702389
0,1,2026-08-20T15:06:26.277000,0,0,60.0,362.9714170112734
0,1,2026-08-20T15:06:26.277000,0,0,65.0,294.42030360639063
0,1,2026-08-20T15:06:26.277000,0,0,70.0,243.9732657915257
0,1,2026-08-20T15:06:26.277000,0,0,75.0,181.59150462249175
0,1,2026-08-20T15:06:26.277000,0,0,80.0,152.11030881006724
0,1,2026-08-20T15:06:26.277000,0,0,85.0,109.76218511495958
0,1,2026-08-20T15:06:26.277000,0,0,90.0,97.84033585060077
0,1,2026-08-20T15:06:26.277000,0,0,95.0,85.83418565075353
0,1,2026-08-20T15:06:26.277000,0,0,100.0,59.19775049843137
0,1,2026-08-20T15:06:26.277000,0,0,105.0,43.67382941061685
0,1,2026-08-20T15:06:26.277000,0,0,110.0,20.4161526627292
0,1,2026-08-20T15:06:26.277000,0,0,115.0,21.938144050667685
0,1,2026-08-20T15:06:26.277000,0,0,120.0,18.63063503367019
0,1,2026-08-20T15:06:26.277000,0,0,125.0,13.702801597327866
0,1,2026-08-20T15:06:26.277000,0,0,130.0,13.233873147462559
0,1,2026-08-20T15:06:26.277000,0,0,135.0,11.40926273206437
0,1,2026-08-20T15:06:26.277000,0,0,140.0,2.385726714645803
0,1,2026-08-20T15:06:26.277000,0,0,145.0,-5.128783626172648
0,1,2026-08-20T15:06:26.277000,0,0,150.0,-3.529608211245307
0,1,2026-08-20T15:06:26.277000,0,0,155.0,-4.996983354043793
0,1,2026-08-20T15:06:26.277000,0,0,160.0,-4.730988575078588
0,1,2026-08-20T15:06:26.277000,0,0,165.0,-10.934787427509196
0,1,2026-08-20T15:06:26.277000,0,0,170.0,-11.229463919967277
0,1,2026-08-20T15:06:26.277000,0,0,175.0,-10.704818491174327
0,1,2026-08-20T15:06:26.277000,0,0,180.0,-7.477744776235485
0,1,2026-08-20T15:06:26.277000,0,0,185.0,-12.37069781765994
0,1,2026-08-20T15:06:26.277000,0,0,190.0,-8.191148556121695
0,1,2026-08-20T15:06:26.277000,0,0,195.0,-6.876340625918946
0,1,2026-08-20T15:06:26.277000,0,0,200.0,-16.693638325509006
0,1,2026-08-20T15:06:26.277000,0,0,205.0,-6.277587167853797
0,1,2026-08-20T15:06:26.277000,0,0,210.0,-5.635233688875983
0,1,2026-08-20T15:06:26.277000,0,0,215.0,-8.203144199683061
0,1,2026-08-20T15:06:26.277000,0,0,220.0,-8.9085960157171
0,1,2026-08-20T15:06:26.277000,0,0,225.0,-6.23744677568996
0,1,2026-08-20T15:06:26.277000,0,0,230.0,-4.702970156958786
0,1,2026-08-20T15:06:26.277000,0,0,235.0,-7.287547271316184
0,1,2026-08-20T15:06:26.277000,0,0,240.0,-3.191163238297967
0,1,2026-08-20T15:06:26.277000,0,0,245.0,-1.0305251968969937
0,1,2026-08-20T15:06:26.277000,0,0,250.0,2.31743742033686
0,2,2026-08-20T15:01:47.915000,0,0,25.0,2003.4451058401846
0,2,2026-08-20T15:01:47.915000,0,0,30.0,1528.3595414158633
0,2,2026-08-20T15:01:47.915000,0,0,35.0,1205.6934300842122
0,2,2026-08-20T15:01:47.915000,0,0,40.0,956.6224600733485
0,2,2026-08-20T15:01:47.915000,0,0,45.0,791.5929014386811
0,2,2026-08-20T15:01:47.915000,0,0,50.0,650.8841543121687
0,2,2026-08-20T15:01:47.915000,0,0,55.0,507.6694835122182
0,2,2026-08-20T15:01:47.915000,0,0,60.0,396.48279615072386
0,2,2026-08-20T15:01:47.915000,0,0,65.0,337.8605025121045
0,2,2026-08-20T15:01:47.915000,0,0,70.0,270.39783624188556
0,2,2026-08-20T15:01:47.915000,0,0,75.0,216.5831863456283
0,2,2026-08-20T15:01:47.915000,0,0,80.0,171.66278740089584
0,2,2026-08-20T15:01:47.915000,0,0,85.0,140.48261807954586
0,2,2026-08-20T15:01:47.915000,0,0,90.0,113.21803797700224
0,2,2026-08-20T15:01:47.915000,0,0,95.0,93.5086187823591
0,2,2026-08-20T15:01:47.915000,0,0,100.0,88.11287135433851
0,2,2026-08-20T15:01:47.915000,0,0,105.0,78.94892576627606
0,2,2026-08-20T15:01:47.915000,0,0,110.0,62.46034661314382
0,2,2026-08-20T15:01:47.915000,0,0,115.0,53.62169180557172
0,2,2026-08-20T15:01:47.915000,0,0,120.0,31.577033904428422
0,2,2026-08-20T15:01:47.915000,0,0,125.0,38.37966445737124
0,2,2026-08-20T15:01:47.915000,0,0,130.0,30.725151529236147
0,2,2026-08-20T15:01:47.915000,0,0,135.0,19.292849233772092
0,2,2026-08-20T15:01:47.915000,0,0,140.0,22.522164453706658
0,2,2026-08-20T15:01:47.915000,0,0,145.0,9.932097861555784
0,2,2026-08-20T15:01:47.915000,0,0,150.0,14.963303869112291
0,2,2026-08-20T15:01:47.915000,0,0,155.0,13.658095112682428
0,2,2026-08-20T15:01:47.915000,0,0,160.0,16.48771312651316
0,2,2026-08-20T15:01:47.915000,0,0,165.0,16.99498072835504
0,2,2026-08-20T15:01:47.915000,0,0,170.0,7.494974037992684
0,2,2026-08-20T15:01:47.915000,0,0,175.0,20.685874631670742
0,2,2026-08-20T15:01:47.915000,0,0,180.0,15.673819918220143
0,2,2026-08-20T15:01:47.915000,0,0,185.0,6.374550514884726
0,2,2026-08-20T15:01:47.915000,0,0,190.0,18.5971176308762
0,2,2026-08-20T15:01:47.915000,0,0,195.0,17.7265701667319
0,2,2026-08-20T15:01:47.915000,0,0,200.0,14.24786129713376
0,2,2026-08-20T15:01:47.915000,0,0,205.0,16.838556743265848
0,2,2026-08-20T15:01:47.915000,0,0,210.0,17.117697720669103
0,2,2026-08-20T15:01:47.915000,0,0,215.0,19.24970218658566
0,2,2026-08-20T15:01:47.915000,0,0,220.0,7.951506670548389
0,2,2026-08-20T15:01:47.915000,0,0,225.0,16.14414446230476
0,2,2026-08-20T15:01:47.915000,0,0,230.0,18.571971750668506
0,2,2026-08-20T15:01:47.915000,0,0,235.0,18.98293887290069
0,2,2026-08-20T15:01:47.915000,0,0,240.0,19.0851260401796
0,2,2026-08-20T15:01:47.915000,0,0,245.0,15.904847955504241
0,2,2026-08-20T15:01:47.915000,0,0,250.0,19.24447084721591
0,4,2026-08-20T15:15:57.076000,0,0,25.0,1867.536868491855
0,4,2026-08-20T15:15:57.076000,0,0,30.0,1387.119898242925
0,4,2026-08-20T15:15:57.076000,0,0,35.0,1047.4610314222812
0,4,2026-08-20T15:15:57.076000,0,0,40.0,755.3886132205117
0,4,2026-08-20T15:15:57.076000,0,0,45.0,571.4325558517227
0,4,2026-08-20T15:15:57.076000,0,0,50.0,440.07372251302036
0,4,2026-08-20T15:15:57.076000,0,0,55.0,296.5453434713638
0,4,2026-08-20T15:15:57.076000,0,0,60.0,212.19721253427397
0,4,2026-08-20T15:15:57.076000,0,0,65.0,166.88267138502465
0,4,2026-08-20T15:15:57.076000,0,0,70.0,115.34283958927935
0,4,2026-08-20T15:15:57.076000,0,0,75.0,79.42705238866957
0,4,2026-08-20T15:15:57.076000,0,0,80.0,49.26547581987464
0,4,2026-08-20T15:15:57.076000,0,0,85.0,44.1966578659071
0,4,2026-08-20T15:15:57.076000,0,0,90.0,17.78172012781964
0,4,2026-08-20T15:15:57.076000,0,0,95.0,-10.783968107988668
0,4,2026-08-20T15:15:57.076000,0,0,100.0,-7.4606390348034575
0,4,2026-08-20T15:15:57.076000,0,0,105.0,-14.571358920544576
0,4,2026-08-20T15:15:57.076000,0,0,110.0,-34.65098589140568
0,4,2026-08-20T15:15:57.076000,0,0,115.0,-40.963516077967995
0,4,2026-08-20T15:15:57.076000,0,0,120.0,-55.42590646785527
0,4,2026-08-20T15:15:57.076000,0,0,125.0,-56.3859081600337
0,4,2026-08-20T15:15:57.076000,0,0,130.0,-58.10076189592248
0,4,2026-08-20T15:15:57.076000,0,0,135.0,-58.43312882696872
0,4,2026-08-20T15:15:57.076000,0,0,140.0,-50.301536385433565
0,4,2026-08-20T15:15:57.076000,0,0,145.0,-71.15357508260705
0,4,2026-08-20T15:15:57.076000,0,0,150.0,-61.0358381807344
0,4,2026-08-20T15:15:57.076000,0,0,155.0,-70.63997402547758
0,4,2026-08-20T15:15:57.076000,0,0,160.0,-52.88640089307603
0,4,2026-08-20T15:15:57.076000,0,0,165.0,-70.75480169064936
0,4,2026-08-20T15:15:57.076000,0,0,170.0,-63.49205772265857
0,4,2026-08-20T15:15:57.076000,0,0,175.0,-74.57802806608846
0,4,2026-08-20T15:15:57.076000,0,0,180.0,-61.72467072395027
0,4,2026-08-20T15:15:57.076000,0,0,185.0,-73.1428529853961
0,4,2026-08-20T15:15:57.076000,0,0,190.0,-61.89342188821994
0,4,2026-08-20T15:15:57.076000,0,0,195.0,-50.295693507481516
0,4,2026-08-20T15:15:57.076000,0,0,200.0,-45.21110673279507
0,4,2026-08-20T15:15:57.076000,0,0,205.0,-53.847328399351426
0,4,2026-08-20T15:15:57.076000,0,0,210.0,-49.573718391328
0,4,2026-08-20T15:15:57.076000,0,0,215.0,-50.76795868058281
0,4,2026-08-20T15:15:57.076000,0,0,220.0,-47.66250455677022
0,4,2026-08-20T15:15:57.076000,0,0,225.0,-46.04546432126462
0,4,2026-08-20T15:15:57.076000,0,0,230.0,-59.21983962189463
0,4,2026-08-20T15:15:57.076000,0,0,235.0,-52.91560235400432
0,4,2026-08-20T15:15:57.076000,0,0,240.0,-46.38518636964849
0,4,2026-08-20T15:15:57.076000,0,0,245.0,-53.25130751722655
0,4,2026-08-20T15:15:57.076000,0,0,250.0,-42.04697743005455
0,1,2026-08-20T15:06:26.277000,0,1,25.0,1711.66685744605
0,1,2026-08-20T15:06:26.277000,0,1,30.0,1342.6597439478387
0,1,2026-08-20T15:06:26.277000,0,1,35.0,1045.689512925989
0,1,2026-08-20T15:06:26.277000,0,1,40.0,820.6892890244003
0,1,2026-08-20T15:06:26.277000,0,1,45.0,673.1989486301313
0,1,2026-08-20T15:06:26.277000,0,1,50.0,528.3252745764901
0,1,2026-08-20T15:06:26.277000,0,1,55.0,413.33768920348336
0,1,2026-08-20T15:06:26.277000,0,1,60.0,339.9555372872703
0,1,2026-08-20T15:06:26.277000,0,1,65.0,266.33335095414486
0,1,2026-08-20T15:06:26.277000,0,1,70.0,224.7512435286762
0,1,2026-08-20T15:06:26.277000,0,1,75.0,180.6839853616355
0,1,2026-08-20T15:06:26.277000,0,1,80.0,147.64472819696073
0,1,2026-08-20T15:06:26.277000,0,1,85.0,120.3084477535615
0,1,2026-08-20T15:06:26.277000,0,1,90.0,99.31719614900507
0,1,2026-08-20T15:06:26.277000,0,1,95.0,83.07437563731001
0,1,2026-08-20T15:06:26.277000,0,1,100.0,70.45485407342817
0,1,2026-08-20T15:06:26.277000,0,1,105.0,62.96945219782386
0,1,2026-08-20T15:06:26.277000,0,1,110.0,33.285113949183796
0,1,2026-08-20T15:06:26.277000,0,1,115.0,38.31648134046752
0,1,2026-08-20T15:06:26.277000,0,1,120.0,38.235052917093135
0,1,2026-08-20T15:06:26.277000,0,1,125.0,37.190240003117644
0,1,2026-08-20T15:06:26.277000,0,1,130.0,36.17816696221464
0,1,2026-08-20T15:06:26.277000,0,1,135.0,17.618252499901267
0,1,2026-08-20T15:06:26.277000,0,1,140.0,17.545226855185355
0,1,2026-08-20T15:06:26.277000,0,1,145.0,19.4102198929034
0,1,2026-08-20T15:06:26.277000,0,1,150.0,16.420703962126066
0,1,2026-08-20T15:06:26.277000,0,1,155.0,7.432889372937884
0,1,2026-08-20T15:06:26.277000,0,1,160.0,14.201263379965376
0,1,2026-08-20T15:06:26.277000,0,1,165.0,9.98619211606172
0,1,2026-08-20T15:06:26.277000,0,1,170.0,12.577522278492996
0,1,2026-08-20T15:06:26.277000,0,1,175.0,13.525284633694586
0,1,2026-08-20T15:06:26.277000,0,1,180.0,9.130629820985446
0,1,2026-08-20T15:06:26.277000,0,1,185.0,20.883401647415067
0,1,2026-08-20T15:06:26.277000,0,1,190.0,15.342503687865129
0,1,2026-08-20T15:06:26.277000,0,1,195.0,7.030912694494715
0,1,2026-08-20T15:06:26.277000,0,1,200.0,5.119157487878215
0,1,2026-08-20T15:06:26.277000,0,1,205.0,8.928160728858925
0,1,2026-08-20T15:06:26.277000,0,1,210.0,12.30965665322821
0,1,2026-08-20T15:06:26.277000,0,1,215.0,22.371967532623337
0,1,2026-08-20T15:06:26.277000,0,1,220.0,24.917611510108227
0,1,2026-08-20T15:06:26.277000,0,1,225.0,19.153963666640593
0,1,2026-08-20T15:06:26.277000,0,1,230.0,18.831240019121424
0,1,2026-08-20T15:06:26.277000,0,1,235.0,22.080194062189364
0,1,2026-08-20T15:06:26.277000,0,1,240.0,9.050073718307825
0,1,2026-08-20T15:06:26.277000,0,1,245.0,4.981932105769643
0,1,2026-08-20T15:06:26.277000,0,1,250.0,14.02569270031691
0,2,2026-08-20T15:01:47.915000,0,1,25.0,1944.123978179796
0,2,2026-08-20T15:01:47.915000,0,1,30.0,1475.2392131467998
0,2,2026-08-20T15:01:47.915000,0,1,35.0,1130.055783914545
0,2,2026-08-20T15:01:47.915000,0,1,40.0,905.7088351688761
0,2,2026-08-20T15:01:47.915000,0,1,45.0,731.0515280759234
0,2,2026-08-20T15:01:47.915000,0,1,50.0,559.7677682831753
0,2,2026-08-20T15:01:47.915000,0,1,55.0,440.9316377046687
0,2,2026-08-20T15:01:47.915000,0,1,60.0,351.51712812413655
0,2,2026-08-20T15:01:47.915000,0,1,65.0,266.06026530690616
0,2,2026-08-20T15:01:47.915000,0,1,70.0,223.1680591911738
0,2,2026-08-20T15:01:47.915000,0,1,75.0,178.479786973744
0,2,2026-08-20T15:01:47.915000,0,1,80.0,144.31692111431002
0,2,2026-08-20T15:01:47.915000,0,1,85.0,105.09808305781941
0,2,2026-08-20T15:01:47.915000,0,1,90.0,78.15031289981675
0,2,2026-08-20T15:01:47.915000,0,1,95.0,71.22137547000756
0,2,2026-08-20T15:01:47.915000,0,1,100.0,50.33547962314616
0,2,2026-08-20T15:01:47.915000,0,1,105.0,23.376027998361817
0,2,2026-08-20T15:01:47.915000,0,1,110.0,10.437433925614846
0,2,2026-08-20T15:01:47.915000,0,1,115.0,11.273116544038514
0,2,2026-08-20T15:01:47.915000,0,1,120.0,7.036853478613594
0,2,2026-08-20T15:01:47.915000,0,1,125.0,6.608616001585166
0,2,2026-08-20T15:01:47.915000,0,1,130.0,0.1158456891102463
0,2,2026-08-20T15:01:47.915000,0,1,135.0,-15.441492803978615
0,2,2026-08-20T15:01:47.915000,0,1,140.0,-14.393391435594419
0,2,2026-08-20T15:01:47.915000,0,1,145.0,-9.021754688500787
0,2,2026-08-20T15:01:47.915000,0,1,150.0,-7.136576113850846
0,2,2026-08-20T15:01:47.915000,0,1,155.0,-17.809963634544847
0,2,2026-08-20T15:01:47.915000,0,1,160.0,-21.76236229915873
0,2,2026-08-20T15:01:47.915000,0,1,165.0,-15.718893643597966
0,2,2026-08-20T15:01:47.915000,0,1,170.0,-28.509426374291888
0,2,2026-08-20T15:01:47.915000,0,1,175.0,-19.464107695760916
0,2,2026-08-20T15:01:47.915000,0,1,180.0,-16.69941994592519
0,2,2026-08-20T15:01:47.915000,0,1,185.0,-11.521348080421664
0,2,2026-08-20T15:01:47.915000,0,1,190.0,-12.377231707730934
0,2,2026-08-20T15:01:47.915000,0,1,195.0,-10.959200931142142
0,2,2026-08-20T15:01:47.915000,0,1,200.0,-22.296345227924682
0,2,2026-08-20T15:01:47.915000,0,1,205.0,-10.635373080232569
0,2,2026-08-20T15:01:47.915000,0,1,210.0,-12.708248470702003
0,2,2026-08-20T15:01:47.915000,0,1,215.0,-8.267364513693746
0,2,2026-08-20T15:01:47.915000,0,1,220.0,-18.464137679167987
0,2,2026-08-20T15:01:47.915000,0,1,225.0,-14.242141310731824
0,2,2026-08-20T15:01:47.915000,0,1,230.0,-17.75227599263137
0,2,2026-08-20T15:01:47.915000,0,1,235.0,-16.42081887905022
0,2,2026-08-20T15:01:47.915000,0,1,240.0,-20.89477020830127
0,2,2026-08-20T15:01:47.915000,0,1,245.0,-19.450565891369397
0,2,2026-08-20T15:01:47.915000,0,1,250.0,-13.072175081423746
0,4,2026-08-20T15:15:57.076000,0,1,25.0,1764.200751820496
0,4,2026-08-20T15:15:57.076000,0,1,30.0,1313.6489225464816
0,4,2026-08-20T15:15:57.076000,0,1,35.0,1018.0928813480024
0,4,2026-08-20T15:15:57.076000,0,1,40.0,817.3389093924698
0,4,2026-08-20T15:15:57.076000,0,1,45.0,598.8875265622377
0,4,2026-08-20T15:15:57.076000,0,1,50.0,472.23218712239157
0,4,2026-08-20T15:15:57.076000,0,1,55.0,375.10150792054617
0,4,2026-08-20T15:15:57.076000,0,1,60.0,268.0323920260821
0,4,2026-08-20T15:15:57.076000,0,1,65.0,233.8415794203071
0,4,2026-08-20T15:15:57.076000,0,1,70.0,188.92025166567575
0,4,2026-08-20T15:15:57.076000,0,1,75.0,127.18481552929107
0,4,2026-08-20T15:15:57.076000,0,1,80.0,108.78554864340778
0,4,2026-08-20T15:15:57.076000,0,1,85.0,95.9393685464851
0,4,2026-08-20T15:15:57.076000,0,1,90.0,72.80374878319293
0,4,2026-08-20T15:15:57.076000,0,1,95.0,50.60556471514567
0,4,2026-08-20T15:15:57.076000,0,1,100.0,40.33485504852516
0,4,2026-08-20T15:15:57.076000,0,1,105.0,28.535425608671428
0,4,2026-08-20T15:15:57.076000,0,1,110.0,25.8850910777154
0,4,2026-08-20T15:15:57.076000,0,1,115.0,20.862276427815463
0,4,2026-08-20T15:15:57.076000,0,1,120.0,14.415172930499144
0,4,2026-08-20T15:15:57.076000,0,1,125.0,8.389911674453801
0,4,2026-08-20T15:15:57.076000,0,1,130.0,24.49308819112791
0,4,2026-08-20T15:15:57.076000,0,1,135.0,28.673833141059443
0,4,2026-08-20T15:15:57.076000,0,1,140.0,19.73142918157697
0,4,2026-08-20T15:15:57.076000,0,1,145.0,32.00060416483466
0,4,2026-08-20T15:15:57.076000,0,1,150.0,13.234040062591687
0,4,2026-08-20T15:15:57.076000,0,1,155.0,14.935979030459551
0,4,2026-08-20T15:15:57.076000,0,1,160.0,19.24694566257105
0,4,2026-08-20T15:15:57.076000,0,1,165.0,9.468338737589185
0,4,2026-08-20T15:15:57.076000,0,1,170.0,11.671231889304133
0,4,2026-08-20T15:15:57.076000,0,1,175.0,30.614352618325245
0,4,2026-08-20T15:15:57.076000,0,1,180.0,22.19894486938753
0,4,2026-08-20T15:15:57.076000,0,1,185.0,6.892989944331058
0,4,2026-08-20T15:15:57.076000,0,1,190.0,2.7061711305183724
0,4,2026-08-20T15:15:57.076000,0,1,195.0,16.775050799380548
0,4,2026-08-20T15:15:57.076000,0,1,200.0,-7.245279641124169
0,4,2026-08-20T15:15:57.076000,0,1,205.0,13.612500750770142
0,4,2026-08-20T15:15:57.076000,0,1,210.0,6.050606779023604
0,4,2026-08-20T15:15:57.076000,0,1,215.0,28.630086632247483
0,4,2026-08-20T15:15:57.076000,0,1,220.0,11.249933638244972
0,4,2026-08-20T15:15:57.076000,0,1,225.0,32.054040677636756
0,4,2026-08-20T15:15:57.076000,0,1,230.0,18.193097332411376
0,4,2026-08-20T15:15:57.076000,0,1,235.0,6.139535860397049
0,4,2026-08-20T15:15:57.076000,0,1,240.0,24.191155278902958
0,4,2026-08-20T15:15:57.076000,0,1,245.0,6.036422240518039
0,4,2026-08-20T15:15:57.076000,0,1,250.0,23.31457274149414
0,1,2026-08-20T15:06:26.277000,0,2,25.0,1783.1798362019424
0,1,2026-08-20T15:06:26.277000,0,2,30.0,1329.4452845055514
0,1,2026-08-20T15:06:26.277000,0,2,35.0,1049.7805532896389
0,1,2026-08-20T15:06:26.277000,0,2,40.0,830.9008762991662
0,1,2026-08-20T15:06:26.277000,0,2,45.0,630.4458714362713
0,1,2026-08-20T15:06:26.277000,0,2,50.0,501.8132560895422
0,1,2026-08-20T15:06:26.277000,0,2,55.0,382.4056203675538
0,1,2026-08-20T15:06:26.277000,0,2,60.0,311.7309850774104
0,1,2026-08-20T15:06:26.277000,0,2,65.0,244.14612190630012
0,1,2026-08-20T15:06:26.277000,0,2,70.0,179.9986746588151
0,1,2026-08-20T15:06:26.277000,0,2,75.0,127.74134866015376
0,1,2026-08-20T15:06:26.277000,0,2,80.0,100.82017269093564
0,1,2026-08-20T15:06:26.277000,0,2,85.0,83.4446001174945
0,1,2026-08-20T15:06:26.277000,0,2,90.0,56.400218145513456
0,1,2026-08-20T15:06:26.277000,0,2,95.0,48.88604981040628
0,1,2026-08-20T15:06:26.277000,0,2,100.0,33.42003864751613
0,1,2026-08-20T15:06:26.277000,0,2,105.0,8.707631061583209
0,1,2026-08-20T15:06:26.277000,0,2,110.0,6.299028429628962
0,1,2026-08-20T15:06:26.277000,0,2,115.0,-8.17451427576699
0,1,2026-08-20T15:06:26.277000,0,2,120.0,-11.435171875809313
0,1,2026-08-20T15:06:26.277000,0,2,125.0,-18.484497895956544
0,1,2026-08-20T15:06:26.277000,0,2,130.0,-10.93940390921177
0,1,2026-08-20T15:06:26.277000,0,2,135.0,-20.818528821749585
0,1,2026-08-20T15:06:26.277000,0,2,140.0,-14.080960191734405
0,1,2026-08-20T15:06:26.277000,0,2,145.0,-17.87853654307765
0,1,2026-08-20T15:06:26.277000,0,2,150.0,-19.047372379691556
0,1,2026-08-20T15:06:26.277000,0,2,155.0,-18.273472211464682
0,1,2026-08-20T15:06:26.277000,0,2,160.0,-20.594674043583115
0,1,2026-08-20T15:06:26.277000,0,2,165.0,-24.927763736836916
0,1,2026-08-20T15:06:26.277000,0,2,170.0,-24.648265557997448
0,1,2026-08-20T15:06:26.277000,0,2,175.0,-20.198664018385585
0,1,2026-08-20T15:06:26.277000,0,2,180.0,-22.417765431885964
0,1,2026-08-20T15:06:26.277000,0,2,185.0,-21.204017191173847
0,1,2026-08-20T15:06:26.277000,0,2,190.0,-27.995539915159302
0,1,2026-08-20T15:06:26.277000,0,2,195.0,-19.263712414522946
0,1,2026-08-20T15:06:26.277000,0,2,200.0,-22.53537815352623
0,1,2026-08-20T15:06:26.277000,0,2,205.0,-29.10708892065468
0,1,2026-08-20T15:06:26.277000,0,2,210.0,-17.075814661892327
0,1,2026-08-20T15:06:26.277000,0,2,215.0,-23.349109866271398
0,1,2026-08-20T15:06:26.277000,0,2,220.0,-25.829722532027194
0,1,2026-08-20T15:06:26.277000,0,2,225.0,-22.006068199733733
0,1,2026-08-20T15:06:26.277000,0,2,230.0,-19.29616289397766
0,1,2026-08-20T15:06:26.277000,0,2,235.0,-24.67200266433843
0,1,2026-08-20T15:06:26.277000,0,2,240.0,-25.09109240268734
0,1,2026-08-20T15:06:26.277000,0,2,245.0,-12.087617678454553
0,1,2026-08-20T15:06:26.277000,0,2,250.0,-12.625236290579206
0,2,2026-08-20T15:01:47.915000,0,2,25.0,2057.3550752074243
0,2,2026-08-20T15:01:47.915000,0,2,30.0,1579.7101364568705
0,2,2026-08-20T15:01:47.915000,0,2,35.0,1235.8638263549255
0,2,2026-08-20T15:01:47.915000,0,2,40.0,971.585996710804
0,2,2026-08-20T15:01:47.915000,0,2,45.0,766.2557732368402
0,2,2026-08-20T15:01:47.915000,0,2,50.0,623.9158612370265
0,2,2026-08-20T15:01:47.915000,0,2,55.0,502.2910610132681
0,2,2026-08-20T15:01:47.915000,0,2,60.0,388.1468625169879
0,2,2026-08-20T15:01:47.915000,0,2,65.0,317.9977660347709
0,2,2026-08-20T15:01:47.915000,0,2,70.0,258.90589083093323
0,2,2026-08-20T15:01:47.915000,0,2,75.0,204.24685034127756
0,2,2026-08-20T15:01:47.915000,0,2,80.0,174.68551250366
0,2,2026-08-20T15:01:47.915000,0,2,85.0,140.95174173607748
0,2,2026-08-20T15:01:47.915000,0,2,90.0,106.93253926118614
0,2,2026-08-20T15:01:47.915000,0,2,95.0,90.35786817720128
0,2,2026-08-20T15:01:47.915000,0,2,100.0,71.29076395221499
0,2,2026-08-20T15:01:47.915000,0,2,105.0,56.97942593629511
0,2,2026-08-20T15:01:47.915000,0,2,110.0,56.964094076322624
0,2,2026-08-20T15:01:47.915000,0,2,115.0,43.14679990117617
0,2,2026-08-20T15:01:47.915000,0,2,120.0,35.70129395263982
0,2,2026-08-20T15:01:47.915000,0,2,125.0,13.101759738939677
0,2,2026-08-20T15:01:47.915000,0,2,130.0,22.218749132962895
0,2,2026-08-20T15:01:47.915000,0,2,135.0,16.393979515753326
0,2,2026-08-20T15:01:47.915000,0,2,140.0,1.1814969626361262
0,2,2026-08-20T15:01:47.915000,0,2,145.0,-9.665470576025074
0,2,2026-08-20T15:01:47.915000,0,2,150.0,1.3485502097232354
0,2,2026-08-20T15:01:47.915000,0,2,155.0,8.982963605995641
0,2,2026-08-20T15:01:47.915000,0,2,160.0,-6.935236186807252
0,2,2026-08-20T15:01:47.915000,0,2,165.0,-5.559058143249184
0,2,2026-08-20T15:01:47.915000,0,2,170.0,-11.681224276619094
0,2,2026-08-20T15:01:47.915000,0,2,175.0,4.251611533483078
0,2,2026-08-20T15:01:47.915000,0,2,180.0,-7.010989411856558
0,2,2026-08-20T15:01:47.915000,0,2,185.0,-3.3563186664133537
0,2,2026-08-20T15:01:47.915000,0,2,190.0,0.5209406074400613
0,2,2026-08-20T15:01:47.915000,0,2,195.0,5.393676913216575
0,2,2026-08-20T15:01:47.915000,0,2,200.0,-8.947357542856993
0,2,2026-08-20T15:01:47.915000,0,2,205.0,9.791967519879801
0,2,2026-08-20T15:01:47.915000,0,2,210.0,13.187583994009945
0,2,2026-08-20T15:01:47.915000,0,2,215.0,4.566178512138401
0,2,2026-08-20T15:01:47.915000,0,2,220.0,1.0121651159669214
0,2,2026-08-20T15:01:47.915000,0,2,225.0,3.080708716145716
0,2,2026-08-20T15:01:47.915000,0,2,230.0,14.099995702236804
0,2,2026-08-20T15:01:47.915000,0,2,235.0,9.894818199129901
0,2,2026-08-20T15:01:47.915000,0,2,240.0,4.289380488642493
0,2,2026-08-20T15:01:47.915000,0,2,245.0,1.1648214217657946
0,2,2026-08-20T15:01:47.915000,0,2,250.0,3.405392701657997
0,4,2026-08-20T15:15:57.076000,0,2,25.0,1600.0401475322615
0,4,2026-08-20T15:15:57.076000,0,2,30.0,1200.7720864304556
0,4,2026-08-20T15:15:57.076000,0,2,35.0,920.124691202197
0,4,2026-08-20T15:15:57.076000,0,2,40.0,717.8508852936473
0,4,2026-08-20T15:15:57.076000,0,2,45.0,554.8082058674971
0,4,2026-08-20T15:15:57.076000,0,2,50.0,401.23253885427283
0,4,2026-08-20T15:15:57.076000,0,2,55.0,289.89894400614446
0,4,2026-08-20T15:15:57.076000,0,2,60.0,227.04778054555092
0,4,2026-08-20T15:15:57.076000,0,2,65.0,170.5317913568093
0,4,2026-08-20T15:15:57.076000,0,2,70.0,126.97240935328459
0,4,2026-08-20T15:15:57.076000,0,2,75.0,102.44480824284962
0,4,2026-08-20T15:15:57.076000,0,2,80.0,80.10524803955268
0,4,2026-08-20T15:15:57.076000,0,2,85.0,46.06072164233602
0,4,2026-08-20T15:15:57.076000,0,2,90.0,37.869237086570685
0,4,2026-08-20T15:15:57.076000,0,2,95.0,5.352288379770866
