source,map_order,relative_time_min,point_index,row,column,fit_variant,baseline_method,include_fixed_two_sphere_hydrodynamics,gap_speed_um_per_s,fit_min_nm,fit_max_nm,fit_success,solver_status,solver_message,fit_status,n_distance_bins,lambda_D_nm,zeta_magnitude_mV,zeta_signed_silica_mV,baseline_pN,rmse_pN,r2,far_noise_scale_pN,ordinary_reduced_chi2_diagnostic,soft_l1_cost,optimality,nfev,lambda_boundary,zeta_boundary,baseline_boundary,dimensionless_potential_epsi_over_kT,reference_25mV_ceiling_satisfied
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,38,4,6,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.990555443247752,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.150681439947263,47.504678965870404,-47.504678965870404,88.83501901223103,8.522636078746993,0.9967021326702518,12.512874202370423,0.5048432322318851,6.772177583050022,2.535796176274594e-06,17,False,False,False,1.8452515746204585,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,38,4,6,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.990555443247752,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.755758578732078,47.08415411431686,-47.08415411431686,18.795258062486695,8.471317175248487,0.9966666646534346,12.512874202370423,0.4987817276478066,6.790898707219307,7.16444280775991e-06,14,False,False,False,1.828916885882667,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,39,4,7,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9889323696650005,20.0,200.0,True,3,`xtol` termination condition is satisfied.,interior_solution,37,18.25905922759932,52.13379263905546,-52.13379263905546,-47.70515817406923,9.163568357178773,0.9973792147786606,11.797048286181377,0.6566067466021313,8.775283783141667,6.581511944773149e-06,37,False,False,False,2.025062900167542,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,39,4,7,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9889323696650005,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.298649047298372,52.38371685998643,-52.38371685998643,-46.52698506923388,9.133627514265894,0.9973963129924581,11.797048286181377,0.6523229913203727,8.706224192946861,4.15670897071106e-06,21,False,False,False,2.034770850463133,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,39,4,7,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9889323696650005,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.48263988285151,52.34779300404067,-52.34779300404067,17.994918172020856,8.888078419407353,0.9975779530853109,11.797048286181377,0.6177202640760058,8.26424751750681,2.5641908735838956e-06,13,False,False,False,2.0333754394595562,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,40,5,7,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9901713544839879,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.54216550862629,47.43336722842901,-47.43336722842901,-53.88998325028616,11.156643297263921,0.9945173129218656,22.989080105716372,0.2562988843494523,3.789056178153644,4.926378364787425e-06,19,False,False,False,1.842481571777219,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,40,5,7,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9901713544839879,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.58140125350949,47.704485334179445,-47.704485334179445,-52.74603979279663,11.263494537158087,0.9944117906317901,22.989080105716372,0.26123172929116334,3.8532501819683085,4.539475971201972e-06,16,False,False,False,1.8530127683337423,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,40,5,7,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9901713544839879,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.862980924614725,47.68764271988944,-47.68764271988944,11.414465625604175,11.380857953041552,0.9944178111009786,22.989080105716372,0.2667040591502943,3.9317859667393504,4.200304218102968e-06,18,False,False,False,1.8523585409772814,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,41,5,6,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9883447567559631,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.95114558743316,46.82900288467393,-46.82900288467393,-8.361154253829657,11.252785485700352,0.9940921001177156,17.060175217794143,0.4734519528259979,6.662533258676205,8.19494610722562e-06,15,False,False,False,1.8190058998805678,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,41,5,6,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9883447567559631,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.00614636729743,47.089870671553435,-47.089870671553435,-7.178728472670941,11.275071795431845,0.9940686755764161,17.060175217794143,0.4753291672411579,6.640148279686029,5.153319045913369e-06,12,False,False,False,1.8291389374041556,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,41,5,6,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9883447567559631,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.1012712466292,46.92691306077345,-46.92691306077345,24.405509289806822,11.128326609282741,0.994283735086667,17.060175217794143,0.4630368545861501,6.460360921357493,5.101256100396674e-06,15,False,False,False,1.8228090811787472,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,42,5,5,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9927489295906382,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.7076850585735,41.36360783261699,-41.36360783261699,-49.26853569334633,9.181340935431841,0.9934777636874709,19.197724599213657,0.24890608947668227,3.752334904781834,4.568158275335528e-07,16,False,False,False,1.6067104156193968,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,42,5,5,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9927489295906382,20.0,200.0,True,4,Both `ftol` and `xtol` termination conditions are satisfied.,interior_solution,37,18.755360837807903,41.67631211166581,-41.67631211166581,-48.029525628289164,9.135384397642923,0.9935428934413333,19.197724599213657,0.2464205628006055,3.717163985595479,9.998296886633878e-07,16,False,False,False,1.6188569678299682,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,42,5,5,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9927489295906382,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.061323392014593,41.652625545705675,-41.652625545705675,21.42599313615301,8.71070496797534,0.9943064699686932,19.197724599213657,0.22404223756141184,3.4011264020053207,1.4860287146434543e-06,18,False,False,False,1.6179368969214436,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,43,5,4,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9977455644225772,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,13.233259751493453,26.26923992193146,-26.26923992193146,-53.17915278557282,9.439406433031891,0.9510988002741736,19.823842126838976,0.24673827153858544,3.7249061102133956,2.9230027677904816e-07,16,False,False,False,1.0203911990406709,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,43,5,4,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9977455644225772,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,13.452507409449545,26.69155857246992,-26.69155857246992,-51.8295371686033,9.369250328586569,0.951822991717817,19.823842126838976,0.24308425597108538,3.676106896763687,1.9197524161871596e-07,16,False,False,False,1.0367955653444103,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,43,5,4,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9977455644225772,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,14.171354150357807,26.488908833708066,-26.488908833708066,42.22087117283078,9.015318667440456,0.9592458997506093,19.823842126838976,0.22506569874334084,3.4213520732570104,4.6972426387493755e-07,14,False,False,False,1.0289239249568312,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,44,5,3,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9958613579368194,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.65055167111054,27.120136201737754,-27.120136201737754,103.38526197141988,6.908025332474405,0.9807120238552494,13.493730343368693,0.28521121318661186,4.292657688061484,3.710163344256728e-06,17,False,False,False,1.0534430527597394,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,44,5,3,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9958613579368194,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.800190601141974,27.580163781838376,-27.580163781838376,104.59401975079312,6.964700241326948,0.9803942402828868,13.493730343368693,0.28991027738723657,4.356323784274567,2.997077959894843e-06,15,False,False,False,1.071312168708494,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,44,5,3,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9958613579368194,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.239852188146447,26.95517361958474,-26.95517361958474,68.60180351870092,6.90206322066682,0.9801101222457571,13.493730343368693,0.2847191109573358,4.292903727009305,2.362150721915728e-06,18,False,False,False,1.0470353162778236,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,45,5,2,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9968428801266007,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.151715493333196,23.57373941406206,-23.57373941406206,91.06426163748495,5.921601948778275,0.9757344351722259,16.558456986198458,0.13917508650081484,2.093944368291729,4.6050970708265076e-07,15,False,False,False,0.9156883220859667,True
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,45,5,2,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9968428801266007,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.307807432420844,24.11481888855834,-24.11481888855834,92.29337247237268,5.9572752104140925,0.975441190457231,16.558456986198458,0.14085699083170478,2.1134638976678155,6.999575807729493e-07,12,False,False,False,0.9367057833980702,True
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,45,5,2,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9968428801266007,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.349761973740105,23.226599324263482,-23.226599324263482,35.323306974741776,5.8585114458386265,0.9744935800644573,16.558456986198458,0.1362252595512766,2.064939761259054,2.411179077567526e-07,10,False,False,False,0.9022041598674424,True
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,46,5,1,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.996729128609998,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.76817858630718,25.898147897490418,-25.898147897490418,60.6240923845028,6.969554673744595,0.9765476473907676,13.622995343807355,0.2848312588650111,4.287763457425495,1.0315834611612408e-06,14,False,False,False,1.0059766580452274,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,46,5,1,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.996729128609998,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.933752414272096,26.38582379212007,-26.38582379212007,61.84965482476653,7.016368712516766,0.9762315334768569,13.622995343807355,0.28867049519000526,4.338370586577129,1.2833703698583295e-06,13,False,False,False,1.024919733381371,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,46,5,1,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.996729128609998,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,17.462710886318042,25.770055183017462,-25.770055183017462,37.223166201322485,6.937576561465648,0.9761752254105972,13.622995343807355,0.2822234967805802,4.251834622669041,2.077422950892119e-06,11,False,False,False,1.0010010790449262,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,47,5,0,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9930103185728059,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.000765424653164,40.263198639096295,-40.263198639096295,52.41064504840432,6.2949201479526975,0.9965664572971005,11.854583484403298,0.306853201553735,4.540679907540585,2.0150482828726534e-06,16,False,False,False,1.5639665882475766,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,47,5,0,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9930103185728059,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.05969117819303,40.57923833030488,-40.57923833030488,53.64368079207947,6.304794339453284,0.9965556771607988,11.854583484403298,0.3078166144550998,4.5534721903312425,2.7397810590336404e-06,24,False,False,False,1.5762426997915402,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,47,5,0,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9930103185728059,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.052252854254515,40.300111392986814,-40.300111392986814,62.51884444822464,6.287485267259438,0.9965898101793342,11.854583484403298,0.30612878579992087,4.531097397419811,1.922091966646129e-06,23,False,False,False,1.565400411582937,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,48,6,0,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.987918689074402,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.89155071223131,50.56769215039873,-50.56769215039873,-42.48576551273305,15.375306516261665,0.9920368263755796,16.90909365602595,0.8997662787273776,9.756841846743825,1.6958774235887197e-05,18,False,False,False,1.9642299579054987,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,48,6,0,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.987918689074402,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.94022189086784,50.812516381252856,-50.812516381252856,-41.35658980328992,15.537864844919252,0.9918675519273789,16.90909365602595,0.9188927536134784,9.872207262366,1.7267816747994153e-05,20,False,False,False,1.973739806352499,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,48,6,0,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.987918689074402,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.282492570200635,50.838782190783824,-50.838782190783824,40.34914510336575,15.764018323862611,0.9918324794361555,16.90909365602595,0.9458363700213601,9.954270817506073,1.869407882411365e-05,14,False,False,False,1.97476006430289,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,49,6,1,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.990233948377783,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.04911657544175,47.432789072179816,-47.432789072179816,-107.87453384239265,11.307321480709527,0.9943517171308767,19.121187997458126,0.38055071638877924,5.386718412681816,7.525429715224306e-06,15,False,False,False,1.842459114121417,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,49,6,1,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.990233948377783,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.105050132996247,47.68121067259277,-47.68121067259277,-106.68890695903292,11.34908654494864,0.9943099147353911,19.121187997458126,0.38336713545230666,5.394557972164669,6.789481834873673e-06,16,False,False,False,1.8521086972637655,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,49,6,1,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.990233948377783,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.62924345269847,47.74467402891076,-47.74467402891076,7.681364791241268,11.117601424332777,0.9947452322654692,19.121187997458126,0.3678876971174426,5.037466097604837,1.3637801730785436e-06,19,False,False,False,1.8545738409238373,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,50,6,2,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9949040543957675,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.316817265651036,36.03756056242575,-36.03756056242575,-103.2309350542646,8.28143395563552,0.9908770453432365,24.394051586357197,0.12541977481219344,1.9751945809207985,6.062048681717954e-07,12,False,False,False,1.3998276974163286,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,50,6,2,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9949040543957675,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.38443291516497,36.39074143249609,-36.39074143249609,-101.99724161992211,8.236653380199458,0.9909754405310282,24.394051586357197,0.12406706587526092,1.9584007462407345,2.1766326582964698e-07,14,False,False,False,1.4135465051382234,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,50,6,2,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9949040543957675,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.152727298800336,36.5967301485426,-36.5967301485426,22.6885083020886,7.643771543442287,0.9927556578018597,24.394051586357197,0.10684896705975751,1.7144218108966407,3.18251969762252e-07,11,False,False,False,1.4215478433413915,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,51,6,3,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9944784944348755,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.195149094980305,35.25838600367444,-35.25838600367444,-80.55032526185286,11.525822096890785,0.9808363239854012,20.792946139395053,0.33437559609714457,4.8201017448257595,1.185399760510924e-06,13,False,False,False,1.369561771769867,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,51,6,3,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9944784944348755,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.255063201751096,35.61911163031731,-35.61911163031731,-79.26908430430234,11.433285950996499,0.9811428034747621,20.792946139395053,0.3290280175914062,4.755766986750153,7.917361687127892e-07,23,False,False,False,1.383573644811824,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,51,6,3,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9944784944348755,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,18.852913276180054,35.72800615787968,-35.72800615787968,29.70433989076136,10.628836712538725,0.9846481292583446,20.792946139395053,0.28435588459161176,4.198738297827243,1.7062759872518243e-06,17,False,False,False,1.3878034975931972,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,52,6,4,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9893224419077737,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,21.126102469229153,47.7277496703413,-47.7277496703413,-166.32259596848692,12.128921504345842,0.9936406210393636,23.66942535851266,0.28575362545655947,4.280498712619303,1.409099539394924e-06,23,False,False,False,1.8539164383273021,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,52,6,4,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9893224419077737,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,21.154869430490017,48.00076231037885,-48.00076231037885,-165.16462227477882,12.149126735948741,0.9936194155676445,23.66942535851266,0.2867064764284428,4.290722818997179,1.5918247318572886e-06,20,False,False,False,1.8645212253690695,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,52,6,4,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9893224419077737,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,21.9637371879286,48.481414233857805,-48.481414233857805,8.530697063272665,11.619465411149275,0.9944958559430715,23.66942535851266,0.2622525219564914,3.9143534572983634,7.130773559814787e-06,17,False,False,False,1.8831914645529,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,53,6,5,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9884588686028122,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,22.41585937917491,47.26867725223032,-47.26867725223032,-92.84921288025892,8.800096909055183,0.9965064350338944,21.372424665728236,0.18449734745945492,2.8558873655916557,8.313416972695248e-06,19,False,False,False,1.8360844242852175,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,53,6,5,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9884588686028122,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,22.43998971740311,47.54235088722497,-47.54235088722497,-91.71746448198037,9.007784292510097,0.9963395888495956,21.372424665728236,0.19330859864141173,2.978628949263416,7.533923964828685e-06,27,False,False,False,1.8467148867343754,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,53,6,5,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9884588686028122,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,22.912080788252492,47.67609637086293,-47.67609637086293,-0.5774520105057946,9.64002436722087,0.9959416359972953,21.372424665728236,0.22139687191361293,3.3847902535627217,1.199206494026135e-05,19,False,False,False,1.8519100394994037,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,54,6,6,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.987573750806217,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,23.119401191127867,48.325966556156644,-48.325966556156644,-50.232311933782725,11.980143833515182,0.9940670005678889,27.968077261194153,0.1996740606911935,3.0364395519275194,9.248828626609875e-06,20,False,False,False,1.8771533209785538,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,54,6,6,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.987573750806217,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,23.138717928348527,48.59359117534479,-48.59359117534479,-49.10848292513034,12.176278724579214,0.9938711441898611,27.968077261194153,0.2062655729204751,3.1261738717009724,8.20586182106405e-06,20,False,False,False,1.8875488180267268,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,54,6,6,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.987573750806217,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,23.481329888666707,48.630576403290796,-48.630576403290796,17.01361064084438,12.557845975408407,0.9936283032030483,27.968077261194153,0.2193955879932853,3.3116543883401866,1.0553585483784153e-05,24,False,False,False,1.8889854565135191,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,55,6,7,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9855753856075387,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,25.39936179777294,49.70426707194131,-49.70426707194131,50.00758194712951,17.508551659513063,0.9883505243370274,27.501396222504386,0.44107634238363813,6.502259325902985,4.34040052460059e-05,21,False,False,False,1.9306914408525786,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,55,6,7,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9855753856075387,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,25.405489347984183,49.9676519281463,-49.9676519281463,51.09198746846949,17.715320637512157,0.9880737483464964,27.501396222504386,0.4515557274731368,6.633917430902307,3.255878554967149e-05,30,False,False,False,1.9409222503480523,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,55,6,7,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9855753856075387,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,25.153763167907577,49.51473866307547,-49.51473866307547,15.409517671177158,17.184244174536932,0.9886378079490147,27.501396222504386,0.4248877311651299,6.297816259470867,3.2232410510229155e-05,28,False,False,False,1.9233294798308809,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,56,7,7,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.984514116740027,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.098540815014935,61.96101233763738,-61.96101233763738,192.18300196567097,23.18558415967386,0.9922205473789654,22.37530138166975,1.1684795186791639,9.402020124101577,1.8166906082305145e-05,18,False,False,False,2.406787248541259,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,56,7,7,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.984514116740027,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,20.13078156161809,62.15974235685894,-62.15974235685894,193.32202077254775,23.43242182327532,0.9920540229029929,22.37530138166975,1.1934916177317982,9.549985184705578,2.1681179971547107e-05,20,False,False,False,2.4145066330077114,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,56,7,7,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.984514116740027,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,19.68856953221984,61.6143533263146,-61.6143533263146,56.25999296028887,21.87181164443341,0.9928892829158982,22.37530138166975,1.0398113029193998,8.516808269346491,1.586899537759252e-05,22,False,False,False,2.3933217731307352,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,57,7,6,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9865616486239508,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,23.86173618731097,51.34322535294848,-51.34322535294848,161.00044491967597,17.14893520635337,0.9904997893820928,22.314596314601513,0.6427159189842173,8.638412085903346,3.965581570892755e-05,27,False,False,False,1.9943544402581428,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,57,7,6,far_linear_no_hydrodynamics,linear_drift_corrected,False,1.9865616486239508,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,23.880483580477453,51.591715544356084,-51.591715544356084,162.1174784243555,17.36972934180137,0.9902535823607486,22.314596314601513,0.659372515174351,8.80956781659333,3.172413090230317e-05,23,False,False,False,2.004006687719957,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,57,7,6,far_constant_fixed_two_sphere_hydrodynamics,far_constant_referenced,True,1.9865616486239508,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,23.128475469579502,50.74361538006485,-50.74361538006485,20.088282507445662,15.702968380231814,0.9916673605854677,22.314596314601513,0.5389000826901361,7.457867036208304,2.9202721190970817e-05,22,False,False,False,1.9710634451244518,False
31-08-26/map-data-2026.08.31-15.01.59.514.jpk-force-map,2,0.0,58,7,5,far_linear_fixed_two_sphere_hydrodynamics,linear_drift_corrected,True,1.9860907695537648,20.0,200.0,True,2,`ftol` termination condition is satisfied.,interior_solution,37,24.07037941947122,50.79184795393063,-50.79184795393063,16.845213499563158,17.722622045583808,0.9897723460730887,24.176190652649478,0.5847941437936613,6.448738194230594,1.700937964592141e-05,37,False,False,False,1.9729369707394286,False
