source,timestamp,acquisition_order,block,nominal_speed_um_per_s,point_index,row,column,pixel_acquisition_order,sensitivity_used_nm_per_V,contact_invOLS_nm_per_V,contact_response_ratio,contact_fit_R2,contact_height_um,terminal_load_nN,far_slope_pN_per_100nm,far_noise_pN,scanner_speed_um_per_s,gap_speed_20_200nm_um_per_s,approach_snap_detected,approach_snap_distance_nm,approach_barrier_force_nN,retract_free_baseline_valid,retract_snapoff_detected,retract_detachment_right_censored,retract_pull_off_censored,retract_detachment_piezo_travel_nm,retract_pull_off_force_nN,retract_pull_off_observed_floor_nN,branch_contact_height_difference_nm
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,10,1,5,10,51.82205666711353,53.61292596372289,0.9665963148920254,0.9999320787339085,7.121741490971091,21.799042598983377,3.1147376291140234,8.751513723562542,0.20001030684455148,0.19658590877321194,False,138.95449111525582,0.03326808334166646,True,True,False,False,94.61122719629913,-0.6006802479294777,-0.6006802479294777,-0.2232002067496241
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,11,1,4,11,51.82205666711353,53.35709445342805,0.9712308587632268,0.9999160139442104,7.115529929741829,21.794226524270666,-3.645301343984233,10.221025364465072,0.2000099265259585,0.19350249762990168,False,148.8711400144312,0.03502967557600433,True,True,False,False,211.47132328689582,-1.1885450898473549,-1.1885450898473549,1.7453758604595615
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,12,1,3,12,51.82205666711353,53.37927238852379,0.9708273333125266,0.9998920431488666,7.117509480438452,21.849221503438013,2.600810260419005,9.788900041727533,0.20000994208867148,0.19365188771064878,True,1.5566757978802384,7.189671280243098,True,True,False,False,109.16438925404047,-1.9944921808355647,-1.9944921808355647,0.5916611375562157
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,13,1,2,13,51.82205666711353,53.52818806442266,0.9681264870154814,0.9998641986059614,7.119247956963046,21.74027301196389,-6.794751803092079,10.293962802093388,0.20000987627168815,0.1932583665974178,True,3.161805939303283,7.393881873577713,True,True,False,False,56.96974343267595,-3.166680225666305,-3.166680225666305,3.208861916507527
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,14,1,1,14,51.82205666711353,53.50007253748961,0.9686352599017464,0.999833535802156,7.121984529070572,21.80856823854697,6.27929163160607,9.92760239772143,0.20000999603064462,0.19348413283516913,True,1.253299578389239,7.64751577725485,True,True,False,False,109.0730857271541,-2.0112353559718232,-2.0112353559718232,3.878967529918758
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,15,1,0,15,51.82205666711353,53.56091252549062,0.9675349844431882,0.9998520229424726,7.124210571626807,21.78723721847988,-6.628971178865548,9.696185657851096,0.20000988155501775,0.19390921751901322,False,0.46110548693052533,7.340277339439768,True,True,False,False,72.91672042321096,-1.6998156589952154,-1.6998156589952154,3.6187845657907034
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,16,2,0,16,51.82205666711353,53.390884859722114,0.9706161792086706,0.9998903883976118,7.121728404166952,21.87329658833566,5.292049990425313,10.622134910922387,0.20001007334463808,0.19348677631038946,True,1.0746267039317547,7.446380629052368,True,True,False,False,42.730466879507986,-1.2252652217805278,-1.2252652217805278,1.1758052740917
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,17,2,1,17,51.82205666711353,53.612339838200995,0.9666068823615899,0.9998779609777216,7.119643589732884,21.840264547514238,18.95917361938803,9.874101050398712,0.2000092680367336,0.1933295829957716,True,1.070833432022643,7.833909257351772,True,True,False,False,116.18150957234057,-2.0230796517800913,-2.0230796517800913,1.2214340080287285
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,18,2,2,18,51.82205666711353,53.661270022016396,0.9657254971015732,0.9998735801158356,7.118691993047355,21.83752353037845,7.023050372943612,9.468114425217133,0.20000985458242274,0.1938282304646364,True,0.7303485837490865,7.410049085374484,True,True,False,False,112.64479820632671,-1.6242777145037912,-1.6242777145037912,9.110027211167536
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,19,2,3,19,51.82205666711353,53.540920063277554,0.9678962671143384,0.9998749853738952,7.117876823070702,21.811933993758146,3.038146756242024,9.980151805147276,0.20000960565712675,0.19398407184386568,True,1.2273577261860285,7.134851535933827,True,True,False,False,19.261883763247706,-1.1447302989732906,-1.1447302989732906,0.44633005230445205
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,20,2,4,20,51.82205666711353,53.694304382074684,0.9651313535670613,0.9998590402873273,7.11443748592955,21.8564904197809,3.692330543039692,9.408001314126812,0.20000909264865746,0.19280224924775866,True,2.6646953824094717,7.703579010647367,True,True,False,False,196.46485741984168,-1.9440800792518245,-1.9440800792518245,1.8551662727286533
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,21,2,5,21,51.82205666711353,53.479220888263754,0.9690129326189586,0.9998786869175423,7.114911750227193,21.791663232725455,1.991265173828688,9.81025049158197,0.20000943228832493,0.193757222504831,True,0.683694814326659,8.02276637825892,True,True,False,False,69.03071734179477,-2.3546552841834796,-2.3546552841834796,1.8206216591626032
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,22,2,6,22,51.82205666711353,53.426550283673386,0.9699682347439496,0.9998192431686851,7.110547688939498,21.79559712697993,-2.730386606202472,9.749799439799054,0.2000092939890912,0.19282360204854568,True,1.911200774055031,7.467134724557293,True,True,False,False,111.22517161981109,-2.4634810965145384,-2.4634810965145384,5.219417965001759
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,23,2,7,23,51.82205666711353,53.65868357495873,0.9657720468434616,0.9998818345017834,7.108614689298947,21.77349552534466,-0.6854826295784033,9.784425596744155,0.20000937980317338,0.1930865589552817,True,0.8507741513789883,8.029064797348049,True,True,False,False,44.66167955981951,-2.3472207723609575,-2.3472207723609575,3.456243591329618
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,24,3,7,24,51.82205666711353,53.76363632178207,0.9638867497159614,0.9998080457395468,7.108391187536435,21.820157532972786,5.004770226470338,9.01298979265006,0.2000095943814101,0.19398701440737023,True,0.7770020251452996,7.492829328071671,True,True,False,False,5.867348079930212,0.21533856594428447,0.21533856594428447,3.4907512105131624
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,25,3,6,25,51.82205666711353,53.431421520613036,0.969879804659911,0.9998496892045764,7.109172329780716,21.80569203669093,-1.261443177641503,9.817109313729858,0.20000929834598782,0.193055187666292,True,1.5277841605515974,7.519625353882565,True,True,False,False,55.03864023214281,-8.053281437915734,-8.053281437915734,3.2605175100191444
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,26,3,5,26,51.82205666711353,53.691818353191444,0.96517604090481,0.9998467621556445,7.112632329386626,21.78065582036879,-4.265115236674441,9.684843793454952,0.20000938198433274,0.19361856423471024,True,1.8284232462130035,6.9771596423672095,True,True,False,False,40.411080887046815,-2.366122550912816,-2.366122550912816,0.8584195655582919
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,27,3,4,27,51.82205666711353,53.756234933006645,0.9640194617739958,0.9998728261241705,7.115192226027548,21.798295136801652,-5.837399087306178,9.522770271155526,0.20000929622202557,0.19411750073638995,True,1.5307274534490078,7.228405485642203,True,True,False,False,46.07011221078444,-1.7195013648151274,-1.7195013648151274,3.6759662456877513
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,28,3,3,28,51.82205666711353,53.723236543608515,0.9646115908345964,0.9998833359451973,7.117098506112787,21.773061289949386,-7.761066810841726,10.533996204593025,0.20000913530787195,0.1938671692033315,False,1.4388880128318422,7.274214389549416,True,True,False,False,26.689567511789217,-3.6829256911641326,-3.6829256911641326,2.006997239164003
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,29,3,2,29,51.82205666711353,53.52497553534908,0.9681845932444958,0.9998282510386427,7.118129986853439,21.8679393827146,-0.13452313226183807,10.18907449393598,0.20000964146699338,0.19393146443260917,True,1.8460498071650069,7.633262368140953,True,True,False,False,304.93372593618454,-1.1826317761160898,-1.1826317761160898,5.081355681707768
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,30,3,1,30,51.82205666711353,53.74222355953399,0.9642707955636901,0.999808446772658,7.119398684484976,21.762567041601688,-5.315245344581914,10.012663211985908,0.20000940914800364,0.19362418032751297,False,0.6300373648340856,7.741946496431872,True,False,False,False,240.6526431615685,-0.527724774816041,-0.527724774816041,17.804347105330088
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,31,3,0,31,51.82205666711353,53.66624373093448,0.9656359950760273,0.9998830521387322,7.122081395977326,21.801318386762222,3.5726953418150287,9.275808113567658,0.20000937033197155,0.19375355782733633,False,107.7122773366865,0.05497737350173971,True,True,False,False,104.64009350911623,-1.0575234960126179,-1.0575234960126179,2.630399955641665
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,32,4,0,32,51.82205666711353,53.79953987418795,0.9632434921990256,0.9998418932070218,7.119002474902927,21.814749287638726,-0.20876132981821285,9.327481911030532,0.20000910403475275,0.19372590400872453,True,0.5313557504294325,7.880728211928347,True,True,False,False,134.17761157620825,-1.932893940400391,-1.932893940400391,1.5535014627441626
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,33,4,1,33,51.82205666711353,53.84162048600193,0.9624906568439289,0.9998713242728692,7.118083758726723,21.714213786068854,-11.047501321409214,10.267781760213799,0.20000922158944331,0.1937803328134196,True,0.22918137063566713,8.792868494942288,True,True,False,False,64.63088636664308,-1.343652121937693,-1.343652121937693,2.2330109756318723
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,34,4,2,34,51.82205666711353,53.48302876065946,0.9689439410587813,0.9998822521621524,7.1170388433234955,21.752139896065987,-3.296362784308891,9.423762179321296,0.2000090291564161,0.19366853823170846,True,1.2108997671551207,7.931266183327922,True,True,False,False,131.31282628374296,-1.1723365562533175,-1.1723365562533175,2.542890328589408
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,35,4,3,35,51.82205666711353,53.66179980142484,0.9657159629173961,0.9998947292668079,7.115691605886312,21.818236217822154,8.382113437035164,10.255627343674362,0.2000094361352519,0.19359958840795138,False,1.9599805097438248,8.0170694389724,True,True,False,False,86.84510327412484,-1.7814565799097313,-1.7814565799097313,3.2125536877885663
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,36,4,4,36,51.82205666711353,53.43258777662308,0.9698586354035026,0.9998672227656178,7.114634475069994,21.829594381560078,10.573007086722521,9.690012505794645,0.20000954419736447,0.1932963230100772,True,1.6409334938035354,7.730506081457905,True,True,False,False,73.23607840784149,-1.8340177476711295,-1.8340177476711295,1.1836412399554745
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,37,4,5,37,51.82205666711353,53.36958700794867,0.971003516654445,0.9998825863734304,7.113310890148704,21.820919068911227,6.040855864805538,9.544174164597656,0.2000088920865843,0.1933746677677507,True,1.6127601769085804,7.2644644798796545,True,True,False,False,107.07076120778007,-1.8823825963505767,-1.8823825963505767,0.6244175979074252
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,38,4,6,38,51.82205666711353,53.53186301743802,0.9680600253017998,0.9998902111419731,7.11121340475848,21.84877015615756,-0.7935576405002935,9.62185346748739,0.20000954422490955,0.193763230101501,False,84.58049566384436,0.08425535553097753,True,True,False,False,256.66912223842286,-1.4071917234188087,-1.4071917234188087,6.1228234564492485
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,39,4,7,39,51.82205666711353,53.3126300846934,0.9720408950897391,0.9999189718716178,7.1081679935979745,21.808254584611866,3.6357984946256865,9.883575505998639,0.20000904556649557,0.19359212384613306,True,2.0469421342627356,7.739066554503303,True,True,False,False,115.39805196430086,-1.8398917504120131,-1.8398917504120131,1.976000232230511
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,40,5,7,40,51.82205666711353,53.50551670641418,0.9685367015790572,0.9999264824606083,7.1069471898371415,21.801578860560905,-7.133580389682432,10.306919535142358,0.20000906052545908,0.19416966725038728,False,289.1772638618737,0.028440221662304775,True,True,False,False,89.11754709298975,-2.304475692574397,-2.304475692574397,0.6956658632871894
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,41,5,6,41,51.82205666711353,53.97149920111228,0.9601744890207821,0.9997247563083131,7.111401689935438,21.772656336064895,-5.854812782804184,9.855555434419411,0.20000903675165588,0.19459907536309776,False,73.99752554825633,0.10643326292207336,True,True,False,False,342.2793278023437,-1.3426670550790623,-1.3426670550790623,-0.1334915226208633
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,42,5,5,42,51.82205666711353,53.73337222027055,0.9644296370359574,0.9998991709993235,7.11245267879213,21.794088652357054,-6.760405230541871,9.520679568019458,0.20000902549689875,0.19419841843209867,True,0.16053656956656126,8.500441532230575,True,True,False,False,68.42210751745993,-2.7307549273228204,-2.7307549273228204,0.10427115247370188
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,43,5,4,43,51.82205666711353,53.60479611560682,0.9667429114990281,0.9999295191551314,7.11484286676028,21.779263698382966,-1.377992730355284,10.48869139628166,0.20000930682663834,0.19418640863334885,True,1.571117114394614,7.478930572406318,True,True,False,False,6.771388325121374,-0.5808384071784757,-0.5808384071784757,0.11967759573640031
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,44,5,3,44,51.82205666711353,53.5437648258918,0.9678448431040152,0.9997444021133084,7.115255575132353,21.77478468846985,8.447963446397834,10.574257380608648,0.2000095827106832,0.193208171871302,True,9.173878197186895,4.816402424620285,True,True,False,False,112.80811323762842,-1.5819856559149805,-1.5819856559149805,2.7176142291077356
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,45,5,2,45,51.82205666711353,53.736214833110274,0.9643786192990782,0.999804473519519,7.116729799738886,21.763490391660962,2.2620396209447824,9.537366982696156,0.20000900107392042,0.1937935557568972,True,1.9918159714119,7.196378543908987,True,True,False,False,162.507386638247,-1.3848766972930013,-1.3848766972930013,1.6377073373526827
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,46,5,1,46,51.82205666711353,53.18082132072141,0.9744501002454724,0.9999134869116073,7.121270004511136,21.798813089460975,1.37065991180475,9.350225960479348,0.20000962849596254,0.19514919691601407,False,300.86559926968533,0.025137920126535113,True,True,False,False,87.93357838188658,-0.11669136475307035,-0.11669136475307035,1.028019703380994
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,47,5,0,47,51.82205666711353,55.27039961354004,0.9376095890288851,0.9999208909098539,7.145919540308395,21.787428080567327,-1.282663615908373,9.125216143744394,0.20000959623569584,0.19898265962090894,False,139.42075721405845,0.035448959856734186,True,True,False,False,56.41034530465207,-0.6829455869566327,-0.6829455869566327,1.6048919759058025
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,48,6,0,48,51.82205666711353,53.590767222132655,0.966995983698314,0.9998761657547296,7.118255883641218,21.868573476921156,4.17588668955884,9.961769139482183,0.20000811263256285,0.19335537445105397,True,1.6736553457632544,8.194615530482174,True,True,False,False,306.4156639624792,-1.1991093189436792,-1.1991093189436792,4.887905448592258
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,49,6,1,49,51.82205666711353,53.45423797822709,0.9694658202446291,0.999893382988519,7.118107858219375,21.786104515742643,6.724755762568529,9.665843680739828,0.20000904950319895,0.19361655148559848,True,1.0667390531941174,7.815919862189387,True,True,False,False,66.96392108346689,-1.8812594170341994,-1.8812594170341994,4.297427641880074
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,50,6,2,50,51.82205666711353,53.8651477499818,0.9620702593752941,0.9998554515638084,7.117415344701629,21.808745414230696,-2.3833795081835336,10.002292105652792,0.20000896132192525,0.19481707659212558,False,112.95100493660769,0.03378427250754618,True,True,False,False,56.07383724190842,-1.5079158671934074,-1.5079158671934074,-0.6377930351017062
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,51,6,3,51,51.82205666711353,54.00555249856513,0.9595690492841525,0.9998397870635064,7.114249500770064,21.768944658599985,-0.9201815547387097,9.7989878517401,0.20000842766070148,0.19403183098993776,True,3.8769393178545855,6.296665375292079,True,True,False,False,155.78159862998226,-2.19611249326056,-2.19611249326056,3.1673172420618494
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,52,6,4,52,51.82205666711353,53.74099058421175,0.9642929187527487,0.9998481324169344,7.111515528594097,21.761843392753704,-8.71167396810561,9.74505800865852,0.2000094156425289,0.19408297724099569,True,2.0220867347324827,7.819833706507784,True,True,False,False,126.62725731245253,-1.7199815956217628,-1.7199815956217628,2.9542654419854144
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,53,6,5,53,51.82205666711353,53.624747079858544,0.966383237014425,0.9998682566995724,7.110314244315186,21.75342007593365,-3.8270406941411865,10.042302804998018,0.20000925270953296,0.1939530727617206,True,0.21811490722890436,7.598849969273002,True,True,False,False,66.90228638760162,-1.4651774776734814,-1.4651774776734814,2.0830806147629395
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,54,6,6,54,51.82205666711353,53.814573284749486,0.9629744045893863,0.9999035365132591,7.111248202299338,21.77564406148797,1.1019952848828698,9.264082600678012,0.20000903323439123,0.19443049513865066,False,83.84896481300689,0.09808493472384312,True,True,False,False,74.34925256997505,-1.2015766192568837,-1.2015766192568837,1.6725397452872832
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,55,6,7,55,51.82205666711353,54.31266308601314,0.9541431725607835,0.9998717832683727,7.109462076179316,21.776451974881716,4.152886023634148,9.212416280890825,0.2000088730735764,0.19481261494931326,False,108.98667959797794,0.055572989779780015,True,True,False,False,67.00982820502351,-1.5095715197012125,-1.5095715197012125,-0.10469837922861777
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,56,7,7,56,51.82205666711353,53.540832051268836,0.9678978581709476,0.9998810410988915,7.105089897169141,21.87624825764759,5.666337633880253,9.94321765746384,0.20000911160204837,0.19346570980317268,True,1.8411665312626277,8.168988682453028,True,True,False,False,106.3599426342821,-2.438405296981066,-2.438405296981066,0.476053938903508
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,57,7,6,57,51.82205666711353,53.55454856203003,0.9676499580066513,0.9998634045799504,7.107954006154327,21.866440930406206,4.821285492871016,10.021043606575446,0.20000939558551223,0.19369992407271405,False,245.95779384029518,0.030813880506369264,True,True,False,False,124.6395464588527,-1.9877588720456043,-1.9877588720456043,1.0152322972728376
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,58,7,5,58,51.82205666711353,53.448103780094506,0.9695770850978896,0.9999174607379894,7.110250063152907,21.852636564026447,5.621564707673828,10.618319747256603,0.2000086668927464,0.19397836737773796,True,1.2186297257901435,7.613156007395561,True,True,False,False,74.77409635598652,-1.8991380025355191,-1.8991380025355191,0.8781193078450169
27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,2026-08-27T14:00:12.429000,1,1,0.2,59,7,4,59,51.82205666711353,53.697305558141394,0.9650774117707374,0.9999295339166887,7.111999102594422,21.786471749580087,-11.187951063928875,9.983245412634314,0.2000095237151894,0.19458566517911435,False,102.7681832187687,0.045549066276914935,True,True,False,False,114.71492136664092,-1.312411615724421,-1.312411615724421,2.9214767316585726
