block,nominal_speed_um_per_s,actual_gap_speed_um_per_s,pair_midpoint_acquisition_order,pair_center_time_epoch_s,pair_half_span_min,baseline_method,quantity,distance_nm,median_pN,q25_pN,q75_pN,paired_pixel_count,early_source,late_source
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,310.0,-0.1264960254832642,-2.0340828142832343,1.8703536042099755,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,310.0,-0.256632523436947,-1.5385747212212042,1.1481325640670428,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,315.0,-0.35782934382365333,-1.6815954035546838,1.015935309266118,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,315.0,-0.4935542342646682,-1.5200783892321421,1.0862415626786175,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,320.0,-0.40743003888636475,-2.263821570048819,1.3224446810610901,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,320.0,-0.05181586020384099,-2.049517704904444,1.102062474034768,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,325.0,-0.8518646193118388,-1.9789887472219154,0.5596053514207091,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,325.0,-0.8971062494589573,-2.052929534324141,0.357333455648538,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,330.0,-1.4930866316818492,-3.3857255098648116,-0.15700651050286749,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,330.0,-0.9109792407983129,-2.703270544211838,0.3156194611417835,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,335.0,-0.9447827796269922,-2.1709004403434826,0.7568946103206454,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,335.0,-0.962314059778518,-2.490293996517978,0.1046116191965567,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,340.0,-1.1301499365945884,-2.8465376859373914,0.5644662432920652,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,340.0,-1.5680102869632815,-2.9898167052243076,0.3208455880162933,64,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,345.0,-0.7506737377059438,-2.305303952114639,0.8632908330692045,63,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,345.0,-1.008535588714482,-2.3242724171566014,0.3210979861890669,63,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,350.0,-0.8854484232607315,-2.4081992637354093,0.6227167722100354,63,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,350.0,-0.9248581709181832,-2.7426773224792105,0.352716053779383,63,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,355.0,-1.1038945878310957,-2.64121919574887,0.4765485361908242,62,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,355.0,-1.3247400197392727,-2.7581240906614943,0.49221206986285976,62,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,360.0,-0.4434487428561287,-2.1057045075851146,0.8378817605326198,60,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,360.0,-1.2717185870861365,-3.140753782016444,0.26695709340429224,60,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_sym,365.0,-1.8187931115692841,-3.7428065673406277,-0.5424393062722406,4,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
1,0.2,0.19646557354775118,3.5,1787833515.804875,23.593377083539963,far_constant_referenced,F_history,365.0,-1.3047975946891417,-2.591983735689423,0.7373144508830851,4,27-08-26/0/map1-0.2-data-2026.08.27-14.00.12.429.jpk-force-map,27-08-26/0/map1-0.2-data-2026.08.27-14.47.23.611.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,5.0,5968.880566850085,5678.502439751633,6112.1024267160265,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,5.0,-1.8160313577707257,-141.65145068562146,118.29970070141371,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,10.0,4317.369565203487,4078.793063317933,4385.508645526357,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,10.0,-7.496924259309253,-119.27674790091442,59.0391770560924,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,15.0,3204.797610836614,3050.803690147774,3253.5798026985613,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,15.0,-38.59979876032446,-122.57818064839563,16.375867517591416,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,20.0,2439.6342487790857,2341.5310497175833,2474.1441899674464,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,20.0,-58.61662782616554,-127.58919128517994,-18.230060784889417,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,25.0,1875.5135532812383,1809.3027026394304,1903.6507325206383,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,25.0,-71.07085554221527,-118.78057549105466,-34.460991503900914,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,30.0,1459.2658343504213,1408.9344858900806,1486.7658214198875,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,30.0,-74.73994062104379,-112.48695445983816,-42.05412803446851,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,35.0,1147.895558904686,1108.3410614413688,1176.9156592530585,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,35.0,-78.29214888986718,-105.66015369958363,-44.82793692168178,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,40.0,904.7680441013063,874.9793246027539,931.640669829817,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,40.0,-78.7448730572556,-97.63207136614507,-46.874492570060255,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,45.0,718.160335822962,695.7265538761587,741.793030557356,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,45.0,-74.50449416347834,-91.84948742194074,-52.65414536143017,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,50.0,570.8189402531669,550.7854144891974,594.7155700827567,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,50.0,-70.65447935184764,-85.97104169932997,-52.24433932967821,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,55.0,454.418121482453,435.49357722620874,476.89890622131077,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,55.0,-63.24436964889853,-79.37692163901139,-48.28077715160052,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,60.0,362.43415424718734,346.7792540297504,380.10318086259326,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,60.0,-59.12747617425163,-71.99797179145628,-44.842072749108475,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,65.0,289.09635062662255,277.1046094685483,305.9958218184429,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,65.0,-51.74637602377487,-64.25319402245957,-41.93477520344314,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,70.0,231.20623877231424,216.5490086222708,244.59054980733322,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,70.0,-46.14383167626146,-58.30675484201608,-35.835248774652925,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,75.0,184.94712848618082,170.10435182242406,194.4057105021791,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,75.0,-40.35232378909737,-50.87799815349132,-30.398100322214347,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,80.0,146.89811084746432,138.1530374627132,156.1662015843069,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,80.0,-35.731232599292966,-45.057880380010715,-26.663104689253927,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,85.0,116.9285709910751,107.98574833763328,125.8098406991806,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,85.0,-32.17766527983515,-39.81370693121042,-21.318211022882245,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,90.0,94.32000544359863,85.24840205515922,101.86694659701134,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,90.0,-27.676184249883246,-34.26172276105735,-17.776574811167226,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,95.0,76.39516986392269,66.334764389405,82.5538941305602,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,95.0,-23.25231783219751,-29.572170552757072,-13.726028191289487,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,100.0,60.99163319380325,53.35710640044378,66.90610880084387,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,100.0,-21.146702087703805,-25.272388614829982,-11.995146282774252,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,105.0,48.198347653656015,43.56509754728726,56.34012487508329,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,105.0,-17.98448387343468,-24.288531538030778,-9.871145285110387,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,110.0,39.602610371085184,32.87031427381804,46.044871076968,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,110.0,-14.46456585661603,-21.503756228447067,-7.7606523763218505,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,115.0,31.766164121062676,26.865676303902475,38.99323460294664,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,115.0,-12.989230678606903,-17.619034502902537,-5.683682066822147,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,120.0,26.122818351908453,21.85833324395569,34.306943242831,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,120.0,-10.471016109705232,-15.516328160822374,-4.19461461482118,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,125.0,21.22050469538843,17.291214409186335,27.970580288453625,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,125.0,-8.178282929939703,-14.373134779624285,-2.824116122688121,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,130.0,17.94743009797721,14.432595099321345,23.809484113830795,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,130.0,-6.307497388650894,-13.665852201780734,-1.8044232997598328,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,135.0,14.968224746010524,11.454291812794095,22.088417779618222,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,135.0,-7.051146501130761,-13.157940514505796,-1.8581413521816355,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,140.0,13.031570770970282,8.417990786985825,17.92234255779695,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,140.0,-5.360196126566992,-10.867293740444609,-0.6298300830821884,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,145.0,11.199745132317435,6.359608942426523,15.715293008270962,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,145.0,-4.605322556351025,-10.772987417424831,-0.5696484624659772,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,150.0,8.962438891920772,5.226123922229778,14.685055912048783,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_history,150.0,-4.349358112978816,-9.884583312739482,0.15900893483745282,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
2,0.05,0.04779894881022077,9.5,1787836836.1863751,9.699077083667119,linear_drift_corrected,F_sym,155.0,6.700828474033541,3.990104810905324,14.06586423670868,64,27-08-26/0/map2-0.05-data-2026.08.27-15.05.27.190.jpk-force-map,27-08-26/0/map2-0.05-data-2026.08.27-15.24.51.168.jpk-force-map
