block,speed_um_per_s,distance_nm,early_map_order,late_map_order,early_scan_number,late_scan_number,pair_center_time,early_late_separation_min,pixelwise_pairing_permitted,early_force_pN,late_force_pN,pair_mean_force_pN,history_half_difference_pN,history_half_difference_absolute_pN,early_gap_speed_um_per_s,late_gap_speed_um_per_s,pair_mean_gap_speed_um_per_s,pair_gap_speed_over_nominal
1,0.1,140.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-4.750197246006943,0.6478658629521976,-2.0511656915273724,2.6990315544795704,2.6990315544795704,0.0996307441436161,0.0994414630343124,0.09953610358896425,0.9953610358896425
1,0.1,145.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-0.17356071705645976,5.8838918956294055,2.855165589286473,3.0287263063429326,3.0287263063429326,0.09976119866610227,0.09965777414271046,0.09970948640440636,0.9970948640440636
1,0.1,150.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-1.9435411004219374,2.4282966068244507,0.24237775320125665,2.185918853623194,2.185918853623194,0.09972161207447296,0.09969936624330417,0.09971048915888855,0.9971048915888855
1,0.1,155.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,1.1846472181448968,4.109251216362307,2.646949217253602,1.4623019991087052,1.4623019991087052,0.09948796181912788,0.09970373166427833,0.0995958467417031,0.995958467417031
1,0.1,160.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-9.798822895011583,-0.09947613433214224,-4.949149514671863,4.84967338033972,4.84967338033972,0.09946507395203319,0.09963132210507315,0.09954819802855316,0.9954819802855316
1,0.1,165.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-6.5329157715030295,-1.1198832272238208,-3.826399499363425,2.7065162721396043,2.7065162721396043,0.09962181135390218,0.0995058417736998,0.09956382656380099,0.9956382656380098
1,0.1,170.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-3.6291277616447912,-2.742965434932527,-3.186046598288659,0.443081163356132,0.443081163356132,0.09966448418977539,0.09962046574902975,0.09964247496940257,0.9964247496940256
1,0.1,175.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-8.187264328077825,1.3628399868859316,-3.412212170595947,4.775052157481879,4.775052157481879,0.09987729428712777,0.09965704743106839,0.09976717085909809,0.9976717085909809
1,0.1,180.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-3.1767966170299347,-5.932500194092788,-4.554648405561362,-1.3778517885314268,1.3778517885314268,0.09984517256782348,0.09972697278757499,0.09978607267769923,0.9978607267769923
1,0.1,185.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-5.77865394091,-0.5044134818406841,-3.141533711375342,2.637120229534658,2.637120229534658,0.09966210815669618,0.09967744496471143,0.0996697765607038,0.996697765607038
1,0.1,190.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-2.1772337567154616,-3.8257922486848206,-3.001513002700141,-0.8242792459846795,0.8242792459846795,0.0997463137796395,0.09981252928402383,0.09977942153183167,0.9977942153183167
1,0.1,195.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-0.10642421185787743,-7.753433145979854,-3.929928678918866,-3.8235044670609883,3.8235044670609883,0.09944781164899213,0.0997972905059401,0.09962255107746612,0.9962255107746611
1,0.1,200.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-10.37147440653649,-2.1702856791897265,-6.270880042863109,4.100594363673382,4.100594363673382,0.09990582018323711,0.09970979374639136,0.09980780696481423,0.9980780696481423
1,0.1,205.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-1.3096278809558652,-3.750606141475424,-2.5301170112156446,-1.2204891302597796,1.2204891302597796,0.09978061935529,0.09965380612013595,0.09971721273771297,0.9971721273771297
1,0.1,210.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-1.9204090862203356,-2.582142860006112,-2.2512759731132235,-0.3308668868928881,0.3308668868928881,0.09965690749527568,0.0997482387528692,0.09970257312407244,0.9970257312407244
1,0.1,215.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-3.2774590085002666,-2.6053031184261686,-2.9413810634632176,0.336077945037049,0.336077945037049,0.0997559293447655,0.09983111617115056,0.09979352275795803,0.9979352275795802
1,0.1,220.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-3.2069049529745994,-2.2200519905736886,-2.713478471774144,0.4934264812004554,0.4934264812004554,0.09972271512379066,0.09959331570630048,0.09965801541504557,0.9965801541504556
1,0.1,225.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-4.964175438426795,-6.9343508360305295,-5.949263137228662,-0.9850876988018671,0.9850876988018671,0.09983382708211343,0.09969422318456879,0.09976402513334111,0.997640251333411
1,0.1,230.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-7.748801094296407,-1.83943291440522,-4.794117004350814,2.9546840899455935,2.9546840899455935,0.09994726714924193,0.09978751090039863,0.09986738902482029,0.9986738902482029
1,0.1,235.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-5.0440500857558455,-2.133285754153982,-3.5886679199549136,1.4553821658009318,1.4553821658009318,0.09987440248373877,0.09971740672639459,0.09979590460506668,0.9979590460506668
1,0.1,240.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-1.7445888317568072,-0.6663375812524602,-1.2054632065046338,0.5391256252521734,0.5391256252521734,0.1001096925134051,0.09955104745005362,0.09983036998172937,0.9983036998172936
1,0.1,245.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-1.4600000953757861,-4.939885411304051,-3.1999427533399185,-1.7399426579641322,1.7399426579641322,0.10002920649360231,0.09971394032985227,0.09987157341172728,0.9987157341172728
1,0.1,250.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,3.742500051028827,0.7519740489689148,2.247237049998871,-1.4952630010299561,1.4952630010299561,0.09975990031968575,0.09962319336996284,0.09969154684482429,0.9969154684482429
1,0.1,255.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,0.06247620929696146,3.1652164878190603,1.6138463485580108,1.5513701392610495,1.5513701392610495,0.0996366060510555,0.09970838190448372,0.09967249397776962,0.9967249397776962
1,0.1,260.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,1.981755526813481,-4.851961161963763,-1.4351028175751408,-3.416858344388622,3.416858344388622,0.09963435630924997,0.09976792277922912,0.09970113954423954,0.9970113954423954
1,0.1,265.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-0.28690476222302663,4.613664698203555,2.1633799679902643,2.450284730213291,2.450284730213291,0.09989834529906959,0.0997468317468053,0.09982258852293745,0.9982258852293744
1,0.1,270.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,0.9451644972459355,-3.546993576909801,-1.3009145398319326,-2.2460790370778683,2.2460790370778683,0.09972908140696284,0.09979784687353101,0.09976346414024692,0.9976346414024692
1,0.1,275.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,4.53037250054728,-2.689781573220916,0.9202954636631819,-3.610077036884098,3.610077036884098,0.099632988621687,0.099686851261343,0.09965991994151499,0.9965991994151499
1,0.1,280.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,-0.08563646771617273,6.697240629409921,3.3058020808468744,3.391438548563047,3.391438548563047,0.0996770911446162,0.09994929687243997,0.09981319400852809,0.9981319400852808
1,0.1,285.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,3.168690526582774,0.8537662091433446,2.011228367863059,-1.1574621587197147,1.1574621587197147,0.09994099848246046,0.0999498582602477,0.09994542837135409,0.9994542837135408
1,0.1,290.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,0.5020974559992423,4.541896141322935,2.5219967986610885,2.0198993426618466,2.0198993426618466,0.09971502415766491,0.0999627005314853,0.0998388623445751,0.998388623445751
1,0.1,295.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,1.7757986921876783,5.583090978354909,3.679444835271294,1.9036461430836156,1.9036461430836156,0.09970339065981357,0.0996954888981716,0.0996994397789926,0.9969943977899259
1,0.1,300.0,1,6,9,14,2026-09-16T10:15:38.513750+02:00,17.210308333333334,False,7.314969912198999,0.9243767531033851,4.119673332651192,-3.195296579547807,3.195296579547807,0.09977859019120644,0.09963874836091126,0.09970866927605884,0.9970866927605884
1,0.2,5.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,665.0180678954446,694.2964757509758,679.6572718232102,14.639203927765607,14.639203927765607,0.06180731343543112,0.06294005186763255,0.06237368265153183,0.3118684132576591
1,0.2,10.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,926.4378183939631,891.877035744698,909.1574270693305,-17.280391324632546,17.280391324632546,0.09777962156372427,0.09293104970611873,0.0953553356349215,0.4767766781746075
1,0.2,15.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,828.5030275035177,852.352162389659,840.4275949465884,11.924567443070657,11.924567443070657,0.170724123792117,0.16933180900892103,0.170027966400519,0.850139832002595
1,0.2,20.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,684.046507968488,674.1701546962073,679.1083313323477,-4.9381766361403265,4.9381766361403265,0.17102616424351688,0.1700408162258429,0.1705334902346799,0.8526674511733995
1,0.2,25.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,542.074914696539,533.2271028518139,537.6510087741765,-4.4239059223625645,4.4239059223625645,0.17535780653662478,0.17526887349786968,0.17531334001724724,0.8765667000862362
1,0.2,30.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,444.4050828112536,449.5647647237999,446.98492376752677,2.5798409562731592,2.5798409562731592,0.18046533276348514,0.18118917414277463,0.1808272534531299,0.9041362672656494
1,0.2,35.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,366.12809789428627,362.7592123534651,364.4436551238757,-1.684442770410584,1.684442770410584,0.1849044107703926,0.18548838037135487,0.18519639557087375,0.9259819778543688
1,0.2,40.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,303.29313054570525,311.00255920068923,307.14784487319724,3.8547143274919904,3.8547143274919904,0.18725573820916322,0.1875756584881531,0.18741569834865818,0.9370784917432908
1,0.2,45.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,261.6152287284204,266.5620904614681,264.08865959494426,2.4734308665238416,2.4734308665238416,0.18954825402942904,0.1893199087846006,0.18943408140701481,0.947170407035074
1,0.2,50.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,217.83183346708452,219.177275015938,218.50455424151124,0.6727207744267361,0.6727207744267361,0.19119104400926865,0.19107956671069515,0.1911353053599819,0.9556765267999096
1,0.2,55.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,186.84705120618798,191.1425447933031,188.99479799974554,2.147746793557559,2.147746793557559,0.19323918643454657,0.1932155091107656,0.1932273477726561,0.9661367388632804
1,0.2,60.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,148.0243573445161,157.56285328605176,152.7936053152839,4.769247970767836,4.769247970767836,0.19382336376096368,0.19443422915753913,0.1941287964592514,0.970643982296257
1,0.2,65.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,132.39485465980403,137.74199344445836,135.0684240521312,2.673569392327167,2.673569392327167,0.19519649684350643,0.19450897550436932,0.1948527361739379,0.9742636808696894
1,0.2,70.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,124.8994041972403,124.41004488337154,124.65472454030592,-0.24467965693438032,0.24467965693438032,0.1959882433283077,0.1947835535540736,0.19538589844119064,0.9769294922059532
1,0.2,75.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,107.42004648183413,96.78948786739534,102.10476717461474,-5.315279307219399,5.315279307219399,0.19683503218258225,0.1960393062721246,0.19643716922735344,0.9821858461367672
1,0.2,80.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,92.30653740817259,84.87935321951036,88.59294531384148,-3.713592094331112,3.713592094331112,0.19661428051660146,0.197625843000054,0.19712006175832775,0.9856003087916387
1,0.2,85.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,80.96097642558335,78.10348068834608,79.53222855696472,-1.4287478686186361,1.4287478686186361,0.19623454270813007,0.19783243530889663,0.19703348900851336,0.9851674450425668
1,0.2,90.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,76.18767540959222,68.7119394109025,72.44980741024736,-3.737867999344857,3.737867999344857,0.19751469210272865,0.1975005001712339,0.19750759613698127,0.9875379806849063
1,0.2,95.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,53.235124966452034,64.27415145559713,58.754638211024584,5.5195132445725505,5.5195132445725505,0.1978622300768156,0.19741646141561955,0.19763934574621758,0.9881967287310879
1,0.2,100.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,55.92722256551468,57.87884151216553,56.90303203884011,0.9758094733254232,0.9758094733254232,0.19800976854352897,0.19775111247906216,0.19788044051129555,0.9894022025564777
1,0.2,105.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,51.41882406624816,52.85337612157997,52.13610009391407,0.7172760276659034,0.7172760276659034,0.19855654846067505,0.19839992676471893,0.198478237612697,0.992391188063485
1,0.2,110.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,49.880163824899604,36.65704023416562,43.268602029532616,-6.611561795366992,6.611561795366992,0.19803183434820715,0.19789907298086604,0.1979654536645366,0.989827268322683
1,0.2,115.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,38.413152706697176,36.349291239365115,37.381221973031145,-1.0319307336660302,1.0319307336660302,0.19819468497291634,0.1979444458262224,0.19806956539956938,0.9903478269978468
1,0.2,120.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,33.498715335436515,30.53708316796547,32.017899251700996,-1.4808160837355224,1.4808160837355224,0.1987546096233051,0.19801597491381037,0.19838529226855772,0.9919264613427886
1,0.2,125.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,33.17707018558469,25.319528853588526,29.24829951958661,-3.9287706659980817,3.9287706659980817,0.19899534524797333,0.19900532387194006,0.1990003345599567,0.9950016727997835
1,0.2,130.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,34.55149030167968,18.456918330222138,26.504204315950908,-8.04728598572877,8.04728598572877,0.19863949164247555,0.19863194347031413,0.19863571755639484,0.9931785877819741
1,0.2,135.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,24.694879737490268,23.788974702685948,24.241927220088108,-0.45295251740216,0.45295251740216,0.19869019012240208,0.19852157763039474,0.1986058838763984,0.993029419381992
1,0.2,140.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,21.368840674744437,15.384229899208638,18.376535286976537,-2.9923053877678996,2.9923053877678996,0.19866852794790643,0.19891061036555224,0.19878956915672935,0.9939478457836467
1,0.2,145.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,14.069969966568477,15.333362063339033,14.701666014953755,0.6316960483852778,0.6316960483852778,0.1984966839010349,0.19894086908599729,0.1987187764935161,0.9935938824675805
1,0.2,150.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,10.976493791413095,19.94233822142364,15.459416006418367,4.4829222150052725,4.4829222150052725,0.19905550899588534,0.1987959754045833,0.19892574220023432,0.9946287110011716
1,0.2,155.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,8.387402853880952,18.283385857383006,13.33539435563198,4.947991501751027,4.947991501751027,0.1992710831737227,0.19886038722100602,0.19906573519736437,0.9953286759868218
1,0.2,160.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,12.184273023759745,6.37672524826119,9.280499136010468,-2.903773887749278,2.903773887749278,0.1999336313931492,0.1991968360951085,0.19956523374412885,0.9978261687206442
1,0.2,165.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,12.873799107649123,5.694175486114689,9.283987296881907,-3.589811810767217,3.589811810767217,0.1996593402092732,0.19881934533092796,0.19923934277010058,0.9961967138505029
1,0.2,170.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,8.680125924926232,11.989952806778373,10.335039365852303,1.6549134409260704,1.6549134409260704,0.19901037626151843,0.19922761473590112,0.19911899549870976,0.9955949774935487
1,0.2,175.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,15.337965870805256,7.729143118857107,11.533554494831181,-3.8044113759740745,3.8044113759740745,0.19949509411622088,0.19931671316968663,0.19940590364295374,0.9970295182147687
1,0.2,180.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,0.3887251666149072,15.615606529660438,8.002165848137672,7.613440681522765,7.613440681522765,0.19895130084405,0.19889033021101857,0.19892081552753427,0.9946040776376713
1,0.2,185.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,8.190710122622749,11.325931251368196,9.758320686995472,1.5676105643727238,1.5676105643727238,0.19981265007044594,0.19925244497505182,0.19953254752274888,0.9976627376137444
1,0.2,190.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,2.0638614673315847,9.45175794933374,5.757809708332662,3.6939482410010775,3.6939482410010775,0.1993632943387183,0.199105760224811,0.19923452728176466,0.9961726364088233
1,0.2,195.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,9.192617252996186,2.24437026191348,5.718493757454834,-3.474123495541353,3.474123495541353,0.198989793107282,0.19957146829803127,0.1992806307026566,0.996403153513283
1,0.2,200.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,5.916259768981438,5.402666916425542,5.659463342703489,-0.2567964262779481,0.2567964262779481,0.1986398323051403,0.19919912500715262,0.19891947865614645,0.9945973932807323
1,0.2,205.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-2.275608366562313,7.04543534379031,2.3849134886139987,4.660521855176311,4.660521855176311,0.19878389669709445,0.19933123347817872,0.19905756508763658,0.9952878254381828
1,0.2,210.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-3.0402640692263003,3.9554049631806465,0.4575704469771731,3.4978345162034734,3.4978345162034734,0.19888101388994409,0.1998013599359185,0.1993411869129313,0.9967059345646564
1,0.2,215.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-8.117868285472438,4.930621307936874,-1.5936234887677823,6.5242447967046555,6.5242447967046555,0.1996569247332618,0.19939328760240918,0.19952510616783548,0.9976255308391774
1,0.2,220.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-2.84710186516622,-5.283476318218883,-4.065289091692551,-1.2181872265263314,1.2181872265263314,0.19965454461708093,0.19871384522403412,0.19918419492055753,0.9959209746027876
1,0.2,225.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,1.6763508020727926,-3.4613853534103916,-0.8925172756687995,-2.568868077741592,2.568868077741592,0.19996706234625497,0.1994206856811577,0.19969387401370634,0.9984693700685316
1,0.2,230.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-4.234203634956577,1.6866881857089202,-1.2737577246238283,2.9604459103327487,2.9604459103327487,0.1992905993062074,0.20020121596007606,0.19974590763314173,0.9987295381657086
1,0.2,235.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-0.7415519326798894,1.350073600536868,0.30426083392848935,1.0458127666083787,1.0458127666083787,0.1996318046084547,0.1996020705596231,0.1996169375840389,0.9980846879201944
1,0.2,240.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,2.0372554143670096,-1.0735627103856804,0.4818463519906646,-1.555409062376345,1.555409062376345,0.19918922855914883,0.1993933439344508,0.19929128624679981,0.9964564312339991
1,0.2,245.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-4.123147371414483,-3.158268410294171,-3.640707890854327,0.48243948056015573,0.48243948056015573,0.19977686818764562,0.19890482861394454,0.19934084840079508,0.9967042420039753
1,0.2,250.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-3.53312566607513,-6.684445998843247,-5.108785832459189,-1.5756601663840588,1.5756601663840588,0.1994309405699382,0.19870413625043684,0.19906753841018754,0.9953376920509377
1,0.2,255.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-1.559476229708281,-10.61327315327675,-6.086374691492516,-4.526898461784235,4.526898461784235,0.1990593660447159,0.19975945088268582,0.19940940846370087,0.9970470423185043
1,0.2,260.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-0.24990483718735254,-1.7238010876145387,-0.9868529624009456,-0.7369481252135931,0.7369481252135931,0.19991227281504612,0.20011401764647901,0.20001314523076258,1.0000657261538128
1,0.2,265.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-1.5004740591743981,-1.7422728059148014,-1.6213734325445999,-0.12089937337020162,0.12089937337020162,0.19927249740409803,0.19983422038987625,0.19955335889698714,0.9977667944849357
1,0.2,270.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-3.9993529657418443,-7.480396294591534,-5.739874630166689,-1.740521664424845,1.740521664424845,0.19922888543701273,0.1988928629502412,0.19906087419362695,0.9953043709681347
1,0.2,275.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-1.3651277685096581,-1.692506494530839,-1.5288171315202486,-0.16368936301059045,0.16368936301059045,0.19925697795674932,0.19915895684019033,0.19920796739846983,0.9960398369923491
1,0.2,280.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,1.5965326431791738,2.4074806184640094,2.0020066308215916,0.4054739876424178,0.4054739876424178,0.1994205944640438,0.19960344544090391,0.19951201995247386,0.9975600997623693
1,0.2,285.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-1.4437879144823456,-1.6508745178122106,-1.547331216147278,-0.10354330166493253,0.10354330166493253,0.19944106898063718,0.20047109534310625,0.19995608216187172,0.9997804108093585
1,0.2,290.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-6.934379080248439,0.07171206844709285,-3.431333505900673,3.503045574347766,3.503045574347766,0.19932714643968386,0.19925022444253482,0.19928868544110934,0.9964434272055467
1,0.2,295.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,1.54558007465674,-1.8185886818280144,-0.13650430358563714,-1.682084378242377,1.682084378242377,0.1997729447106629,0.19949506399653644,0.19963400435359968,0.9981700217679984
1,0.2,300.0,2,5,10,13,2026-09-16T10:15:42.807750+02:00,7.247091666666666,True,-5.96952836334579,-1.1962273473546434,-3.5828778553502167,2.3866505079955735,2.3866505079955735,0.1998660502654618,0.1987763148440701,0.19932118255476594,0.9966059127738297
1,0.4,5.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,1305.8890950197756,1392.4279796097871,1349.1585373147814,43.269442295005774,43.269442295005774,0.16906628426484765,0.16919574421639094,0.1691310142406193,0.42282753560154823
1,0.4,10.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,1344.0193960094732,1342.191486735842,1343.1054413726577,-0.9139546368155607,0.9139546368155607,0.22046543203819327,0.2168656720958415,0.21866555206701738,0.5466638801675434
1,0.4,15.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,1181.7271614657743,1143.2666149619706,1162.4968882138724,-19.23027325190185,19.23027325190185,0.32470477149284926,0.3254080807370696,0.32505642611495944,0.8126410652873985
1,0.4,20.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,966.1316486585924,957.4989447749905,961.8152967167914,-4.316351941800974,4.316351941800974,0.3257351160604718,0.3292146469958481,0.32747488152815996,0.8186872038203998
1,0.4,25.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,786.8008356591101,761.8618976374726,774.3313666482914,-12.469469010818784,12.469469010818784,0.3408391144223449,0.3412696910480726,0.3410544027352087,0.8526360068380218
1,0.4,30.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,669.3760376918561,660.2517149569793,664.8138763244177,-4.562161367438421,4.562161367438421,0.3506583734267508,0.3526991687919259,0.3516787711093384,0.8791969277733459
1,0.4,35.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,562.2220799838852,554.8573437603025,558.5397118720939,-3.6823681117913907,3.6823681117913907,0.3611125682930524,0.36075952988175375,0.36093604908740307,0.9023401227185076
1,0.4,40.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,475.0566962815239,476.3605340978753,475.7086151896996,0.651918908175702,0.651918908175702,0.3684738321561759,0.3678650622034106,0.3681694471797933,0.9204236179494831
1,0.4,45.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,416.76712735724493,404.0911507495574,410.4291390534012,-6.337988303843758,6.337988303843758,0.3727700298426887,0.37415234499056343,0.37346118741662604,0.9336529685415651
1,0.4,50.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,348.6602920638719,350.07162737234984,349.36595971811084,0.7056676542389653,0.7056676542389653,0.37815647270589703,0.37813874971725,0.3781476112115735,0.9453690280289336
1,0.4,55.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,306.0673058410684,313.83344888496146,309.9503773630149,3.8830715219465333,3.8830715219465333,0.38024566785939334,0.3818666734925538,0.3810561706759736,0.9526404266899339
1,0.4,60.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,278.0915777889673,273.5288374150681,275.8102076020177,-2.2813701869496015,2.2813701869496015,0.38548940184788727,0.3846663387541598,0.38507787030102353,0.9626946757525587
1,0.4,65.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,243.38042292528263,240.64440556787608,242.01241424657934,-1.3680086787032764,1.3680086787032764,0.38715708873743754,0.38517985743945043,0.386168473088444,0.9654211827211099
1,0.4,70.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,216.22487870761674,215.38848269228836,215.80668069995255,-0.4181980076641878,0.4181980076641878,0.38904446351833233,0.3873772484921208,0.38821085600522653,0.9705271400130663
1,0.4,75.0,3,4,11,12,2026-09-16T10:15:33.013250+02:00,1.807475,True,192.88481759921766,192.56896251397083,192.72689005659424,-0.1579275426234119,0.1579275426234119,0.38923364466805344,0.38972233740454715,0.3894779910363003,0.9736949775907507
