acquisition_order,instrument_scan_number,block,position_in_block,map_midpoint_time,elapsed_midpoint_min,speed_um_per_s,distance_nm,available_pixels,map_median_force_pN,map_force_q25_pN,map_force_q75_pN,map_force_spatial_mad_pN,available_gap_speed_pixels,map_median_gap_speed_um_per_s,map_gap_speed_q25_um_per_s,map_gap_speed_q75_um_per_s,map_gap_speed_spatial_mad_um_per_s
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,180.0,63,15.615606529660438,-12.811322898352655,26.44517390119905,30.52188596562662,63,0.19889033021101857,0.19735624686637115,0.20133996395924275,0.0031520816058416487
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,185.0,63,11.325931251368196,-13.793501442743,36.01262016575897,37.18539326628203,63,0.19925244497505182,0.19778891035754587,0.20055823023943567,0.0020308932491817817
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,190.0,63,9.45175794933374,-14.083908487946786,23.998363209748483,28.228692076983233,63,0.199105760224811,0.19749749250257992,0.20044882528238683,0.0023104076264482284
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,195.0,63,2.24437026191348,-11.947148695029796,18.769850138948918,23.089932797313658,63,0.19957146829803127,0.19755228189507817,0.2011771843520677,0.0027578444008418785
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,200.0,63,5.402666916425542,-13.018423623790374,16.01646258772807,22.455319036518393,63,0.19919912500715262,0.19772794258282841,0.20035888559413567,0.0021352291066071716
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,205.0,63,7.04543534379031,-6.25874915141061,20.943652223228067,20.825925697932767,63,0.19933123347817872,0.19768798233587276,0.2012215724140085,0.0026471499459647828
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,210.0,63,3.9554049631806465,-16.32823638353399,20.735958369220974,28.15495041860282,63,0.1998013599359185,0.19821932752324375,0.2012200367380028,0.0022196271024689323
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,215.0,63,4.930621307936874,-10.641587981405188,20.533517939684028,23.1088183668365,63,0.19939328760240918,0.1978411820633666,0.2002234881671712,0.0017369146935766787
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,220.0,63,-5.283476318218883,-16.20101030542476,10.616718947822292,21.297562437479435,63,0.19871384522403412,0.1975860589930218,0.2002136141572023,0.0020044072611317782
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,225.0,63,-3.4613853534103916,-19.22970836755008,15.689648746057918,26.91482593652323,63,0.1994206856811577,0.19768199397645106,0.20089880620568423,0.0025110890747762856
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,230.0,63,1.6866881857089202,-15.901353278962741,20.63937726719028,26.813739983466196,63,0.20020121596007606,0.19840714418038874,0.2014031802476236,0.002475171286446295
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,235.0,63,1.350073600536868,-14.255675697186593,16.844201750366956,23.33176021193506,63,0.1996020705596231,0.19752233761803728,0.20129882274166533,0.002719218090551984
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,240.0,63,-1.0735627103856804,-18.04102222629097,21.46711642982973,26.46894224632528,63,0.1993933439344508,0.19749749583747583,0.20079396320477988,0.00256746735023196
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,245.0,63,-3.158268410294171,-16.364106539866487,15.04411303105653,23.594190066035765,63,0.19890482861394454,0.1975065210334125,0.2006152103513023,0.0022367575408272695
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,250.0,63,-6.684445998843247,-22.801556855933548,4.870489368699387,22.29066702019202,63,0.19870413625043684,0.19718325281313387,0.2003840642645589,0.0024055702147061965
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,255.0,63,-10.61327315327675,-24.392878440968424,-1.047535663881219,18.501870024947856,63,0.19975945088268582,0.1974238875003576,0.20103495947945965,0.0023715924188875775
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,260.0,63,-1.7238010876145387,-19.053888113086977,17.518673666283902,28.451633922082205,63,0.20011401764647901,0.19836790358851158,0.20169296154106417,0.002505109810051383
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,265.0,63,-1.7422728059148014,-22.841508301707236,17.938636937547027,32.89744773731022,63,0.19983422038987625,0.19779175581893144,0.201595876349362,0.0028209388116419818
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,270.0,63,-7.480396294591534,-22.827612146655056,12.476388844126678,24.781091579461027,63,0.1988928629502412,0.19740204309927212,0.20100631926524018,0.00266530070642016
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,275.0,63,-1.692506494530839,-18.55351355436121,19.333237547105945,29.605998656085255,63,0.19915895684019033,0.1976972514791503,0.20056514528071578,0.0021250516677613573
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,280.0,63,2.4074806184640094,-17.030458243227326,22.987869837229567,30.302377860441005,63,0.19960344544090391,0.19764078429048126,0.20129534750907152,0.0025954727783036894
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,285.0,63,-1.6508745178122106,-18.418139019478684,16.63248309535375,25.386560425868737,63,0.20047109534310625,0.19777020279266597,0.20136912805551307,0.0028461406918344817
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,290.0,63,0.07171206844709285,-17.861713810955916,16.242049153574996,26.261326606206374,63,0.19925022444253482,0.1980948941177968,0.20134062946829795,0.0025011752198609407
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,295.0,63,-1.8185886818280144,-12.508262443670809,15.268541583982735,17.918720487975506,63,0.19949506399653644,0.19800986294423195,0.2011487381818133,0.0024745864917371896
5,13,1,5,2026-09-16T10:19:20.220500+02:00,12.300266666666666,0.19999999999999998,300.0,63,-1.1962273473546434,-13.657011261266307,16.8621509506413,21.3163642572478,63,0.1987763148440701,0.19750539581214083,0.20039162544212294,0.0021312985663289887
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,5.0,63,274.79217302340305,-13.602655264524746,756.7710751273971,477.19127447977627,63,0.025646281611623595,0.021735828091924363,0.030490294200876084,0.007153224506649208
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,10.0,63,689.0106834069157,431.9408531027958,803.7410536271556,297.0443392942705,63,0.04123845382561559,0.03851649814843785,0.056561132129065515,0.01130110279581804
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,15.0,63,665.3257886460266,573.8424007151359,732.4637625436002,114.77397097144252,63,0.08668369998408987,0.08415858876308734,0.09365811767450653,0.005141152086078659
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,20.0,63,524.9334143118781,459.9750043189715,586.3124063660897,100.00616747751232,63,0.08776277176500843,0.08530613536900719,0.09001600060988879,0.003563832770076812
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,25.0,63,406.38876136161906,364.3389538092897,469.02705010104944,76.13920446276175,63,0.089412007346958,0.0881610856681505,0.09082183646331173,0.0020626760359740877
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,30.0,63,324.81576098519747,284.441725228481,367.23174069639833,62.50172952343649,63,0.09192867087704895,0.09097170369775777,0.0928205207456255,0.0014228580840710033
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,35.0,63,260.2269689457085,223.8453098329922,297.1494624588426,54.76614162206381,63,0.09387649135575082,0.09274025955323964,0.09445043682074204,0.0011274800171885981
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,40.0,63,212.27534854169386,182.73722098336498,245.57273909418774,47.96884408942355,63,0.09520075948042943,0.09431641735962935,0.09592204351017972,0.0012288058834495047
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,45.0,63,176.57971322988553,154.92456092148677,203.90411550238076,38.72220125184224,63,0.0959937141589378,0.09505789718168264,0.09662934503525443,0.0011290479654019637
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,50.0,63,146.70670810576604,128.17049413467527,166.4378784344196,28.105119314983988,63,0.09654399231576413,0.0957843968798013,0.09730321455862231,0.0011273583412540961
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,55.0,63,117.78570257954831,94.54338058609957,137.20055179336487,32.40868417307294,63,0.09686915097776008,0.09639743518400996,0.09749888990701673,0.0007632248614709979
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,60.0,63,92.54370410322936,71.89509097688838,109.28672094409993,27.139526526455274,63,0.09755104409261038,0.09707462161021246,0.0982291498861884,0.0009131356514867092
6,14,1,6,2026-09-16T10:24:14.823000+02:00,17.210308333333334,0.09999999999999999,65.0,63,76.07201533858385,61.5091696530576,95.33701485600585,25.787931121825796,63,0.0981372524821417,0.09770513631878061,0.09867981860008752,0.0007738179085821159
